match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_goals,stat_punches,stat_lastManTackle
11643594,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,True,16.0,12.0,,,4.0,6.0,8.0,10.0,1.0,3.0,,,,,35.0,26.0,7.0,4.0,0.0120112,0,,,,1.0,1.0,1.0,,,1.0,1.0,,4.0,,1.0,,,2.0,,,,,,,,,,,,,,,
11643594,home,Atlético Madrid,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,,4.0,4.0,4.3,,0.00017617,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11643594,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,1.0,,,,17.0,7.0,6.5,1.0,0.00148271,0,,,,3.0,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,
11643594,home,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,home,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,Memphis,138833,EUR,761097600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,False,20.0,13.0,10.0,3.0,10.0,10.0,3.0,10.0,,,7.0,2.0,3.0,3.0,90.0,31.0,7.1,7.0,0.00065032,0,1.0143,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
11643594,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,D,6,6,False,58.0,52.0,4.0,1.0,30.0,34.0,22.0,24.0,1.0,4.0,5.0,,,,90.0,73.0,7.0,8.0,0.0201602,0,,,,4.0,,,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11643594,away,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,SergioRamos,10710,EUR,512524800,D,4,4,False,46.0,44.0,6.0,4.0,34.0,34.0,10.0,12.0,,3.0,2.0,,,,90.0,60.0,7.0,4.0,0.0187306,2,,,,5.0,1.0,,3.0,3.0,1.0,,2.0,3.0,,,,,2.0,1.0,,,1.0,0.0933,,1.0,,,,,,,,1.0
11643594,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,,1097719,EUR,1019433600,D,27,27,False,57.0,44.0,5.0,,26.0,35.0,18.0,22.0,6.0,8.0,1.0,,,,90.0,75.0,7.0,13.0,0.0193363,1,,,,5.0,,,2.0,2.0,1.0,,1.0,9.0,,,3.0,1.0,1.0,,,,,0.0388,,1.0,,,,,,,,
11643594,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,,1010655,EUR,1060905600,M,26,26,False,47.0,41.0,1.0,,16.0,19.0,25.0,35.0,,10.0,2.0,,,,90.0,76.0,7.4,16.0,0.0268496,0,,7.0,,2.0,2.0,2.0,8.0,6.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,,231776,EUR,784425600,M,21,21,False,61.0,55.0,3.0,2.0,26.0,28.0,29.0,36.0,,2.0,11.0,,,,78.0,72.0,6.9,9.0,0.0377203,1,,3.0,,7.0,1.0,1.0,1.0,,4.0,1.0,,1.0,,,4.0,1.0,1.0,,,,1.0,0.0436,,,,,,,,,,
11643594,away,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,,887581,EUR,920073600,M,24,24,False,46.0,40.0,1.0,,16.0,21.0,24.0,25.0,,,7.0,,,,90.0,49.0,6.5,6.0,0.0175661,0,,,,4.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,ivan_rakitic,7635,EUR,573955200,M,10,10,False,20.0,15.0,3.0,2.0,8.0,9.0,7.0,12.0,,3.0,6.0,,,,53.0,32.0,6.5,10.0,0.00776332,1,,1.0,,7.0,1.0,,1.0,,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,0.0157,,1.0,,,,True,,,,
11643594,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,,928672,EUR,895017600,M,3,3,False,30.0,24.0,1.0,,13.0,16.0,11.0,16.0,1.0,3.0,5.0,,,,82.0,47.0,6.4,14.0,0.0193453,0,,2.0,,5.0,2.0,,2.0,2.0,,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,F,7,7,False,24.0,18.0,1.0,,5.0,9.0,14.0,17.0,,1.0,2.0,,,,53.0,32.0,6.5,11.0,0.0597618,0,,2.0,1.0,1.0,,,,,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,Locampos15,155702,EUR,773884800,F,5,5,False,25.0,21.0,1.0,1.0,7.0,9.0,14.0,19.0,,5.0,2.0,,,,90.0,49.0,7.2,15.0,0.0241957,3,,3.0,,4.0,5.0,2.0,,,,,1.0,1.0,2.0,3.0,,,,,,2.0,1.0,0.1298,0.2,,,,,,,,,
11643594,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,,799054,EUR,855187200,M,18,18,True,33.0,27.0,1.0,1.0,10.0,13.0,18.0,23.0,1.0,1.0,7.0,,,,37.0,38.0,6.8,9.0,0.0587222,0,,3.0,1.0,3.0,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,True,4.0,2.0,,,1.0,1.0,1.0,3.0,3.0,4.0,,,,,37.0,8.0,6.7,4.0,0.00059691,0,,,,3.0,,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,9,9,True,2.0,1.0,,,1.0,2.0,,,,1.0,,,,,12.0,3.0,6.5,1.0,4.683e-05,0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186,1621,M,,328145,EUR,791942400,M,25,25,True,6.0,6.0,,,1.0,1.0,7.0,9.0,,1.0,1.0,,,,8.0,14.0,6.8,4.0,0.0383868,0,,4.0,2.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Darío Benavides,dario-benavides,D. Benavides,D,19,178,45,M,,1142092,EUR,1042329600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Federico Gattoni,federico-gattoni,F. Gattoni,D,22,183,675,M,,941464,EUR,919123200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Ibra Sow,ibrahima-sow,I. Sow,M,17,184,193,M,,1402929,EUR,1169769600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643594,away,Sevilla,Lulo Dasilva,lulo-dasilva,L. Dasilva,M,22,189,19,M,,1160293,EUR,1033689600,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
