match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateLongBalls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12437706,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,14.0,10.0,2.0,0.0,3.0,4.0,11.0,2.0,,,,90.0,31.0,6.7,9.0,0.0712866,5,,7.0,,,3.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,,3.0,,2.0,0.3349,1.0,,1.0,,1.0,,1.0,,1.0,0.0541,1.0,1.0,,,,
12437706,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,True,9.0,7.0,1.0,0.0,4.0,5.0,4.0,,,,,25.0,11.0,6.3,2.0,0.00150009,0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12437706,home,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,9.0,8.0,,0.0,4.0,4.0,5.0,2.0,,,,25.0,13.0,6.4,2.0,0.0209594,1,,4.0,,,3.0,,1.0,,,,,,2.0,,,,,,0.0773,,,,,,,1.0,,,,1.0,,,,,
12437706,home,Sevilla,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,4.0,3.0,,0.0,,,4.0,1.0,,,,8.0,9.0,6.8,3.0,0.00916554,0,,3.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12437706,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,True,7.0,6.0,1.0,0.0,3.0,3.0,4.0,,,,,8.0,7.0,6.6,1.0,0.00049856,0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Matías Árbol,,,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,gonzalo_montiel29,,,,,,,,,,,,
12437706,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,home,Sevilla,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,kelechi72,,,,,,,,,,,,
12437706,away,Girona FC,Paulo Gazzaniga,,,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,33.0,25.0,14.0,0.0,22.0,23.0,10.0,10.0,3.0,,5.0,90.0,44.0,8.1,9.0,0.00077639,0,0.3746,3.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,
12437706,away,Girona FC,Alejandro Francés,,,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,False,45.0,38.0,7.0,0.0,20.0,21.0,24.0,2.0,,,,89.0,76.0,7.2,12.0,0.0131139,2,,18.0,,,6.0,4.0,,2.0,4.0,2.0,2.0,4.0,2.0,3.0,,,2.0,1.0,0.0655,1.0,,,,,,2.0,1.0,,,,,,,,
12437706,away,Girona FC,David López,,,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,66.0,63.0,4.0,0.0,45.0,47.0,20.0,1.0,,,,90.0,76.0,7.4,4.0,0.00734289,1,,18.0,,1.0,,2.0,,4.0,,,,3.0,,1.0,1.0,1.0,1.0,,0.0459,1.0,,,,1.0,,,,,,,,,,,
12437706,away,Girona FC,Daley Blind,,,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,86.0,79.0,11.0,0.0,46.0,48.0,39.0,3.0,,,,90.0,96.0,7.5,8.0,0.0256282,0,,33.0,,,,1.0,,2.0,,,,6.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,
12437706,away,Girona FC,Miguel Gutiérrez,,,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,34.0,31.0,4.0,1.0,11.0,12.0,25.0,6.0,,,,90.0,57.0,8.0,7.0,0.582873,1,,20.0,,,3.0,5.0,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,0.0191,1.0,,,MGutiérrez,3.0,,,1.0,1.0,0.1369,,,,1.0,,
12437706,away,Girona FC,Iván Martín,,,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,21.0,19.0,,0.0,8.0,8.0,13.0,1.0,,,,58.0,30.0,7.4,5.0,0.0198521,1,,11.0,,,2.0,2.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,,0.6074,1.0,True,,,,,,,1.0,0.8048,,,,,1.0,
12437706,away,Girona FC,Oriol Romeu,,,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,14,14,False,35.0,31.0,,0.0,13.0,13.0,23.0,4.0,,,,90.0,48.0,7.1,6.0,0.00727281,0,,18.0,,,5.0,7.0,,,6.0,3.0,1.0,,1.0,,,,1.0,4.0,,,,1.0,oriolromeu,1.0,,,1.0,,,,,,,,
12437706,away,Girona FC,Yangel Herrera,,,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,17.0,17.0,,0.0,10.0,10.0,8.0,4.0,,,,45.0,29.0,6.9,4.0,0.00276092,1,,7.0,,,2.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,0.0124,,,1.0,YangelHerrera8,1.0,,,,,,,,,,,
12437706,away,Girona FC,Viktor Tsygankov,,,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,F,8,8,False,17.0,14.0,,0.0,4.0,5.0,17.0,4.0,,,,45.0,31.0,6.7,10.0,0.0821818,0,,11.0,1.0,,3.0,2.0,,,1.0,,2.0,,,2.0,1.0,,,1.0,,,,,viktortsygankov,5.0,1.0,,,,,,,,,,
12437706,away,Girona FC,Abel Ruíz,,,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,20.0,17.0,2.0,0.0,3.0,4.0,16.0,,,,,90.0,30.0,7.4,7.0,0.0183084,2,,14.0,2.0,2.0,5.0,5.0,,,,,2.0,2.0,,3.0,1.0,,,1.0,0.8344,,,2.0,,,,,,2.0,0.778,,,,,1.0,
12437706,away,Girona FC,Bryan Gil,,,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,F,20,20,False,21.0,18.0,,0.0,5.0,6.0,17.0,4.0,,,,89.0,42.0,7.2,11.0,0.184901,1,,14.0,,,7.0,8.0,2.0,1.0,5.0,4.0,2.0,,1.0,6.0,3.0,1.0,,2.0,0.0504,1.0,,,bryan11gil,2.0,1.0,,,,,,,,,,
12437706,away,Girona FC,Jhon Solís,Jhon Solis,,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,14.0,11.0,,0.0,7.0,7.0,7.0,3.0,,,,45.0,17.0,6.5,4.0,0.00188758,0,,4.0,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437706,away,Girona FC,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,11,11,True,9.0,7.0,,0.0,2.0,2.0,9.0,,,,,45.0,16.0,6.3,5.0,0.0333301,1,,6.0,,,2.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,0.3003,1.0,,,,2.0,1.0,,,,,,,,,,1.0
12437706,away,Girona FC,Yáser Asprilla,Yaser Asprilla,,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,1092769,EUR,1069200000,M,10,10,True,8.0,7.0,,0.0,1.0,1.0,8.0,2.0,,,,32.0,16.0,6.4,6.0,0.127281,1,,7.0,,,6.0,,,1.0,,,3.0,,1.0,2.0,,1.0,,3.0,0.0181,1.0,,,yaser_asprilla_10,1.0,1.0,,,,,,,,,,
12437706,away,Girona FC,Arnau Martínez,Arnau Martinez,,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,4.0,4.0,,0.0,1.0,1.0,5.0,,,,,9.0,10.0,6.7,3.0,0.00202328,0,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12437706,away,Girona FC,Portu,,,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,3.0,3.0,,0.0,,,3.0,1.0,,,,9.0,5.0,6.6,,0.00200267,0,,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12437706,away,Girona FC,Pau López,,,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,away,Girona FC,Ladislav Krejčí,,,ladislav-krejci,L. Krejčí,D,37,191,2172,M,856250,EUR,924566400,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,away,Girona FC,Juanpe,,,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,away,Girona FC,Gabriel Misehouy,,,gabriel-misehouy,G. Misehouy,M,26,173,656,M,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,away,Girona FC,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,donnyvdbeek,,,,,,,,,,,,
12437706,away,Girona FC,Bojan Miovski,,,bojan-miovski,B. Miovski,F,28,188,1330,M,945768,EUR,930182400,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437706,away,Girona FC,Cristhian Stuani,,,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
