match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_wasFouled,stat_dispossessed,stat_hitWoodwork,stat_fouls,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14053799,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,794,M,35193,EUR,601862400,F,9,9,False,6.0,1.0,,,0.0,,1.0,5.0,,,,,56.0,15.0,6.2,8.0,0.00317888,44.046442437563,6.0,15.645,9.87,,1,,-0.23,-0.39,-0.04,,,,1.0,,3.0,1.0,5.0,3.0,1.0,1.0,,,,,1.0,1.0,2.0,0.0301,,,1.0,-0.21,1.0,,,,,,,1.0,0.0498,,,True,,,
14053799,home,FC Twente,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186.0,3796,M,190435,EUR,799718400,F,7,7,True,18.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,2.0,,,,34.0,26.0,6.5,4.0,0.0416447,120.25759031564,11.0,68.67,30.765,,1,,-0.26,0.26,0.14,,,,11.0,1.0,1.0,1.0,4.0,3.0,,2.0,,,,,,,1.0,0.075,52.186870554635,2.0,,-0.29,1.0,1.0,,1.0,MarkoPjaca,,1.0,,,,1.0,,,,
14053799,home,FC Twente,Sam Lammers,sam-lammers,S. Lammers,F,10,191.0,842,M,804901,EUR,862358400,F,10,10,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,7.0,,,,,34.0,11.0,7.1,2.0,0.29033,26.882302882287,4.0,-0.21000000000002,7.455,,0,,0.31,0.04,0.0,,,,5.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
14053799,home,FC Twente,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180.0,95,M,1142678,EUR,1052006400,M,42,42,True,17.0,13.0,,,0.0,3.0,5.0,12.0,,,,,16.0,25.0,6.5,8.0,0.00772181,74.194677810294,9.0,11.13,12.18,,0,,-0.08,0.07,0.0,,,,10.0,,1.0,,3.0,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
14053799,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,4.0,4.0,,,0.0,1.0,1.0,3.0,1.0,,,,12.0,5.0,6.4,1.0,0.00820893,,,,,,0,,-0.01,,-0.01,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14053799,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174.0,167,M,966546,EUR,993600000,M,4,4,True,6.0,6.0,,,0.0,,,6.0,,,,,12.0,6.0,6.7,,0.0704407,8.2619515854307,1.0,8.19,8.19,,0,,0.26,0.0,0.13,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186.0,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,home,FC Twente,Yannick Gerritsen,yannick-gerritsen,Y. Gerritsen,G,31,,18,M,1928510,EUR,1139875200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yannick Gerritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,home,FC Twente,Guilherme Peixoto,guilherme-peixoto,G. Peixoto,D,12,181.0,137,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Guilherme Peixoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,home,FC Twente,Bjorn Titulaer,bjorn-titulaer,B. Titulaer,D,33,,1,,2361960,EUR,1184284800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bjorn,Titulaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168.0,1162,M,954317,EUR,1055462400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,False,42.0,22.0,34.0,14.0,0.0,10.0,14.0,28.0,7.0,1.0,3.0,3.0,90.0,50.0,7.1,20.0,0.00245237,60.69338908727,11.0,29.82,6.93,0.1536,0,0.37,0.1,-0.08,0.14,0.18,,,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14053799,away,Excelsior,Nolan Martens,nolan-martens,N. Martens,M,2,180.0,83,M,1153163,EUR,1089158400,D,17,17,False,21.0,13.0,3.0,,0.0,5.0,8.0,13.0,2.0,,,,65.0,39.0,6.7,14.0,0.0095022,93.338793134879,10.0,51.135,20.685,,1,,0.03,0.01,0.13,,,,8.0,3.0,1.0,,2.0,2.0,1.0,,1.0,1.0,,2.0,2.0,2.0,1.0,0.1043,,,,-0.22,,,,,,,,,,,,,,,
14053799,away,Excelsior,Casper Widell,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,4,4,False,35.0,28.0,6.0,4.0,0.0,17.0,20.0,15.0,1.0,,,,90.0,53.0,8.2,7.0,0.0084389,84.373200753411,11.0,30.45,13.965,,0,,0.08,0.18,1.0,,,,11.0,,1.0,5.0,2.0,7.0,,,,7.0,1.0,3.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,True,,,
14053799,away,Excelsior,Stan Henderikx,henderikx-stan,S. Henderikx,D,5,187.0,51,M,1133679,EUR,1057622400,D,5,5,False,35.0,27.0,4.0,3.0,0.0,19.0,22.0,13.0,3.0,,,,90.0,47.0,7.4,8.0,0.00242913,113.582580939,17.0,16.59,9.975,,0,,-0.01,0.03,0.74,,Stan Hendrikx,,8.0,,1.0,1.0,2.0,1.0,1.0,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Simon Janssen,simon-janssen,S. Janssen,D,15,179.0,38,M,946950,EUR,969840000,D,15,15,False,26.0,22.0,2.0,1.0,0.0,16.0,17.0,9.0,1.0,,,,76.0,46.0,7.7,8.0,0.251246,197.47590968548,13.0,157.29,36.435,,0,,0.12,0.12,0.68,,Simon,Janssen,6.0,3.0,,2.0,2.0,6.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,112.11293926378,4.0,,,2.0,,,,,1.0,,,,,,,,,
14053799,away,Excelsior,Lennard Hartjes,lennard-hartjes,L. Hartjes,M,20,170.0,134,M,1126595,EUR,1049673600,M,20,20,False,32.0,28.0,3.0,2.0,0.0,15.0,19.0,13.0,6.0,,,,76.0,46.0,6.5,6.0,0.00961452,127.70899062134,16.0,2.205,10.815,,1,,-0.03,0.07,0.13,,,,13.0,,,,2.0,3.0,,,1.0,5.0,,2.0,2.0,,1.0,0.3461,,,,-0.62,1.0,1.0,,1.0,,,,,,,,,,,1.0
14053799,away,Excelsior,Chris-Kévin Nadje,chris-kevin-nadje,C. Nadje,M,18,190.0,337,M,1528458,EUR,997747200,M,18,18,False,22.0,15.0,1.0,1.0,0.0,9.0,12.0,10.0,4.0,,,,45.0,37.0,7.0,10.0,0.00463357,111.75508550678,11.0,22.575,13.44,,0,,-0.17,0.18,0.26,,Chris-Kévin,Nadje,6.0,,,1.0,2.0,6.0,,4.0,,1.0,,,,,1.0,,34.420385587614,1.0,,,1.0,2.0,,,,,4.0,,,,,,,,
14053799,away,Excelsior,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178.0,5668,M,1211982,EUR,1081123200,M,26,26,False,12.0,11.0,2.0,1.0,0.0,3.0,3.0,9.0,3.0,,,,65.0,23.0,7.0,3.0,0.0532182,131.36290808204,11.0,103.11,22.575,,0,,-0.08,0.26,0.25,,,,8.0,2.0,,,2.0,4.0,1.0,1.0,,,1.0,,2.0,2.0,2.0,,57.425456572742,4.0,1.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,
14053799,away,Excelsior,Irakli Yegoian,yegoian-irakli,I. Yegoian,M,23,168.0,314,M,1384483,EUR,1079654400,M,23,23,False,26.0,22.0,1.0,1.0,0.0,13.0,14.0,12.0,6.0,,,,90.0,47.0,6.7,13.0,0.0586106,164.17806859019,16.0,28.875,27.51,,1,,0.06,0.11,0.23,,Irakli Yegoian,,9.0,1.0,1.0,,7.0,4.0,,4.0,,2.0,,1.0,1.0,1.0,3.0,0.0234,43.445035863242,2.0,1.0,-0.06,2.0,3.0,,,,1.0,1.0,,,,1.0,,,,
14053799,away,Excelsior,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176.0,358,M,1126966,EUR,1061164800,M,11,11,False,29.0,22.0,1.0,1.0,0.0,11.0,14.0,15.0,9.0,,,,90.0,47.0,7.2,12.0,0.17853,213.95715500716,18.0,113.82,30.765,,1,,0.15,0.29,0.17,,,,11.0,5.0,1.0,,1.0,5.0,,4.0,,1.0,,1.0,1.0,,3.0,0.038,93.932155738314,4.0,3.0,-0.1,,,,,,3.0,4.0,,,,1.0,,,,
14053799,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,39,M,150494,EUR,689385600,F,29,29,False,11.0,4.0,,,0.0,2.0,2.0,9.0,1.0,,,,89.0,25.0,6.6,11.0,0.00081555,8.8723200389082,2.0,-8.61,-3.99,,1,,-0.08,0.0,0.26,,Mike,van Duinen,2.0,,6.0,6.0,8.0,7.0,,,,5.0,,1.0,1.0,,3.0,0.0495,,,,-0.17,,1.0,,1.0,,,,1.0,0.084,,,,,,
14053799,away,Excelsior,Adam Carlén,adam-carlen,A. Carlén,M,6,193.0,65,M,991039,EUR,962064000,M,6,6,True,6.0,3.0,,,0.0,1.0,1.0,5.0,1.0,,,,45.0,20.0,6.9,4.0,0.00039041,5.7782004984251,1.0,3.465,3.465,,2,,-0.02,0.01,0.17,,,,2.0,,1.0,4.0,3.0,7.0,,,,1.0,,1.0,3.0,1.0,1.0,0.1298,,,,-0.19,,,,2.0,,,,,,,2.0,,,,
14053799,away,Excelsior,Ilias Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,True,10.0,4.0,3.0,,0.0,1.0,2.0,8.0,2.0,,,,25.0,19.0,6.9,9.0,0.010991,39.507957478886,4.0,39.06,28.035,,0,,0.01,0.03,0.37,,Ilias,Bronkhorst,3.0,,1.0,1.0,4.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,28.082461590822,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
14053799,away,Excelsior,Derensili Sanches Fernandes,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,146,M,1046142,EUR,991008000,F,30,30,True,5.0,4.0,,,0.0,1.0,1.0,4.0,1.0,,,,25.0,10.0,7.2,1.0,0.743546,42.587613132577,4.0,29.505,14.7,,0,,0.41,0.26,0.21,,,,3.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,14.912679169083,1.0,2.0,,1.0,,,,,,,,,,,,,,
14053799,away,Excelsior,Arthur Zagre,zagre-arthur,A. Zagre,D,12,168.0,411,M,910053,EUR,1002153600,D,12,12,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,14.0,7.0,6.7,2.0,0.00011309,4.188594155561,1.0,-2.625,-2.625,,0,,-0.01,-0.04,0.14,,Arthur,Zagre,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Noah Naujoks,noah-naujoks,N. Naujoks,M,10,183.0,201,M,1048487,EUR,1020297600,M,10,10,True,6.0,3.0,,,0.0,,,6.0,,,,,14.0,10.0,6.5,4.0,0.0207105,,,,,,1,,0.02,,-0.01,,,,3.0,,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,0.2233,,,,-0.42,,,,1.0,,,,,,,,,,,
14053799,away,Excelsior,Jerolldino Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190.0,97,M,1893852,EUR,1152057600,F,33,33,True,1.0,1.0,,,0.0,,,1.0,,,,,8.0,2.0,6.6,,5.015e-05,,,,,,0,,0.03,,0.13,,Jerolldino,Bergraaf,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Calvin Raatsie,calvin-raatsie,C. Raatsie,G,16,188.0,83,M,961616,EUR,1013212800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Lewis Schouten,lewis-schouten,L. Schouten,D,14,191.0,149,M,1145987,EUR,1075852800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Rick Meissen,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Emil Hansson,emil-hansson,E. Hansson,M,7,172.0,243,M,794362,EUR,897868800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Stijn Middendorp,stijn-middendorp,S. Middendorp,M,36,186.0,61,M,1891895,EUR,1076544000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Stijn,Middendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053799,away,Excelsior,Szymon Włodarczyk,szymon-wlodarczyk,S. Włodarczyk,F,9,189.0,1140,M,1009285,EUR,1041724800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
