match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,from,length
12624924,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12624924,,,,,90,10.0,,1,,,card,Sami Al-Khaibary,Foul,False,121869361.0,False,yellow,893198.0,Sami Al-Khaibary,,,
12624924,,,,,90,8.0,,1,,,substitution,,,,123504791.0,True,regular,,,False,,
12624924,,,,,90,8.0,,1,,,substitution,,,,123504790.0,True,regular,,,False,,
12624924,,,,,90,6.0,,1,,,card,Orlando Mosquera,Argument,False,121869359.0,False,yellow,886041.0,Orlando Mosquera,,,
12624924,,2.0,1.0,,90,6.0,,1,,,goal,,,,194850693.0,True,penalty,826961.0,Abderrazak Hamdallah,,penalty,
12624924,,,,,90,6.0,,1,,,card,Alejandro Pozuelo,Foul,False,121869358.0,False,yellow,153964.0,Alejandro Pozuelo,,,
12624924,,,,,90,1.0,,1,,,card,Giacomo Bonaventura,Foul,False,121869353.0,True,yellow,36784.0,Giacomo Bonaventura,,,
12624924,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,5.0
12624924,,,,,79,,,12,,,substitution,,,,123504750.0,True,regular,,,False,,
12624924,,,,,63,,,28,,,substitution,,,,123504710.0,True,injury,,,True,,
12624924,,1.0,1.0,,57,,,34,,,goal,,,,194848950.0,False,regular,926513.0,Renzo López,,,
12624924,,,,,51,,,40,,,card,Renzo López,Foul,False,121869301.0,False,yellow,926513.0,Renzo López,,,
12624924,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12624924,,,,,45,1.0,,1,,,card,Mohammed Al Baqawi,Foul,False,121869242.0,False,yellow,893199.0,Mohammed Al Baqawi,,,
12624924,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
12624924,,1.0,0.0,,34,,,12,,,goal,,,,194847295.0,True,regular,826961.0,Abderrazak Hamdallah,,,
