match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,reason
12134248,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12134248,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,
12134248,,,,,87,,,4,,,substitution,,122519518.0,False,True,regular,,,,,
12134248,,,,,86,,,5,,,substitution,,122519519.0,False,False,regular,,,,,
12134248,,,,,83,,,8,,,card,,121216751.0,,True,yellow,Josuha Rodriguez,False,1807956.0,Joshua Rodríguez,
12134248,,3.0,2.0,,82,,,9,,,goal,,180028703.0,,True,regular,,,1807956.0,Joshua Rodríguez,
12134248,,,,,80,,,11,,,card,,121216747.0,,True,yellow,David Polanco,False,982797.0,David Polanco,Foul
12134248,,,,,79,,,12,,,card,,121216745.0,,False,yellow,Adrin Kofi,False,1825720.0,Adrin Kofi,Foul
12134248,,,,,75,,,16,,,substitution,,122519498.0,False,False,regular,,,,,
12134248,,,,,75,,,16,,,substitution,,122519497.0,False,True,regular,,,,,
12134248,,,,,58,,,33,,,substitution,,122519465.0,False,False,regular,,,,,
12134248,,,,,58,,,33,,,substitution,,122519479.0,False,False,regular,,,,,
12134248,,,,,58,,,33,,,substitution,,122519478.0,False,False,regular,,,,,
12134248,,2.0,2.0,,50,,,41,,,goal,,180027634.0,,True,regular,,,982797.0,David Polanco,
12134248,,,,,48,,,43,,,card,,121216722.0,,True,yellow,Facundo Canete,False,1201261.0,Facundo Canete,Foul
12134248,,,,,46,,,45,,,substitution,,122519452.0,False,True,regular,,,,,
12134248,,,,,46,,,45,,,substitution,,122519451.0,False,True,regular,,,,,
12134248,,,,,46,,,45,,,substitution,,122519450.0,False,True,regular,,,,,
12134248,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12134248,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,
12134248,,,,,43,,,3,,,card,,121216701.0,,True,yellow,Derek Cuevas,False,1402905.0,Derek Cuevas,Foul
12134248,,1.0,2.0,,40,,,6,,,goal,,180026699.0,,False,regular,,,1825712.0,Alexander Abril,
12134248,,,,,37,,,9,,,card,,121216697.0,,False,yellow,Akingbolahan Akinkoye,False,1198894.0,Akingbolahan Akinkoye,Foul
12134248,,1.0,1.0,,34,,,12,,,goal,,180026429.0,,False,regular,,,1825736.0,Noah Holmes,
12134248,,1.0,0.0,,18,,,28,,,goal,,180026062.0,,True,regular,,,1537971.0,Drake Hadeed,
12134248,,,,,16,,,30,,,card,,121216689.0,,False,yellow,Michael Medina,False,1825733.0,Michael Medina,Foul
