match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_hitWoodwork,stat_interceptionWon,stat_goals,stat_totalClearance,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated
11452943,home,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,22.0,17.0,9.0,4.0,15.0,17.0,2.0,5.0,8.0,1.0,1.0,90.0,29.0,5.9,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452943,home,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,19,19,False,39.0,35.0,3.0,1.0,18.0,20.0,18.0,24.0,7.0,,,89.0,69.0,6.1,15.0,1,Abdullah Al-Hawsawi,,5.0,1.0,1.0,7.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11452943,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,73.0,57.0,14.0,8.0,33.0,35.0,24.0,39.0,4.0,,,90.0,86.0,7.0,19.0,2,,,1.0,,3.0,4.0,10.0,,,,,,3.0,2.0,,True,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11452943,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,81.0,65.0,17.0,11.0,43.0,45.0,22.0,36.0,8.0,,,90.0,98.0,7.9,18.0,5,,,,,1.0,1.0,16.0,,,,,1.0,3.0,,,,9.0,,5.0,,4.0,2.0,1.0,2.0,,,,,,,,,
11452943,home,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000,D,13,13,False,55.0,43.0,4.0,2.0,25.0,26.0,19.0,34.0,3.0,,,90.0,79.0,8.5,18.0,4,,,5.0,1.0,2.0,4.0,3.0,,,,2.0,,,2.0,1.0,,3.0,,1.0,1.0,,,,,2.0,,,,,,,,
11452943,home,Damac FC,Hassan Abu Sharara,hassan-abu-sharara,H. A. Sharara,F,,172.0,3,M,867385,EUR,862617600,M,24,24,False,15.0,9.0,1.0,,1.0,4.0,9.0,12.0,2.0,,,45.0,22.0,6.6,8.0,0,,,1.0,1.0,1.0,3.0,2.0,,2.0,1.0,,1.0,,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,
11452943,home,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174.0,90,M,111719,EUR,743126400,M,6,6,False,41.0,36.0,4.0,2.0,22.0,24.0,14.0,17.0,4.0,,,70.0,46.0,6.3,6.0,0,,,,,4.0,6.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,
11452943,home,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000,M,17,17,False,60.0,53.0,4.0,1.0,22.0,23.0,34.0,45.0,10.0,,,90.0,80.0,7.1,16.0,0,,,8.0,3.0,,4.0,3.0,1.0,1.0,,,2.0,1.0,1.0,4.0,,,1.0,,,2.0,1.0,,2.0,,,2.0,,,,,,
11452943,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,M,18,18,False,22.0,19.0,1.0,1.0,7.0,8.0,12.0,18.0,7.0,,,70.0,41.0,7.0,12.0,1,Ahmed Harisi,,4.0,,,4.0,5.0,,2.0,,,3.0,,,1.0,,,2.0,,1.0,5.0,5.0,,2.0,,,1.0,,,,,,
11452943,home,Damac FC,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,11,11,False,40.0,31.0,4.0,2.0,4.0,4.0,30.0,40.0,1.0,,,89.0,60.0,7.6,16.0,2,,,4.0,3.0,2.0,5.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,,3.0,,,,1.0,,2.0,2.0,,,,,,,,,,,
11452943,home,Damac FC,Assan Ceesay,assan-ceesay,A. Ceesay,F,,188.0,442,M,842158,EUR,763862400,F,9,9,False,16.0,12.0,1.0,1.0,3.0,3.0,9.0,13.0,3.0,,,90.0,32.0,6.9,10.0,4,,,,,,3.0,4.0,1.0,,,,4.0,1.0,2.0,1.0,,3.0,,2.0,2.0,,,,,,,1.0,,,,,,
11452943,home,Damac FC,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,99,99,True,9.0,6.0,,,,,6.0,11.0,,,,45.0,16.0,6.9,6.0,2,,,2.0,,,2.0,4.0,,3.0,2.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,
11452943,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,F,10,10,True,9.0,8.0,5.0,4.0,4.0,4.0,5.0,10.0,3.0,,,20.0,16.0,6.9,5.0,0,,,5.0,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
11452943,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,True,13.0,13.0,,,2.0,2.0,11.0,11.0,1.0,,,20.0,15.0,6.7,,0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
11452943,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,7.0,4.0,3.0,,2.0,2.0,2.0,6.0,,,,13.0,11.0,6.7,4.0,1,Noor Al-Rashidi,,1.0,,,,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
11452943,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,True,1.0,1.0,,,,,1.0,2.0,,,,8.0,4.0,6.3,2.0,0,Dhari Al-Enezi,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
