match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_goalAssist,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,captain,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
10388490,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,False,26.0,21.0,1.0,1.0,4.0,6.0,17.0,20.0,,1.0,90.0,40.0,6.9,10.0,0.353,0.0,0.0575774,4,,,1.0,2.0,2.0,5.0,,,,,,3.0,1.0,,,1.0,,,1.0,2.0,2.0,,,,,,1.0,3.0,1.0,,1.0,,,
10388490,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,49.0,46.0,3.0,3.0,13.0,13.0,33.0,36.0,,6.0,45.0,55.0,7.0,5.0,0.0297,0.0,0.120348,1,,,,,2.0,3.0,,,,1.0,1.0,,,1.0,,,,,,3.0,2.0,,,,,,1.0,,,,,,,
10388490,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,F,11,11,True,42.0,38.0,,,8.0,8.0,34.0,46.0,,5.0,45.0,62.0,7.8,12.0,0.1367,0.1929,0.364855,3,,12.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,4.0,4.0,,,2.0,2.0,,,,,,1.0,1.0,,,,,,
10388490,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,10.0,8.0,,,,1.0,8.0,9.0,,1.0,22.0,13.0,7.1,3.0,0.079,0.1221,0.0445189,1,,,,4.0,,4.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
10388490,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,10.0,10.0,,,,,10.0,10.0,,,8.0,16.0,6.2,4.0,0.0538,0.0,0.023266,1,,,,1.0,3.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,
10388490,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,home,FC Bayern München,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,,1146018,EUR,1135296000,M,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,home,FC Bayern München,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,,187185,EUR,798768000,G,20,20,False,27.0,16.0,15.0,5.0,13.0,15.0,3.0,12.0,,4.0,90.0,36.0,7.6,11.0,0.0,0.0,0.00031286,0,-0.0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,6.0
10388490,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,,147775,EUR,785030400,D,2,2,False,20.0,10.0,4.0,,4.0,10.0,6.0,13.0,,6.0,90.0,37.0,5.6,15.0,0.0,0.0,0.016501,0,,3.0,2.0,,11.0,2.0,8.0,,4.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Nikola Soldo,nikola-soldo,N. Soldo,D,4,189,229,M,,991290,EUR,980380800,D,5,5,False,14.0,9.0,2.0,1.0,7.0,11.0,2.0,3.0,2.0,4.0,90.0,30.0,7.4,5.0,0.0,0.0,0.00014745,0,,,,1.0,1.0,3.0,1.0,,7.0,2.0,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,,863271,EUR,887241600,D,24,24,False,30.0,20.0,4.0,,20.0,24.0,,6.0,3.0,8.0,90.0,51.0,8.1,10.0,0.0905,0.0,0.00010348,1,,,1.0,4.0,2.0,8.0,1.0,,10.0,3.0,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,
10388490,away,1. FC Köln,Jonas Hector,jonas-hector,J. Hector,D,,185,234,,,124544,EUR,643766400,D,14,14,False,22.0,14.0,4.0,1.0,8.0,12.0,6.0,10.0,1.0,3.0,90.0,45.0,6.4,12.0,0.0,0.0,0.0111694,0,,,1.0,,4.0,4.0,3.0,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,True,,,,,,,,,,
10388490,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,,1064842,EUR,994118400,M,8,8,False,14.0,8.0,,,2.0,5.0,6.0,9.0,1.0,6.0,45.0,25.0,6.1,11.0,0.1316,0.0,0.00364588,1,,,,,6.0,1.0,,,,1.0,1.0,,,1.0,,,,,4.0,1.0,,,,,,,,1.0,,,,,,
10388490,away,1. FC Köln,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,ellyes_skhiri,591706,EUR,800064000,M,28,28,False,30.0,23.0,2.0,2.0,16.0,18.0,7.0,12.0,3.0,12.0,90.0,50.0,7.4,10.0,0.5904,0.5759,0.00951364,1,,,2.0,1.0,7.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,
10388490,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,,921033,EUR,930096000,M,37,37,False,17.0,10.0,2.0,1.0,3.0,6.0,7.0,13.0,1.0,7.0,71.0,38.0,6.9,15.0,0.0,0.0,0.0130593,0,,2.0,2.0,,4.0,4.0,1.0,,2.0,3.0,3.0,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Mathias Olesen,mathias-olesen,M. Olesen,M,6,186,162,M,,994490,EUR,985132800,M,47,47,False,9.0,7.0,1.0,,4.0,5.0,3.0,4.0,,3.0,45.0,17.0,6.1,7.0,0.0,0.0,0.00087728,0,,,,,5.0,2.0,,,,1.0,1.0,,1.0,,,,,,5.0,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,,78781,EUR,719884800,M,11,11,False,20.0,10.0,2.0,1.0,4.0,5.0,7.0,21.0,3.0,3.0,58.0,40.0,6.8,21.0,0.0,0.0,0.0745407,0,,6.0,,,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,4.0,2.0,,,,,,,,,,,,,
10388490,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,,826884,EUR,901843200,F,21,21,False,9.0,3.0,,,1.0,2.0,2.0,7.0,1.0,,57.0,17.0,6.4,9.0,0.0,0.0,0.00071703,0,,,5.0,1.0,7.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,
10388490,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,,988639,EUR,1020038400,M,6,6,True,5.0,1.0,,,1.0,3.0,,2.0,,4.0,45.0,19.0,6.8,7.0,0.0,0.0,1.09e-06,0,,,1.0,,6.0,6.0,2.0,,2.0,6.0,5.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,,869883,EUR,876268800,M,7,7,True,7.0,4.0,,,2.0,3.0,2.0,4.0,1.0,2.0,45.0,15.0,6.0,7.0,0.0,0.0,0.00125688,0,,,,,5.0,,1.0,,,,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,,187437,EUR,790560000,F,27,27,True,11.0,5.0,,,3.0,5.0,2.0,6.0,,1.0,33.0,14.0,6.4,7.0,0.0,0.0,0.00156224,0,,,1.0,2.0,3.0,2.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,,169113,EUR,742435200,M,17,17,True,5.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,,4.0,32.0,10.0,6.6,4.0,0.0,0.0,0.00040761,0,,,,1.0,1.0,3.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Tim Lemperle,tim-lemperle,T. Lemperle,F,19,186,851,M,,1014290,EUR,1012867200,F,25,25,True,3.0,1.0,,,1.0,2.0,,1.0,,2.0,19.0,12.0,6.5,4.0,0.0,0.0,1.354e-05,0,,,1.0,,4.0,3.0,1.0,,2.0,3.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,,97923,EUR,737164800,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Elias Bakatukanda,bakatukanda-elias,E. Bakatukanda,D,4,193,139,M,,1146120,EUR,1081814400,D,38,38,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Elias Bakatukanda,,,,,,,,,,,,
10388490,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,,129927,EUR,738115200,F,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388490,away,1. FC Köln,Justin Diehl,diehl-justin,J. Diehl,F,26,174,395,M,,1146132,EUR,1101513600,F,49,49,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Justin Diehl,,,,,,,,,,,,
