match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_errorLeadToAGoal,stat_fouls,stat_totalContest,stat_bigChanceMissed,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,captain,stat_hitWoodwork,stat_totalOffside
11453236,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,CR7,750,EUR,476409600,F,7,7,False,33.0,27.0,1.0,,0.0,2.0,3.0,25.0,31.0,7.0,,3.0,,,,90.0,51.0,6.9,9.0,8,1.0,,1.0,3.0,3.0,,6.0,,,,,,,,1.0,2.0,2.0,1.0,,,,,2.0,,True,2.0,2.0
11453236,home,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175.0,1281,M,,818667,EUR,830390400,D,78,78,True,18.0,15.0,2.0,,0.0,4.0,4.0,11.0,15.0,1.0,1.0,,,,,26.0,26.0,6.7,6.0,1,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
11453236,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,,1014447,EUR,859766400,F,29,29,True,20.0,13.0,,,0.0,2.0,4.0,11.0,16.0,2.0,1.0,,,,,26.0,25.0,6.5,10.0,0,,,,,3.0,2.0,,,,1.0,1.0,2.0,,,2.0,,,1.0,,,,,,,,,
11453236,home,Al-Nassr,Abdulaziz Al-Aliwa,,,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,,1067777,EUR,1076457600,M,46,46,True,14.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,14.0,2.0,2.0,,,,,13.0,21.0,6.8,6.0,0,2.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,
11453236,home,Al-Nassr,Faris Afandy,Faris Afandy,,faris-afandy,F. Afandy,G,37,,58,,,1797947,EUR,1087776000,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,,881831,EUR,853286400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,home,Al-Nassr,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,,576272,EUR,817862400,G,1,1,False,30.0,13.0,29.0,12.0,0.0,1.0,6.0,12.0,24.0,,6.0,,,1.0,3.0,90.0,36.0,6.9,17.0,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,,970908,EUR,931651200,D,32,32,False,13.0,12.0,1.0,1.0,0.0,5.0,6.0,7.0,7.0,9.0,5.0,1.0,,,,90.0,37.0,6.7,5.0,0,,,2.0,,9.0,4.0,,1.0,,6.0,5.0,2.0,,1.0,4.0,,,2.0,,,,,,,,,
11453236,away,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,,842744,EUR,888364800,D,21,21,False,12.0,11.0,1.0,,0.0,10.0,10.0,1.0,2.0,4.0,4.0,,,,,90.0,28.0,6.6,3.0,0,,,3.0,,9.0,2.0,,9.0,,4.0,4.0,1.0,,3.0,,,1.0,,,,,,,,,,
11453236,away,Al Raed,Mamadou Loum,,,mamadou-loum,M. Loum,M,21,193.0,526,M,,796059,EUR,851904000,D,5,5,False,21.0,16.0,5.0,4.0,0.0,14.0,17.0,2.0,4.0,5.0,,,,,,90.0,45.0,7.5,5.0,1,,,,3.0,,,,18.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,
11453236,away,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,,802975,EUR,731203200,D,28,28,False,14.0,11.0,2.0,,0.0,8.0,10.0,3.0,5.0,6.0,1.0,,,,,69.0,37.0,6.9,8.0,0,1.0,,1.0,1.0,1.0,,,3.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,
11453236,away,Al Raed,Khalid Alsubaie,,,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,,893373,EUR,940896000,M,24,24,False,27.0,20.0,5.0,1.0,1.0,14.0,17.0,6.0,12.0,3.0,4.0,,,,,90.0,44.0,7.0,12.0,0,2.0,,,,2.0,,,4.0,1.0,3.0,3.0,2.0,,1.0,,,1.0,,,1.0,,1.0,,,,,
11453236,away,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,,982351,EUR,956534400,M,14,14,False,23.0,19.0,4.0,3.0,0.0,15.0,19.0,4.0,4.0,3.0,3.0,,,,,90.0,30.0,6.5,5.0,0,,,1.0,,4.0,2.0,,2.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11453236,away,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,,309154,EUR,654652800,M,7,7,False,35.0,28.0,4.0,3.0,1.0,12.0,12.0,17.0,25.0,9.0,4.0,1.0,,,,89.0,57.0,8.8,16.0,2,2.0,1.0,1.0,1.0,7.0,,1.0,,,2.0,2.0,3.0,,1.0,9.0,,1.0,5.0,1.0,3.0,1.0,,,1.0,,,
11453236,away,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,,919719,EUR,818812800,M,11,11,False,22.0,18.0,3.0,2.0,0.0,8.0,10.0,10.0,12.0,,3.0,,,,,84.0,26.0,7.1,4.0,2,,,3.0,,6.0,3.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,
11453236,away,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,,893191,EUR,693532800,M,10,10,False,27.0,19.0,4.0,1.0,0.0,9.0,10.0,10.0,17.0,6.0,9.0,3.0,,,,90.0,57.0,6.8,20.0,2,,,2.0,1.0,14.0,,,,1.0,1.0,1.0,3.0,,4.0,4.0,,5.0,1.0,,,1.0,,1.0,1.0,True,,
11453236,away,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,11,187.0,109,M,,218652,EUR,595900800,F,17,17,False,24.0,17.0,1.0,1.0,1.0,7.0,8.0,10.0,16.0,8.0,2.0,1.0,,,,84.0,40.0,7.4,11.0,0,,,3.0,5.0,7.0,,,2.0,,,,2.0,,2.0,3.0,,1.0,2.0,1.0,2.0,,2.0,,,,,
11453236,away,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,,892897,EUR,878083200,D,43,43,True,11.0,8.0,1.0,,0.0,7.0,8.0,1.0,3.0,,1.0,,,,,21.0,15.0,6.4,5.0,0,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,,958020,EUR,884131200,M,45,45,True,2.0,,,,0.0,,,,2.0,1.0,,,,,,18.0,4.0,6.3,4.0,0,,,,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11453236,away,Al Raed,Raed Al-Ghamdi,,,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,,795468,EUR,768182400,F,9,9,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,18.0,4.0,6.5,2.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453236,away,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,,1429814,EUR,1059696000,D,94,94,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,11.0,2.0,6.5,,0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11453236,away,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,,817947,EUR,771638400,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453236,away,Al Raed,Firas Al-Ghamdi,,,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,,963214,EUR,944179200,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
