match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_penaltyMiss,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot,stat_clearanceOffLine
12504639,home,Como,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,25,25,False,17.0,14.0,7.0,4.0,0.0,11.0,11.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,22.0,7.0,3.0,0.00041078,0,0.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504639,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,187,738,M,989186,EUR,1017619200,D,77,77,False,35.0,30.0,1.0,,0.0,17.0,19.0,13.0,20.0,4.0,3.0,,,,,90.0,67.0,7.1,13.0,0.0113883,1,,,,77,4.0,1.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0416,0.0799,,,,,,,,,,,,,,,,,,,,,,
12504639,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,193,345,M,295133,EUR,752198400,D,5,5,False,60.0,54.0,5.0,3.0,0.0,38.0,38.0,16.0,22.0,3.0,2.0,,,,,90.0,73.0,7.5,7.0,0.00584088,0,,,,5,,1.0,3.0,7.0,,1.0,,,,2.0,1.0,1.0,,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
12504639,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,186,853,M,226974,EUR,791251200,D,2,2,False,69.0,59.0,7.0,1.0,0.0,37.0,40.0,23.0,30.0,6.0,4.0,,,,,90.0,86.0,7.6,12.0,0.0267002,0,,,,2,1.0,2.0,2.0,5.0,,,,,,2.0,,,1.0,,,,,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12504639,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,171,850,M,229740,EUR,710294400,D,18,18,False,23.0,22.0,1.0,,0.0,12.0,12.0,12.0,14.0,,4.0,,,,,67.0,38.0,7.0,5.0,0.0349195,0,,,,18,3.0,1.0,2.0,5.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12504639,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,184,363,M,990209,EUR,981504000,M,26,26,False,66.0,58.0,5.0,3.0,0.0,29.0,30.0,29.0,36.0,,5.0,,,,,82.0,75.0,6.8,12.0,0.0311335,0,,,,6,,,3.0,3.0,,1.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504639,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,174,1933,M,911848,EUR,992044800,M,33,33,False,56.0,53.0,5.0,5.0,0.0,18.0,20.0,37.0,39.0,3.0,5.0,,,,,90.0,73.0,7.1,10.0,0.0799619,1,,,,33,3.0,1.0,3.0,,,1.0,1.0,,,,,,3.0,,,0.0355,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12504639,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,168,2181,M,877201,EUR,861321600,M,7,7,False,48.0,42.0,3.0,2.0,0.0,13.0,14.0,29.0,35.0,,3.0,,,,,89.0,65.0,6.9,14.0,0.0834299,1,,,,7,1.0,2.0,6.0,2.0,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,0.4011,,,,,,3.0,,1.0,,,,,,,,,,,,,,,
12504639,home,Como,Nico Paz,nico-paz,N. Paz,M,185,88676,M,1171451,EUR,1094601600,M,79,79,False,33.0,28.0,1.0,1.0,0.0,6.0,7.0,22.0,27.0,,11.0,,,,,83.0,60.0,7.4,14.0,0.0320605,7,,,,10,1.0,2.0,7.0,1.0,,1.0,3.0,,5.0,1.0,1.0,1.0,4.0,,2.0,1.0931,2.1909,,,,,1.0,1.0,1.0,nicopaz1o,1.0,1.0,1.0,,,,,,,,,,,
12504639,home,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,181,1183,M,1031548,EUR,1004745600,M,16,16,False,40.0,31.0,1.0,1.0,0.0,13.0,17.0,18.0,24.0,,9.0,,,,,90.0,65.0,7.3,17.0,0.0446504,2,,,,20,1.0,,8.0,9.0,2.0,1.0,4.0,2.0,,1.0,2.0,1.0,3.0,4.0,3.0,0.0964,,1.0,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,
12504639,home,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,183,2328,M,795044,EUR,883785600,F,10,10,False,28.0,20.0,1.0,,1.0,6.0,8.0,14.0,21.0,,1.0,,,,,82.0,38.0,8.8,12.0,0.0768853,3,,,,10,1.0,3.0,3.0,4.0,,,,,1.0,,,,3.0,2.0,,0.3581,0.8415,2.0,,,1.0,2.0,,,,2.0,1.0,,,True,1.0,1.0,,,,,,,
12504639,home,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,195,511,M,870211,EUR,908236800,D,13,13,True,9.0,5.0,2.0,,0.0,5.0,7.0,,2.0,4.0,1.0,,,,,23.0,15.0,6.6,4.0,1.667e-05,0,,,,4,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504639,home,Como,Ben Lhassine Kone,ben-lhassine-kone,B. L. Kone,M,172,180,M,915280,EUR,952992000,M,4,4,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,8.0,4.0,6.3,2.0,8.867e-05,0,,,,92,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
