match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalContest,stat_outfielderBlock,stat_fouls,stat_goalAssist,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves
10406766,home,SV Zulte Waregem,Sammy Bossut,,,sammy-bossut,S. Bossut,G,38,187.0,35,M,18827,EUR,492566400,G,1,1,False,True,28.0,23.0,13.0,8.0,21.0,22.0,2.0,6.0,11.0,90.0,37.0,6.9,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406766,home,SV Zulte Waregem,Alessandro Ciranni,,,alessandro-ciranni,A. Ciranni,D,2,172.0,38,M,845968,EUR,835920000,D,14,14,False,,44.0,37.0,6.0,2.0,22.0,22.0,17.0,25.0,2.0,90.0,68.0,7.0,9.0,0,3.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10406766,home,SV Zulte Waregem,Modou Tambedou,Moudou Tambedou,,modou-tambedou,M. Tambedou,D,20,,99,M,1391466,EUR,1049414400,D,18,18,False,,80.0,71.0,10.0,6.0,56.0,56.0,15.0,25.0,9.0,90.0,93.0,7.4,11.0,0,1.0,,2.0,5.0,6.0,,1.0,1.0,3.0,1.0,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
10406766,home,SV Zulte Waregem,Nicolas Rommens,,,nicolas-rommens,N. Rommens,M,8,183.0,22,M,328159,EUR,787622400,D,20,20,False,,62.0,54.0,8.0,7.0,33.0,35.0,23.0,30.0,6.0,90.0,77.0,7.5,12.0,2,3.0,2.0,1.0,5.0,5.0,,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10406766,home,SV Zulte Waregem,Borja López,,,borja-lopez,B. López,D,4,192.0,53,M,284865,EUR,760147200,D,3,3,False,,92.0,72.0,19.0,7.0,51.0,57.0,21.0,35.0,5.0,90.0,111.0,8.2,22.0,3,,,1.0,5.0,11.0,,,1.0,5.0,3.0,,3.0,1.0,1.0,,3.0,,4.0,,2.0,,1.0,1.0,1.0,,,,,,
10406766,home,SV Zulte Waregem,Oleksandr Drambaev,,,oleksandr-drambaev,O. Drambaev,D,14,183.0,50,M,997084,EUR,987811200,D,5,5,False,,26.0,19.0,3.0,,11.0,13.0,8.0,17.0,3.0,84.0,58.0,6.5,17.0,1,4.0,,3.0,8.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,,1.0,3.0,,1.0,,,1.0,,,1.0,1.0,,2.0,1.0,,,,
10406766,home,SV Zulte Waregem,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,77,M,846330,EUR,896140800,M,6,6,False,,53.0,38.0,4.0,1.0,20.0,25.0,18.0,28.0,13.0,90.0,62.0,6.9,19.0,1,,,,4.0,7.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,,3.0,2.0,,1.0,,,,2.0,,,,,
10406766,home,SV Zulte Waregem,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185.0,3906,M,1103597,EUR,1030924800,M,26,26,False,,48.0,33.0,6.0,1.0,16.0,19.0,17.0,29.0,6.0,88.0,62.0,6.7,16.0,1,,,,3.0,5.0,,,1.0,2.0,2.0,,2.0,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,novatus_40,,,
10406766,home,SV Zulte Waregem,Jean-Luc Dompé,,,jean-luc-dompe,J. Dompé,F,7,170.0,651,M,789192,EUR,808185600,M,17,17,False,,40.0,34.0,5.0,5.0,6.0,8.0,32.0,40.0,5.0,83.0,61.0,7.8,16.0,2,8.0,4.0,,3.0,3.0,,,,1.0,1.0,2.0,1.0,4.0,1.0,,,,,3.0,1.0,,,1.0,,1.0,,,1.0,,
10406766,home,SV Zulte Waregem,Mamadou Sangare,Mamadou Sangare,,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,F,10,10,False,,25.0,19.0,,,4.0,4.0,16.0,22.0,3.0,66.0,46.0,7.3,13.0,4,1.0,1.0,1.0,7.0,6.0,,,1.0,1.0,1.0,3.0,2.0,1.0,3.0,,2.0,,2.0,2.0,3.0,,,1.0,,1.0,,,1.0,,
10406766,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180.0,295,M,45946,EUR,606528000,F,9,9,False,,14.0,10.0,1.0,,3.0,4.0,8.0,11.0,1.0,88.0,20.0,7.4,5.0,3,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,4.0,,,,1.0,1.0,,,,1.0,3.0,,,1.0,,1.0,,
