match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
11407345,home,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,53,53,False,32.0,23.0,13.0,6.0,22.0,25.0,1.0,7.0,7.0,90.0,36.0,6.1,9.0,0.0,0.0,0.00025443,0,-1.2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,False,44.0,38.0,8.0,4.0,22.0,24.0,16.0,22.0,4.0,90.0,73.0,7.0,13.0,0.0622,0.044,0.105113,1,,,,2.0,4.0,7.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,False,72.0,57.0,11.0,5.0,43.0,48.0,14.0,24.0,8.0,90.0,80.0,6.7,17.0,0.0,0.0,0.00506361,0,,,,,2.0,4.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,milenkovicn_4,1.0,2.0,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,False,52.0,43.0,8.0,2.0,30.0,33.0,13.0,19.0,7.0,90.0,66.0,6.5,11.0,0.0,0.0,0.0111965,0,,,,,4.0,8.0,,1.0,,,1.0,2.0,5.0,1.0,1.0,,3.0,chinomartinezquarta96,3.0,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,False,25.0,18.0,6.0,5.0,12.0,13.0,7.0,15.0,9.0,90.0,56.0,6.5,14.0,0.0,0.0,0.0121679,0,,,,3.0,8.0,6.0,2.0,2.0,1.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,
11407345,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,6,6,False,43.0,40.0,6.0,4.0,24.0,25.0,17.0,19.0,7.0,72.0,57.0,7.1,6.0,0.0,0.0,0.309159,0,,,,1.0,6.0,3.0,,,,,1.0,,1.0,1.0,,2.0,3.0,arthurmelo,,,1.0,,3.0,1.0,1.0,2.0,,,,,,,,,,
11407345,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,232224,EUR,731721600,M,32,32,False,32.0,24.0,1.0,1.0,11.0,11.0,16.0,26.0,3.0,82.0,50.0,8.2,12.0,0.6819,0.8575,0.369793,2,,,,5.0,5.0,4.0,,2.0,,1.0,1.0,,3.0,2.0,,1.0,2.0,,,1.0,3.0,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,
11407345,home,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,M,10,10,False,40.0,32.0,2.0,1.0,17.0,17.0,15.0,23.0,3.0,90.0,57.0,7.9,12.0,0.3049,0.3476,0.195605,4,,,,,6.0,9.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,2.0,,nicoigonzalez,5.0,,,2.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,
11407345,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,False,38.0,36.0,2.0,2.0,22.0,22.0,14.0,17.0,2.0,83.0,54.0,6.7,8.0,0.1207,0.0,0.0556188,1,,,,1.0,5.0,3.0,,1.0,,,,2.0,3.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,1.0,True,,,,
11407345,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,M,7,7,False,15.0,13.0,,,1.0,1.0,12.0,16.0,4.0,65.0,25.0,6.8,6.0,0.0496,0.1093,0.027812,1,,,,2.0,4.0,3.0,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,
11407345,home,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,F,9,9,False,12.0,9.0,,,2.0,2.0,7.0,11.0,1.0,65.0,23.0,6.8,8.0,0.0,0.0,0.0212763,0,,,,1.0,7.0,6.0,,3.0,2.0,,,,1.0,,1.0,2.0,2.0,beltranlucass,1.0,,,4.0,1.0,,,1.0,,,,,,,,,,
11407345,home,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,77,77,True,13.0,10.0,,,2.0,4.0,9.0,11.0,2.0,25.0,19.0,6.8,4.0,0.0,0.0,0.121835,0,,,,2.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,
11407345,home,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,True,7.0,5.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,25.0,11.0,6.6,3.0,0.0,0.0,0.0155902,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,
11407345,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,38,38,True,8.0,7.0,1.0,,3.0,4.0,4.0,4.0,,18.0,9.0,6.3,1.0,0.0,0.0,0.0015127,0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11407345,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,8.0,5.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,8.0,12.0,6.9,3.0,0.0,0.0,0.00286593,0,,Gino Infantino,,,1.0,4.0,,2.0,2.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11407345,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,15.0,6.0,6.7,3.0,0.1263,0.0,0.00026317,1,,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,christianmichael.11,2.0,,,,,,,,,1.0,,,,,,,,
11407345,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,yerrymina,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,37,37,True,,,,,,,,,,,,,,,0.0,,0,,Pietro Comuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Lorenzo Amatucci,amatucci-lorenzo,L. Amatucci,M,16,172,448,M,1100207,EUR,1075939200,M,73,73,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,home,Fiorentina,Aleksandr Kokorin,aleksandr-kokorin,A. Kokorin,F,9,181,750,M,42987,EUR,669340800,F,91,91,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407345,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,26.0,11.0,21.0,6.0,5.0,8.0,6.0,18.0,4.0,90.0,32.0,6.2,15.0,0.0,0.0,0.00098588,0,-0.6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
11407345,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,33.0,26.0,2.0,,10.0,14.0,16.0,21.0,9.0,90.0,61.0,6.9,12.0,0.0,0.0,0.0136615,0,,,,2.0,2.0,7.0,1.0,,,,3.0,1.0,1.0,1.0,,2.0,1.0,,4.0,,,,,,,1.0,,,,,,,,,,
11407345,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,40.0,32.0,6.0,4.0,21.0,26.0,11.0,14.0,6.0,90.0,46.0,6.4,9.0,0.0351,0.0,0.00571328,1,,,,,4.0,5.0,1.0,,,,1.0,,2.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,
11407345,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,31.0,27.0,2.0,2.0,23.0,23.0,4.0,8.0,5.0,90.0,38.0,6.6,5.0,0.0,0.0,0.00116637,0,,,,,2.0,3.0,,,,,3.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,
11407345,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,21.0,13.0,2.0,,5.0,9.0,9.0,13.0,3.0,45.0,34.0,6.3,10.0,0.0,0.0,0.0548092,0,,,,1.0,3.0,3.0,2.0,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
11407345,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,False,25.0,19.0,,,9.0,10.0,10.0,15.0,4.0,72.0,49.0,7.5,10.0,0.0476,0.5118,0.00516801,2,,,,,4.0,7.0,,3.0,,1.0,,3.0,4.0,2.0,,3.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,
11407345,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,29.0,22.0,5.0,2.0,13.0,15.0,9.0,14.0,3.0,90.0,39.0,6.7,10.0,0.0,0.0,0.0221146,0,,,,,4.0,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11407345,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,5.0,3.0,,,2.0,2.0,1.0,3.0,,45.0,12.0,6.3,4.0,0.0,0.0,0.00223988,0,,,,,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
11407345,away,Lecce,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,7,7,False,28.0,19.0,1.0,1.0,8.0,10.0,11.0,18.0,5.0,90.0,44.0,6.4,18.0,0.0,0.0,0.014778,0,,,,,9.0,5.0,2.0,4.0,1.0,,,,3.0,3.0,2.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,
11407345,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,21.0,16.0,1.0,,4.0,4.0,13.0,22.0,1.0,86.0,44.0,6.6,19.0,0.0182,0.0,0.0272685,1,,,,5.0,9.0,5.0,,5.0,2.0,,,,,,3.0,3.0,3.0,,,,1.0,1.0,3.0,,,2.0,,,,,1.0,True,,,,
11407345,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,13.0,9.0,1.0,,4.0,5.0,6.0,9.0,8.0,89.0,35.0,7.9,12.0,0.0188,0.0,0.14557,1,,,,1.0,7.0,8.0,2.0,3.0,2.0,,1.0,,4.0,4.0,1.0,2.0,1.0,lameckbanda.10,,,1.0,,3.0,2.0,1.0,2.0,,,,,1.0,,1.0,,,
