match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,captain,stat_errorLeadToAShot,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceCreated
13472683,home,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176.0,441,M,933955,EUR,860889600,F,19,19,False,23.0,17.0,1.0,1.0,0.0,7.0,8.0,10.0,15.0,4.0,,,,,90.0,42.0,6.9,14.0,0.0280147,1,,1.0,,,1.0,6.0,8.0,3.0,1.0,2.0,,1.0,1.0,5.0,4.0,,,,1.0,0.4303,,,,3.0,2.0,1.0,,,,,,,,,,
13472683,home,Juventude,Marcelo Hermes,,,marcelo-hermes,M. Hermes,D,22,177.0,288,M,783490,EUR,791596800,D,22,22,True,29.0,26.0,3.0,2.0,0.0,7.0,8.0,19.0,21.0,4.0,,,,,45.0,50.0,6.5,9.0,0.0170189,1,,3.0,,,1.0,5.0,3.0,2.0,1.0,5.0,,2.0,2.0,,,,1.0,,1.0,0.0148,,,,1.0,,,,,,,,,,,,
13472683,home,Juventude,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176.0,2553,M,1002819,EUR,1031011200,F,7,7,True,25.0,20.0,,,0.0,1.0,2.0,19.0,23.0,2.0,,,,,45.0,43.0,7.4,11.0,0.46276,2,,1.0,,,2.0,4.0,9.0,,,,,1.0,1.0,1.0,1.0,3.0,,,,0.1258,1.0,,0.1257,9.0,5.0,1.0,,,,,,,,,,
13472683,home,Juventude,Rafael Bilú,,,rafael-bilu,Rafael Bilú,F,99,174.0,313,M,959005,EUR,924652800,F,99,99,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,1.0,,,,,19.0,18.0,7.1,1.0,0.0263123,1,,,,,,,2.0,,,1.0,,,,,2.0,2.0,1.0,,,0.0342,,,,,,,,,,1.0,,,,,,
13472683,home,Juventude,Daniel Giraldo,,,daniel-giraldo,D. Giraldo,M,8,178.0,177,M,1136107,EUR,709948800,M,8,8,True,16.0,15.0,,,0.0,7.0,8.0,8.0,8.0,2.0,,,,,14.0,18.0,6.4,2.0,0.00652155,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191.0,465,M,1007431,EUR,869184000,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,8.0,1.0,6.4,,3.404e-05,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
13472683,home,Juventude,Gastón Guruceaga,,,gaston-guruceaga,G. Guruceaga,G,22,190.0,124,M,589614,EUR,795225600,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Marcos Paulo,,,marcos-paulo,M. Paulo,D,47,183.0,176,M,1170913,EUR,1042848000,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Bernardo Tichz Toffolo,Bernardo,Tichz Toffolo,bernardo-tichz-toffolo,B. T. Toffolo,D,43,,36,M,1631649,EUR,1110499200,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Igor Formiga,,,igor-formiga,Igor Formiga,D,32,175.0,269,M,1009030,EUR,915753600,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Peixoto,,,peixoto,Peixoto,M,72,181.0,94,M,1049781,EUR,867628800,M,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Ênio,,,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,home,Juventude,Marlon Santos,Marlon,Santos Teodoro,teodoro-marlon-santos,M. Santos,F,,175.0,39,M,1631654,EUR,1105401600,F,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Neto,,,neto,Neto,G,22,190.0,5136,M,84844,EUR,616809600,G,22,22,False,34.0,25.0,15.0,6.0,0.0,25.0,26.0,,8.0,12.0,1.0,5.0,,5.0,90.0,50.0,7.7,9.0,0.00014235,0,-0.024,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Neto_Murara,1.0,1.0,,
13472683,away,Botafogo,Vitinho,,,vitinho,Vitinho,D,2,175.0,3615,M,914477,EUR,932688000,D,2,2,False,35.0,31.0,2.0,2.0,0.0,20.0,20.0,11.0,15.0,5.0,,,,,90.0,64.0,7.4,12.0,0.0143557,0,,4.0,,,,4.0,6.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,5.0,3.0,,,,,,,,,,,
13472683,away,Botafogo,Alexander Barboza,,,alexander-barboza,A. Barboza,D,20,193.0,2577,M,801044,EUR,795312000,D,20,20,False,61.0,52.0,3.0,1.0,0.0,44.0,47.0,8.0,14.0,2.0,,,,,90.0,82.0,7.3,10.0,0.0040726,0,,,,3.0,3.0,6.0,7.0,2.0,,10.0,1.0,4.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,David Ricardo,David Ricardo,,david-ricardo,D. Ricardo,D,57,188.0,941,M,1186587,EUR,1040428800,D,57,57,False,64.0,56.0,9.0,4.0,0.0,42.0,44.0,14.0,20.0,2.0,,,,,90.0,71.0,6.7,8.0,0.00824396,0,,,,,,1.0,1.0,,,4.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Alex Telles,,,alex-telles,A. Telles,D,13,181.0,7625,M,312110,EUR,724377600,D,13,13,False,16.0,15.0,1.0,1.0,0.0,11.0,11.0,4.0,5.0,1.0,,,,,56.0,25.0,7.0,5.0,0.00835097,1,,3.0,,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,0.7884,1.0,,0.8992,,,,1.0,,,,,alextelles13,,,,
13472683,away,Botafogo,Newton,Newton,,newton,Newton,M,28,188.0,888,M,1463909,EUR,952819200,M,28,28,False,34.0,32.0,2.0,1.0,0.0,15.0,16.0,17.0,18.0,4.0,,,,,56.0,44.0,6.5,4.0,0.0130247,0,,,,1.0,,8.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,5.0,,,,,1.0,1.0,,,,,,,,,,,
13472683,away,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185.0,3107,M,840202,EUR,796262400,M,17,17,False,83.0,79.0,4.0,3.0,0.0,47.0,48.0,32.0,35.0,3.0,,,,,90.0,97.0,7.2,6.0,0.0813204,3,,,,2.0,2.0,6.0,5.0,,,3.0,,3.0,,1.0,,1.0,3.0,1.0,3.0,0.0851,,,,1.0,,,,True,,,,,,,,
13472683,away,Botafogo,Jeffinho,,,jeffinho,Jeffinho,M,47,177.0,1438,M,1016948,EUR,946512000,M,47,47,False,17.0,13.0,1.0,,0.0,7.0,8.0,6.0,9.0,2.0,,,,,56.0,31.0,6.9,9.0,0.345522,0,,2.0,1.0,,,5.0,6.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,,,2.0,,,,,6.0,5.0,,,,,,,,,,,
13472683,away,Botafogo,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188.0,5658,M,249929,EUR,776736000,M,30,30,False,26.0,21.0,,,0.0,7.0,7.0,14.0,19.0,,,,,,67.0,32.0,6.4,9.0,0.144143,0,,1.0,,,,5.0,2.0,3.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,tucocorrea,,,,
13472683,away,Botafogo,Álvaro Montoro,Álvaro Montoro,,alvaro-montoro,Á. Montoro,M,10,169.0,4507,M,1650770,EUR,1176768000,M,8,8,False,36.0,32.0,1.0,1.0,0.0,12.0,14.0,20.0,22.0,7.0,,,,,80.0,50.0,7.2,5.0,0.0500878,1,,,,2.0,,4.0,6.0,,,2.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,0.0177,,,,5.0,4.0,,,,1.0,,,,,,,
13472683,away,Botafogo,Arthur Cabral,,,arthur-cabral,A. Cabral,F,19,186.0,4958,M,870762,EUR,893462400,F,98,98,False,17.0,14.0,2.0,1.0,1.0,3.0,3.0,11.0,14.0,1.0,,,,,90.0,26.0,7.8,5.0,0.0714402,2,,,,3.0,3.0,5.0,7.0,,1.0,1.0,,,,1.0,3.0,2.0,,,1.0,0.0994,1.0,,0.2243,1.0,1.0,1.0,,,,,,arthurcabral9,,,1.0,
13472683,away,Botafogo,Marçal,,,marcal,Marçal,D,21,178.0,1062,M,143593,EUR,603849600,D,21,21,True,16.0,15.0,1.0,1.0,0.0,7.0,8.0,8.0,8.0,1.0,,,,,34.0,28.0,6.8,3.0,0.0238042,1,,2.0,1.0,,,3.0,1.0,1.0,,1.0,,,,,1.0,2.0,,1.0,2.0,0.015,,,,,,1.0,,,,,,,,,,
13472683,away,Botafogo,Danilo,,,danilo,Danilo,M,8,177.0,5268,M,1064039,EUR,988502400,M,35,35,True,21.0,18.0,4.0,3.0,0.0,5.0,5.0,13.0,16.0,2.0,,,,,34.0,27.0,6.6,3.0,0.0414491,1,,,,1.0,,5.0,4.0,4.0,,,,4.0,,,,,1.0,,,0.0579,,,,,,,,,,,,Danilo,,,,
13472683,away,Botafogo,Matheus Martins,Matheus Martins,,matheus-martins,M. Martins,F,11,179.0,1836,M,1106779,EUR,1058313600,F,11,11,True,15.0,14.0,,,0.0,6.0,7.0,8.0,8.0,6.0,,,,,34.0,24.0,6.8,6.0,0.0252957,2,,1.0,,,,4.0,1.0,2.0,,,,,,2.0,,,,,,0.1649,2.0,,0.6568,3.0,1.0,,,,,,,,,,,
13472683,away,Botafogo,Chris Ramos,,,chris-ramos,C. Ramos,F,9,193.0,1665,M,914819,EUR,853545600,F,9,9,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,,,,,,23.0,9.0,8.4,2.0,0.019093,2,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.5596,2.0,,0.8434,,,,2.0,,,,,,,,,
13472683,away,Botafogo,Santiago Rodríguez,,,santiago-rodriguez,S. Rodríguez,M,23,172.0,1846,M,975216,EUR,947289600,M,23,23,True,4.0,2.0,1.0,,1.0,,1.0,2.0,3.0,1.0,,,,,10.0,9.0,7.4,3.0,0.0662481,0,,1.0,,2.0,,3.0,3.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0
13472683,away,Botafogo,John Victor,,,john-victor,John,G,12,197.0,3318,M,840103,EUR,824169600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Mateo Ponte,,,mateo-ponte,M. Ponte,D,4,183.0,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Huguinho,Victor Hugo,Custódio de Melo Moura,victor-hugo-custodio-de-melo-moura,Huguinho,D,6,169.0,158,M,2030103,EUR,1180915200,D,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Allan,,,allan,Allan,M,25,175.0,3946,M,158277,EUR,663292800,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Jefferson Savarino,,,jefferson-savarino,J. Savarino,M,10,169.0,6802,M,874739,EUR,847670400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,savarino10,,,,
13472683,away,Botafogo,Nathan Fernandes,,,nathan-fernandes,N. Fernandes,F,16,178.0,1314,M,1494695,EUR,1108512000,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472683,away,Botafogo,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180.0,1585,M,345847,EUR,735955200,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
