match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_outfielderBlock,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,player_firstName,stat_challengeLost,stat_totalOffside,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_penaltyConceded
12451028,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,27.0,26.0,2.0,1.0,0.0,26.0,27.0,1.0,1.0,90.0,28.0,6.6,1.0,7.04e-05,0,0.3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,81.0,74.0,,,0.0,38.0,39.0,6.0,,90.0,99.0,8.2,11.0,0.442019,2,,37.0,45.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.6473,0.7899,2.0,,,,,,,,,,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,136.0,129.0,6.0,5.0,0.0,89.0,95.0,10.0,,90.0,146.0,7.4,8.0,0.0154292,3,,40.0,41.0,,,,,6.0,1.0,,,,1.0,2.0,1.0,1.0,,,0.0649,,,True,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,False,63.0,59.0,2.0,1.0,0.0,33.0,34.0,3.0,,73.0,73.0,7.3,5.0,0.0098237,2,,26.0,30.0,1.0,,2.0,5.0,4.0,1.0,,,,1.0,1.0,1.0,,,3.0,0.1372,,,,3.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,55.0,54.0,1.0,1.0,0.0,19.0,20.0,5.0,,90.0,74.0,8.0,8.0,0.764763,2,,37.0,42.0,7.0,2.0,,,5.0,,2.0,,,,,,1.0,,,0.1208,0.3199,2.0,,,5.0,5.0,,,,1.0,,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,22,22,False,73.0,65.0,6.0,4.0,0.0,32.0,37.0,5.0,,67.0,85.0,7.0,13.0,0.0563098,0,,33.0,40.0,4.0,,,3.0,1.0,,,,,,,,,,3.0,,,,,,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,119.0,108.0,6.0,3.0,2.0,58.0,62.0,5.0,,90.0,130.0,8.3,12.0,0.630976,2,,51.0,58.0,1.0,1.0,,3.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,0.9247,,4.0,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,
12451028,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,M,3,3,False,38.0,32.0,,,0.0,12.0,12.0,3.0,,66.0,54.0,7.5,9.0,0.186551,1,,21.0,30.0,4.0,1.0,,,3.0,,1.0,,,,2.0,2.0,,1.0,,0.0531,0.055,1.0,,,,,,1.0,1.0,,,,Quentin Merlin,,,,,,,,,,
12451028,home,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,F,25,25,False,56.0,52.0,,,0.0,24.0,24.0,2.0,,90.0,68.0,7.7,7.0,0.0226124,2,,28.0,32.0,,,1.0,4.0,3.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.8568,0.9468,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,
12451028,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,F,10,10,False,35.0,29.0,2.0,2.0,0.0,10.0,11.0,4.0,,72.0,49.0,7.6,12.0,0.233289,5,,19.0,25.0,1.0,,,4.0,3.0,1.0,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.2548,1.0299,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,
