match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_fouls,stat_totalCross,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
10382163,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,32.0,15.0,22.0,6.0,10.0,16.0,5.0,16.0,2.0,7.0,4.0,6.0,1.0,90.0,44.0,7.5,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382163,home,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,26.0,23.0,1.0,,11.0,12.0,12.0,14.0,2.0,3.0,,,,90.0,53.0,7.3,9.0,0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382163,home,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,33.0,26.0,7.0,3.0,22.0,27.0,4.0,6.0,4.0,3.0,,,,90.0,42.0,6.6,7.0,0,,5.0,3.0,,,,,1.0,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,
10382163,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,26.0,18.0,7.0,4.0,12.0,15.0,6.0,11.0,5.0,6.0,,,,90.0,39.0,6.8,9.0,0,1.0,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10382163,home,NEC Nijmegen,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,21.0,11.0,3.0,,6.0,11.0,5.0,13.0,4.0,5.0,,,,90.0,54.0,6.3,19.0,1,,5.0,5.0,,3.0,1.0,,2.0,1.0,2.0,,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10382163,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,34.0,28.0,3.0,1.0,19.0,21.0,9.0,14.0,3.0,4.0,,,,90.0,49.0,6.6,10.0,0,1.0,5.0,4.0,2.0,,1.0,,4.0,1.0,,,,,1.0,2.0,,,1.0,True,,,,,,,,,,
10382163,home,NEC Nijmegen,Oussama Tannane,,,oussama-tannane,O. Tannane,F,14,178,2916,M,249435,EUR,764380800,M,14,14,False,27.0,16.0,4.0,2.0,4.0,6.0,13.0,23.0,1.0,5.0,,,,89.0,45.0,6.9,17.0,1,1.0,6.0,8.0,,4.0,,,2.0,,4.0,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,
10382163,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,25.0,21.0,1.0,,11.0,13.0,10.0,12.0,4.0,2.0,,,,90.0,38.0,7.2,4.0,0,1.0,1.0,9.0,,1.0,,,4.0,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,
10382163,home,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,F,7,7,False,19.0,17.0,,,9.0,9.0,8.0,12.0,1.0,5.0,,,,87.0,32.0,6.6,8.0,1,1.0,4.0,4.0,,3.0,,,2.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,
10382163,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,11.0,7.0,,,3.0,4.0,4.0,7.0,2.0,2.0,,,,87.0,26.0,7.4,9.0,2,1.0,4.0,8.0,2.0,2.0,,,1.0,,3.0,,3.0,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,
10382163,home,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,F,11,11,False,21.0,18.0,3.0,2.0,9.0,10.0,9.0,11.0,2.0,3.0,,,,84.0,34.0,6.2,9.0,1,,6.0,,2.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,
