match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_wonContest,stat_keyPass,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAGoal,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
15035359,home,Manchester United,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,31,31,False,19.0,10.0,11.0,2.0,0.0,9.0,10.0,1.0,9.0,7.0,4.0,5.0,90.0,28.0,6.1,9.0,0.00042606,40.857312660251,6.0,-1.785,7.14,0.318,0,-0.7022,0.0,-0.05,-0.42,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,32.0,24.0,5.0,1.0,0.0,11.0,15.0,13.0,17.0,2.0,,,69.0,47.0,6.0,9.0,0.0070272,104.3493469056,10.0,57.33,20.79,,0,,0.1,0.09,-0.4,,YL15,1.0,3.0,4.0,5.0,5.0,6.0,1.0,1.0,1.0,2.0,17.978782606172,1.0,,,,,,,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189,10471,M,1445799,EUR,1158883200,D,26,26,False,41.0,37.0,1.0,1.0,0.0,29.0,30.0,8.0,11.0,4.0,,,90.0,57.0,6.2,5.0,0.00689181,143.58144229458,18.0,60.165,17.115,,0,,0.08,0.14,-0.57,,,,1.0,4.0,3.0,6.0,11.0,,1.0,1.0,1.0,18.49268074131,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,35.0,28.0,4.0,1.0,0.0,20.0,22.0,8.0,13.0,2.0,,,89.0,59.0,6.0,14.0,0.00628726,77.745724363321,10.0,38.325,14.385,,0,,-0.14,0.16,-0.61,,lukeshaw23,2.0,1.0,2.0,2.0,6.0,5.0,,3.0,2.0,1.0,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,M,16,16,False,28.0,23.0,2.0,1.0,0.0,4.0,6.0,19.0,22.0,3.0,,,90.0,50.0,8.1,11.0,0.275319,299.5726502032,20.0,118.965,41.475,,4,,0.31,0.5,-0.15,,AmadDiallo19,3.0,1.0,,6.0,7.0,1.0,,2.0,1.0,2.0,148.35842297734,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.249,0.9944,0.49,,,,,,,,,
15035359,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,54.0,43.0,7.0,2.0,1.0,17.0,19.0,26.0,35.0,3.0,,,90.0,79.0,8.8,18.0,0.396025,109.93657803193,17.0,38.115,10.92,,3,,0.77,0.14,-0.29,,BrunoFernandes,6.0,3.0,3.0,9.0,6.0,5.0,,2.0,1.0,1.0,,,1.0,,5.0,2.0,2.0,,1.0,1.0,1.0,1.0,0.1228,0.7747,0.55,True,4.0,1.0,,,,,,
15035359,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,28.0,22.0,2.0,,0.0,6.0,6.0,16.0,22.0,1.0,,,61.0,45.0,7.0,7.0,0.0206697,35.281772722956,4.0,16.905,11.655,,5,,0.19,0.1,-0.23,,Casemiro,,3.0,1.0,8.0,4.0,3.0,,2.0,,2.0,10.958560535034,1.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,0.4679,0.2541,0.43,,3.0,2.0,,,,,,
15035359,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,M,2,2,False,32.0,28.0,1.0,1.0,0.0,11.0,14.0,17.0,18.0,4.0,,,90.0,52.0,7.3,9.0,0.124952,115.98306429601,13.0,81.585,20.685,,0,,0.51,0.15,-0.12,,DDalot,5.0,2.0,4.0,6.0,6.0,6.0,,1.0,1.0,2.0,52.848187933394,3.0,1.0,,2.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,
15035359,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,27.0,21.0,,,0.0,6.0,6.0,15.0,21.0,1.0,,,89.0,44.0,7.1,10.0,0.470403,86.833008141602,13.0,10.185,6.615,,4,,0.46,0.13,0.13,,bryan_m19,1.0,5.0,1.0,9.0,5.0,1.0,1.0,2.0,,1.0,15.761567212685,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,0.4766,0.2533,0.07,,,2.0,,,,,,
15035359,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,836694,EUR,915926400,F,7,7,False,20.0,17.0,2.0,2.0,0.0,5.0,6.0,12.0,14.0,3.0,,,69.0,28.0,7.0,6.0,0.0696215,81.989233897958,10.0,5.775,6.72,,1,,0.33,0.24,0.15,,MMount,1.0,,,1.0,1.0,1.0,,,,1.0,11.988477134315,1.0,,,2.0,2.0,,,1.0,,,1.0,0.0664,0.177,-0.2,,,,,,,,,
15035359,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,False,31.0,23.0,6.0,4.0,0.0,2.0,4.0,21.0,27.0,7.0,,,90.0,62.0,7.7,16.0,0.147666,220.20694715199,25.0,119.11,19.11,,8,,-0.28,0.47,0.22,,Cunha,2.0,3.0,2.0,7.0,7.0,1.0,,2.0,1.0,1.0,45.696466878421,3.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0153,0.9062,0.39,,,1.0,1.0,,,,,
15035359,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,1142175,EUR,1113868800,M,37,37,True,24.0,21.0,1.0,,0.0,11.0,11.0,10.0,13.0,1.0,,,29.0,29.0,6.7,3.0,0.00787073,101.69148811797,13.0,42.105,13.545,,0,,-0.07,0.15,0.16,,KobbieM,,,,,1.0,4.0,,,,1.0,17.416248993397,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,859999,EUR,885081600,D,6,6,True,13.0,10.0,3.0,1.0,0.0,6.0,7.0,4.0,6.0,1.0,,,21.0,17.0,6.3,3.0,0.00063102,13.567928667374,3.0,0.84,2.31,,0,,0.04,0.01,-0.19,,LichaMartínez,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,77788,M,986397,EUR,1054339200,F,30,30,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,2.0,,,21.0,7.0,6.2,4.0,1.599e-05,35.061094676417,2.0,21.945,27.405,,0,,-0.03,0.06,0.0,,benjamin_sesko,,2.0,,4.0,,,,,,,28.036281511641,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
15035359,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,True,3.0,,,,0.0,,1.0,,2.0,,,,8.0,5.0,6.5,3.0,6.6e-07,,,,,,0,,-0.17,,-0.05,,Odogwu,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
