match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goalAssist,stat_totalOffside,player_sofascoreId
11360051,home,VfB Lübeck,Philipp Mickel Klewin,philipp-mickel-klewin,P. M. Klewin,G,25,192,16,M,168819,EUR,749347200,G,1,1,False,26.0,18.0,15.0,8.0,13.0,14.0,5.0,12.0,1.0,1.0,2.0,14.0,7.0,1.0,10.0,1.0,90.0,45.0,8.0,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360051,home,VfB Lübeck,Leon Sommer,sommer-leon,L. Sommer,D,22,178,3,M,1195302,EUR,984182400,D,22,22,False,11.0,5.0,5.0,,2.0,4.0,4.0,9.0,2.0,,3.0,7.0,,,,,90.0,35.0,5.9,13.0,1,Leon,Sommer,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11360051,home,VfB Lübeck,Tommy Grupe,tommy-grupe,T. Grupe,D,,192,1,M,126662,EUR,701827200,D,17,17,False,15.0,10.0,6.0,3.0,7.0,11.0,3.0,4.0,3.0,,5.0,1.0,,,,,90.0,25.0,6.8,5.0,0,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,,
11360051,home,VfB Lübeck,Jannik Löhden,jannik-lohden,J. Löhden,D,,201,2,M,109156,EUR,616550400,D,30,30,False,27.0,21.0,8.0,5.0,12.0,16.0,9.0,11.0,3.0,,4.0,3.0,,,,,90.0,41.0,6.6,6.0,1,,,,,3.0,4.0,,,,1.0,3.0,1.0,,,,,1.0,,,2.0,,3.0,1.0,,,,,,,,,,,,,
11360051,home,VfB Lübeck,Morten Rüdiger,morten-rudiger,M. Rüdiger,D,,176,1,M,379382,EUR,803001600,D,24,24,False,22.0,15.0,1.0,,8.0,10.0,7.0,15.0,7.0,2.0,,3.0,,,,,90.0,50.0,6.4,16.0,2,,,3.0,,1.0,8.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,,,2.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,
11360051,home,VfB Lübeck,Ulrich Taffertshofer,ulrich-taffertshofer,U. Taffertshofer,M,22,183,13,M,142215,EUR,698025600,M,20,20,False,10.0,8.0,2.0,,3.0,3.0,5.0,7.0,,,2.0,2.0,,,,,69.0,17.0,6.7,2.0,0,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
11360051,home,VfB Lübeck,Mirko Boland,mirko-boland,M. Boland,M,,174,7,M,33828,EUR,546134400,M,31,31,False,42.0,30.0,10.0,3.0,11.0,14.0,19.0,29.0,3.0,,3.0,10.0,,,,,90.0,62.0,6.6,16.0,0,,,1.0,,,5.0,3.0,,,,3.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,
11360051,home,VfB Lübeck,Robin Velasco,velasco-robin,R. Velasco,M,11,169,13,M,1134517,EUR,1024876800,M,21,21,False,8.0,5.0,,,3.0,4.0,2.0,4.0,4.0,1.0,1.0,5.0,,,,,69.0,24.0,7.0,9.0,0,,,,,,5.0,1.0,1.0,,,2.0,3.0,1.0,4.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11360051,home,VfB Lübeck,Tarık Gözüşirin,tarik-gozusirin,T. Gözüşirin,M,11,176,52,M,1063226,EUR,997228800,M,25,25,False,22.0,18.0,2.0,2.0,6.0,7.0,12.0,17.0,4.0,1.0,,2.0,,,,,80.0,37.0,6.9,13.0,2,Tarık,Gözüşirin,2.0,,,1.0,1.0,1.0,1.0,,,,,5.0,,,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,
11360051,home,VfB Lübeck,Manuel Farrona-Pulido,manuel-farrona-pulido,M. Farrona-Pulido,M,10,175,90,M,126552,EUR,736214400,M,10,10,False,11.0,5.0,2.0,1.0,4.0,6.0,3.0,9.0,2.0,1.0,,5.0,,,,,76.0,31.0,7.7,11.0,3,,,4.0,2.0,,5.0,1.0,1.0,1.0,2.0,,3.0,3.0,2.0,,1.0,,2.0,,,,,,,,1.0,,2.0,,,,,,,,
