match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_sofascoreId,stat_challengeLost,captain,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyConceded
12448359,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,27.0,19.0,10.0,4.0,0.0,16.0,20.0,3.0,7.0,1.0,8.0,1.0,1.0,1.0,90.0,34.0,7.1,8.0,0.00407294,0,0.3765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,516,M,796279,EUR,907027200,D,30,30,False,28.0,24.0,3.0,1.0,0.0,13.0,15.0,12.0,14.0,,1.0,,,,62.0,47.0,7.1,6.0,0.0124868,1,,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0453,,,,,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Thomas Beelen,,,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,73.0,65.0,7.0,6.0,0.0,30.0,33.0,35.0,40.0,2.0,7.0,,,,75.0,85.0,7.7,9.0,0.121188,1,,,,1.0,3.0,3.0,7.0,1.0,,,,3.0,3.0,,1.0,0.0783,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,69.0,65.0,5.0,3.0,0.0,25.0,26.0,40.0,44.0,3.0,4.0,,,,90.0,77.0,7.5,6.0,0.277069,0,,1.0,,1.0,1.0,2.0,4.0,,,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,43.0,39.0,2.0,2.0,1.0,11.0,11.0,30.0,36.0,1.0,3.0,,,,90.0,65.0,8.2,9.0,0.132697,1,,4.0,2.0,,,2.0,1.0,,,,,1.0,1.0,2.0,,0.0438,,1.0,3.0,1.0,1.0,1.0,1.0,0.0193,,,,,,,,,,,,,
12448359,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,False,43.0,35.0,5.0,3.0,0.0,11.0,13.0,24.0,30.0,1.0,8.0,,,,90.0,60.0,7.9,10.0,0.291784,3,,,,1.0,1.0,4.0,10.0,5.0,3.0,2.0,,3.0,3.0,,3.0,0.1649,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,
12448359,home,Feyenoord,In-Beom Hwang,,,in-beom-hwang,I. Hwang,M,6,177,3392,M,889689,EUR,843177600,M,4,4,False,65.0,53.0,6.0,1.0,0.0,13.0,18.0,41.0,49.0,3.0,12.0,,,,90.0,88.0,7.4,15.0,0.0653352,4,,2.0,1.0,3.0,,6.0,5.0,1.0,,2.0,2.0,3.0,2.0,1.0,2.0,0.1726,2.0,2.0,3.0,,,,,,Hwang,1.0,,,,,,,,,,,
12448359,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,29.0,26.0,,,0.0,6.0,6.0,20.0,24.0,3.0,6.0,,,,90.0,57.0,7.8,10.0,0.0825761,4,,1.0,,,1.0,4.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9445,1.0,1.0,2.0,2.0,,1.0,,0.8533,,,True,1.0,,,,,,,,,
12448359,home,Feyenoord,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177,2714,M,1471095,EUR,1101686400,F,38,38,False,11.0,8.0,,,0.0,4.0,5.0,4.0,7.0,,4.0,,,,45.0,27.0,6.4,13.0,0.390901,0,,1.0,,3.0,,9.0,2.0,4.0,1.0,,,1.0,1.0,3.0,,,,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,
12448359,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,3.0,1.0,,,0.0,,,1.0,4.0,,2.0,,,,29.0,11.0,6.6,7.0,0.0121145,1,,1.0,,,1.0,4.0,2.0,2.0,,1.0,,1.0,1.0,,,0.0788,,1.0,,1.0,,,,,sant.gimenez,,,,,,,,,,,,
12448359,home,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,21.0,18.0,,,0.0,1.0,1.0,17.0,23.0,,,,,,63.0,38.0,7.4,9.0,0.0384989,4,,3.0,,,1.0,,6.0,2.0,2.0,2.0,,2.0,1.0,3.0,1.0,0.2519,1.0,,,,,1.0,,0.472,,,,,,,,,,,,,
12448359,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,13.0,9.0,1.0,1.0,0.0,,2.0,9.0,11.0,,1.0,,,,61.0,22.0,7.6,9.0,0.155505,3,,,,,3.0,3.0,4.0,,,1.0,,,,3.0,1.0,0.2955,1.0,1.0,2.0,2.0,,1.0,,0.7115,bee18,,,1.0,,1.0,,,,,,,
12448359,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,True,8.0,7.0,1.0,1.0,0.0,,1.0,7.0,8.0,,2.0,,,,45.0,16.0,6.5,5.0,0.00600013,0,,1.0,,2.0,1.0,4.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,hadj.a20,,,,,,1.0,,,,,,
12448359,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,F,17,17,True,8.0,5.0,1.0,,0.0,2.0,2.0,4.0,8.0,,,,,,28.0,16.0,6.8,7.0,0.0411921,1,,2.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,0.2275,,,2.0,1.0,1.0,1.0,,0.302,LukaIvanusec,,,,,,,,,,,,
12448359,home,Feyenoord,Givairo Read,,,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,D,26,26,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,,27.0,18.0,6.7,3.0,0.00232309,0,,,,1.0,,3.0,3.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,
12448359,home,Feyenoord,Facundo González,,,facundo-gonzalez,F. González,D,16,193,1259,M,1085103,EUR,1054857600,D,15,15,True,8.0,7.0,,,0.0,6.0,7.0,1.0,1.0,,1.0,,,,15.0,11.0,6.6,2.0,0.00360059,2,,,,,,,,,,1.0,,,,1.0,,0.2122,1.0,,,,,,,,,,,,,,,1.0,,,,,
12448359,home,Feyenoord,Plamen Andreev,,,plamen-andreev,P. Andreev,G,1,191,932,M,1122621,EUR,1103068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Jeyland Mitchell,,,jeyland-mitchell,J. Mitchell,D,2,187,1814,M,1099285,EUR,1096416000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448359,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,rramizz_,,,,,,,,,,,,
12448359,home,Feyenoord,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
