match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_clearanceOffLine,stat_fouls,stat_accurateCross,stat_dispossessed,stat_wasFouled,captain,stat_interceptionWon,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_hitWoodwork
14035971,home,KVC Westerlo,Andreas Jungdal,,,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,36.0,30.0,12.0,6.0,0.0,24.0,24.0,6.0,12.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,44.0,6.9,6.0,0.00089625,80.125532875158,14.0,51.66,10.185,0.0862,0,-0.0704,0.05,0.02,-0.07,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035971,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,55.0,43.0,2.0,1.0,0.0,21.0,27.0,22.0,28.0,,4.0,4.0,6.0,,,,,90.0,77.0,6.7,19.0,0.0202712,210.35511089752,22.0,90.72,30.66,,0,,0.22,0.16,-0.15,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,79.909012757697,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14035971,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,69.0,59.0,9.0,5.0,0.0,48.0,53.0,11.0,16.0,3.0,6.0,10.0,2.0,,,,,90.0,88.0,7.6,11.0,0.177869,207.54562997065,25.0,141.75,24.15,,2,,0.32,0.22,0.22,,,2.0,3.0,1.0,2.0,2.0,1.0,,1.0,67.090811712165,3.0,1.0,2.0,2.0,0.0384,0.0,,,,,,,,,,,,,,,,,,
14035971,home,KVC Westerlo,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,4,4,False,110.0,100.0,20.0,13.0,0.0,86.0,87.0,14.0,23.0,1.0,2.0,3.0,6.0,,,,,90.0,116.0,7.9,10.0,0.00658719,207.54031237275,33.0,104.895,12.495,,0,,0.19,0.09,0.33,,,3.0,4.0,,,,1.0,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
14035971,home,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,63.0,57.0,3.0,1.0,0.0,33.0,34.0,24.0,29.0,2.0,6.0,3.0,3.0,,,,,90.0,91.0,6.8,14.0,0.0208159,212.97391484432,24.0,145.74,36.96,,1,,0.18,0.16,-0.15,,4.0,,2.0,,1.0,1.0,2.0,2.0,3.0,77.093206055353,3.0,1.0,1.0,,0.0273,-0.25,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14035971,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,53.0,40.0,3.0,2.0,1.0,23.0,25.0,17.0,28.0,,8.0,1.0,6.0,,,,,90.0,75.0,7.2,18.0,0.0434475,78.197004829588,10.0,50.085,19.215,,0,,0.06,0.02,-0.01,,2.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0,,,1.0,,,,,,1.0,,,2.0,True,1.0,,,,,,,,,,,
14035971,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,35.0,26.0,3.0,2.0,0.0,13.0,14.0,13.0,21.0,1.0,6.0,1.0,6.0,,,,,90.0,54.0,6.9,14.0,0.0148598,150.73616880166,18.0,109.66,21.735,,1,,0.04,0.08,0.16,,1.0,,3.0,1.0,2.0,1.0,2.0,,1.0,26.54098809389,1.0,,,,0.034,-0.05,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,
14035971,home,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182.0,1519,M,905474,EUR,993772800,M,7,7,False,30.0,18.0,2.0,1.0,0.0,2.0,7.0,16.0,23.0,1.0,4.0,2.0,4.0,,,,,90.0,56.0,7.0,18.0,0.349552,151.32470861966,17.0,29.755,16.105,,2,,0.25,0.42,-0.07,,5.0,2.0,5.0,2.0,3.0,2.0,1.0,,2.0,67.413949803594,4.0,4.0,1.0,,0.2171,-0.55,,,5.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
14035971,home,KVC Westerlo,Isa Sakamoto,Issai Sakamoto,,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,33.0,28.0,1.0,1.0,0.0,14.0,18.0,14.0,15.0,,11.0,,5.0,,,,,89.0,51.0,6.7,9.0,0.0358215,91.954711862332,12.0,20.055,11.235,,2,,0.13,0.25,-0.13,,,3.0,8.0,,8.0,7.0,4.0,4.0,2.0,10.389256758787,1.0,2.0,,,0.1494,-0.5,,3.0,,1.0,,,,2.0,1.0,,,,,,,,,
14035971,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,False,24.0,20.0,2.0,,0.0,8.0,10.0,12.0,14.0,1.0,3.0,2.0,4.0,,,,,69.0,39.0,6.5,8.0,0.0711005,84.985652655827,11.0,40.11,16.275,,1,,0.11,0.07,-0.02,,,,7.0,2.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,,0.0202,-0.09,,2.0,,1.0,,,1.0,,,,,,,,,,,
