match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_lastManTackle,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_dispossessed,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_totalOffside,stat_hitWoodwork
14573031,home,Shamrock Rovers,Rory Gaffney,,,rory-gaffney,R. Gaffney,F,20,183,112,M,56883,EUR,625104000,F,20,20,False,14.0,10.0,1.0,,0.0,2.0,2.0,6.0,12.0,,1.0,,,,,68.0,26.0,7.0,12.0,0.413679,75.198368410542,10.0,30.87,7.455,,0,,0.48,0.34,-0.04,,7.0,2.0,1.0,,,,3.0,,3.0,,1.0,,,,,,,,,3.0,3.0,2.0,2.0,,,1.0,,2.0,,1.0,,,,,,,
14573031,home,Shamrock Rovers,Connor Malley,,,connor-malley,C. Malley,M,23,186,23,M,948251,EUR,953510400,M,23,23,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,22.0,9.0,7.3,2.0,4.259e-05,18.717735837168,3.0,-6.72,0.0,,1,,-0.03,-0.76,0.13,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,0.1202,0.52,,,,1.0,1.0,0.612,,,,,,1.0,,,,,,
14573031,home,Shamrock Rovers,Michael Noonan,Michael Noonan,,michael-noonan,M. Noonan,F,31,175,549,M,1799485,EUR,1217462400,F,31,31,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,1.0,1.0,,,,,22.0,4.0,6.7,2.0,9.232e-05,4.0867537239232,1.0,3.99,3.99,,0,,-0.13,0.03,0.13,,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Graham Burke,,,graham-burke,G. Burke,F,10,180,193,M,204272,EUR,748569600,F,10,10,True,4.0,3.0,1.0,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,22.0,11.0,7.0,4.0,0.306827,49.480460346078,2.0,19.215,18.375,,0,,0.35,0.05,0.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,
14573031,home,Shamrock Rovers,Aaron Greene,,,aaron-greene,A. Greene,F,9,177,93,M,109785,EUR,631238400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,9.0,2.0,6.5,,0.00024013,7.3563689412644,1.0,-1.47,-1.47,,0,,0.0,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Lee Steacy,,,lee-steacy,L. Steacy,G,25,180,9,M,847885,EUR,727315200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Alex Noonan,,,alex-noonan,A. Noonan,G,41,186,46,M,1911617,EUR,1216080000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Cian Barrett,,,cian-barrett,C. Barrett,D,6,175,12,M,1476713,EUR,1113868800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Adam Matthews,,,adam-matthews,A. Matthews,D,2,178,39,M,50826,EUR,695260800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Trevor Clarke,,,trevor-clarke,T. Clarke,M,18,175,22,M,834232,EUR,890870400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,home,Shamrock Rovers,Sean Kavanagh,,,sean-kavanagh,S. Kavanagh,M,,174,11,M,136366,EUR,759024000,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Kiril Fesyun,,,fesyun-kiril,K. Fesyun,G,23,191,95,M,1002780,EUR,1028678400,G,23,23,False,36.0,34.0,2.0,1.0,0.0,32.0,33.0,2.0,3.0,2.0,7.0,,,1.0,,90.0,42.0,6.6,2.0,0.00029919,80.774114669001,10.0,-48.51,2.52,0.0057,0,-0.3441,0.08,0.04,-0.08,0.01,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,4.0,4.0,,,
14573031,away,Shakhtar Donetsk,Vinícius Tobias,Vinicius Augusto,,vinicius-tobias,V. Tobias,D,17,175,2851,M,1067639,EUR,1077494400,D,17,17,False,76.0,68.0,8.0,6.0,1.0,32.0,33.0,36.0,43.0,3.0,4.0,,,,,90.0,109.0,7.9,13.0,0.215159,414.17053514789,40.0,-199.815,16.905,,4,,0.29,0.49,0.29,,2.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,2.0,,0.2007,-0.5,,,1.0,1.0,,,,2.0,,,1.0,,,,,vinitobias,,
14573031,away,Shakhtar Donetsk,Valeriy Bondar,,,bondar-valeriy,V. Bondar,D,5,184,326,M,904850,EUR,920073600,D,5,5,False,78.0,76.0,3.0,2.0,0.0,53.0,54.0,23.0,24.0,6.0,3.0,,,,,90.0,87.0,7.6,3.0,0.00813067,337.84891884074,46.0,-166.635,11.97,,0,,0.25,0.25,0.2,,4.0,2.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Mykola Matviyenko,,,mykola-matviyenko,M. Matviyenko,D,22,182,622,M,353272,EUR,830995200,D,22,22,False,80.0,69.0,10.0,2.0,0.0,34.0,39.0,34.0,41.0,5.0,3.0,,,,,90.0,87.0,6.9,12.0,0.0240879,478.87216335333,48.0,-286.02,7.35,,0,,0.39,0.33,-0.14,,3.0,1.0,1.0,,,,,,1.0,True,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,
14573031,away,Shakhtar Donetsk,Irakli Azarovi,,,azarovi-irakli,I. Azarovi,D,16,179,933,M,979665,EUR,1014249600,D,16,16,False,48.0,35.0,5.0,1.0,0.0,13.0,18.0,21.0,30.0,3.0,4.0,,,,,74.0,70.0,6.8,18.0,0.0111824,181.95200726568,21.0,-54.495,8.505,,1,,0.3,-0.54,0.22,,2.0,4.0,,,1.0,1.0,,1.0,,,,2.0,,,,,,0.0191,-0.17,1.0,,,2.0,,,,1.0,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Yehor Nazaryna,,,yehor-nazaryna,Y. Nazaryna,M,29,183,146,M,833562,EUR,868492800,M,29,29,False,64.0,58.0,3.0,,0.0,36.0,37.0,19.0,27.0,3.0,7.0,,,,,90.0,85.0,7.9,10.0,0.0887388,147.36420850622,25.0,-48.09,3.675,,2,,0.19,0.13,0.16,,3.0,3.0,,,,,1.0,2.0,1.0,,2.0,1.0,2.0,,,,,0.0605,0.56,5.0,,1.0,1.0,1.0,0.0641,2.0,1.0,1.0,,,1.0,,,,,,1.0
14573031,away,Shakhtar Donetsk,Lucas Ferreira,Lucas Ferreira,,lucas-dos-santos-ferreira,L. Ferreira,M,48,187,2402,M,1631907,EUR,1146182400,M,37,37,False,18.0,18.0,,,0.0,2.0,2.0,13.0,16.0,2.0,2.0,,,,,74.0,36.0,6.1,9.0,0.0171028,108.85137155562,13.0,3.885,9.24,,2,,-0.15,-0.86,0.14,,6.0,2.0,,,2.0,,,,1.0,,,,,,,2.0,,0.108,0.02,3.0,1.0,,4.0,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Dmytro Kryskiv,,,kryskiv-dmytro,D. Kryskiv,M,8,175,197,M,904859,EUR,970790400,M,8,8,False,33.0,29.0,1.0,,0.0,12.0,12.0,17.0,21.0,,2.0,,,,,74.0,39.0,6.4,7.0,0.0790019,117.13997018684,17.0,-5.565,5.355,,1,,-0.11,0.15,-0.01,,3.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,0.3932,-0.53,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
14573031,away,Shakhtar Donetsk,Isaque,Isaque,,isaque,Isaque,M,14,172,1018,M,1835892,EUR,1177372800,M,14,14,False,43.0,34.0,2.0,,0.0,8.0,10.0,26.0,33.0,,5.0,,,,,90.0,60.0,6.4,15.0,0.0758516,137.77894111076,24.0,-2.1,8.505,,1,,-0.17,0.04,-0.04,,5.0,5.0,,,4.0,3.0,1.0,,,,,,1.0,,,,,0.48,0.04,,1.0,2.0,5.0,1.0,,,,1.0,1.0,,,,,,,1.0,
14573031,away,Shakhtar Donetsk,Newerton Palmares,Newertton,,newerton-palmares,N. Palmares,M,11,167,823,M,1485599,EUR,1117756800,M,11,11,False,30.0,23.0,1.0,1.0,0.0,3.0,4.0,18.0,26.0,2.0,4.0,,,,,84.0,56.0,6.9,14.0,0.330861,224.16742705761,25.0,-93.03,6.615,,3,,-0.02,0.42,0.4,,4.0,3.0,,,1.0,1.0,2.0,,1.0,,,,1.0,,,1.0,,0.1447,-0.53,2.0,1.0,2.0,4.0,1.0,0.2212,,1.0,2.0,,1.0,,,,,,,
14573031,away,Shakhtar Donetsk,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,False,19.0,14.0,,,0.0,2.0,2.0,12.0,17.0,1.0,2.0,,,,,89.0,38.0,8.4,9.0,0.300016,107.88824405747,14.0,-45.15,1.68,,5,,-1.0,0.83,-0.02,,5.0,7.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.4015,0.5,,1.0,3.0,4.0,4.0,2.2348,,,3.0,3.0,1.0,1.0,,,,,,
14573031,away,Shakhtar Donetsk,Pedro Henrique,Pedrinho,,pedrinho,P. Henrique,D,13,177,481,M,1100817,EUR,1026345600,D,13,13,True,11.0,8.0,,,0.0,5.0,7.0,3.0,4.0,,2.0,,,,,16.0,19.0,6.2,6.0,0.00340981,13.278622128126,3.0,-1.785,2.1,,0,,-0.03,0.01,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Artem Bondarenko,,,artem-bondarenko,A. Bondarenko,M,21,182,363,M,958923,EUR,966816000,M,21,21,True,13.0,12.0,1.0,1.0,0.0,8.0,9.0,3.0,4.0,,,,,,,16.0,15.0,6.4,3.0,0.00257241,32.550407434669,7.0,5.355,6.09,,0,,-0.1,0.02,-0.06,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Oleg Ocheretko,,,oleg-ocheretko,O. Ocheretko,M,27,181,273,M,997082,EUR,1053820800,M,27,27,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,,,,,,,16.0,7.0,6.4,2.0,0.00346882,14.889793034042,2.0,-1.365,5.25,,0,,-0.03,0.02,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Yukhym Konoplia,,,konoplia-yukhym,Y. Konoplia,D,26,180,450,M,904852,EUR,935625600,D,26,26,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,,,,12.0,8.0,6.2,2.0,0.00062857,61.563762875731,6.0,-31.185,1.785,,0,,0.02,0.02,-0.18,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Luca Meirelles,Luca Oliveira Meirelles,,luca-oliveira-meirelles,L. O. Meirelles,F,49,185,1590,M,1633781,EUR,1173916800,F,49,49,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14573031,away,Shakhtar Donetsk,Denys Tvardovskyi,Denys,Tvardovskyi,tvardovskyi-denys,D. Tvardovskyi,G,48,206,71,M,1127399,EUR,1055462400,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Marian Faryna,,,maryan-faryna,M. Faryna,D,74,180,63,M,1514356,EUR,1062028800,D,74,74,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Marlon,,,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Marlon Gomes,Marlon Gomes,,marlon-gomes,M. Gomes,M,6,184,1923,M,1105833,EUR,1071360000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Anton Glushchenko,,,anton-glushchenko,A. Glushchenko,M,20,185,162,M,1142416,EUR,1082419200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573031,away,Shakhtar Donetsk,Eguinaldo,Eguinaldo,,eguinaldo,Eguinaldo,F,7,175,1189,M,1390545,EUR,1092009600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
