match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_lastName,captain,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_goals,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_clearanceOffLine,stat_goodHighClaim,stat_errorLeadToAShot
12904469,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7142,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,48.0,42.0,12.0,7.0,0.0,38.0,42.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,90.0,51.0,6.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904469,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5628,M,ArchieGray06,1142335,EUR,1142121600,D,14,14,False,22.0,14.0,2.0,,0.0,12.0,16.0,2.0,6.0,2.0,6.0,,,,,,90.0,41.0,6.3,15.0,0,Archie Gray,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12904469,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37724,M,cutiromero2,829932,EUR,893635200,D,17,17,False,33.0,28.0,4.0,3.0,0.0,25.0,26.0,3.0,7.0,3.0,5.0,,,,,,52.0,44.0,7.1,5.0,0,,,1.0,,,,1.0,,True,4.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,
12904469,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13712,M,radudragusin5,997103,EUR,1012694400,D,6,6,False,42.0,34.0,2.0,,0.0,32.0,38.0,2.0,4.0,5.0,2.0,,,,,,90.0,52.0,6.6,8.0,0,,2.0,2.0,,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12904469,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12553,M,mickyvdven,998247,EUR,987638400,D,37,37,False,,,,,0.0,,,,,,,,,,,,14.0,3.0,6.8,1.0,0,,,,,,1.0,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
12904469,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11670,M,dejan_k10,928124,EUR,956620800,M,21,21,False,19.0,16.0,1.0,,2.0,2.0,2.0,15.0,18.0,,2.0,,,,,,90.0,30.0,7.5,7.0,2,,1.0,6.0,,,3.0,3.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,
12904469,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8288,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,24.0,22.0,2.0,1.0,0.0,14.0,15.0,8.0,9.0,6.0,7.0,,,,,,90.0,41.0,7.1,3.0,0,,2.0,5.0,,2.0,1.0,1.0,,,6.0,,5.0,2.0,1.0,,,,2.0,,,,,,1.0,,,,,,,
12904469,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32532,M,pape,1002711,EUR,1031961600,M,29,29,False,12.0,12.0,,,0.0,9.0,9.0,3.0,3.0,,3.0,,,,,,45.0,21.0,7.2,1.0,1,,,4.0,,,1.0,4.0,,,5.0,,3.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,
12904469,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10644,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,12.0,9.0,2.0,1.0,0.0,4.0,5.0,5.0,7.0,,1.0,,,,,,68.0,17.0,7.0,6.0,2,,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,
12904469,home,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11216,M,Dom_Solanke,361420,EUR,874195200,F,19,19,False,14.0,10.0,3.0,1.0,0.0,3.0,4.0,7.0,11.0,,3.0,,,,,,90.0,31.0,6.5,12.0,1,,5.0,12.0,2.0,,4.0,3.0,,,4.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,3.0,,,
12904469,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,18927,M,timowerner,232306,EUR,826070400,F,16,16,False,16.0,9.0,,,0.0,5.0,5.0,4.0,14.0,,4.0,,,,,,69.0,27.0,7.1,12.0,4,,1.0,4.0,1.0,,1.0,,,,1.0,,1.0,,,,3.0,,2.0,,,1.0,2.0,2.0,,1.0,,,1.0,,,
12904469,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5926,M,udogiethree,983572,EUR,1038441600,D,13,13,True,19.0,17.0,2.0,1.0,0.0,7.0,8.0,10.0,11.0,2.0,4.0,,,,,,76.0,40.0,6.4,7.0,0,,,3.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
