match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_penaltyConceded,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_totalOffside,stat_outfielderBlock,stat_punches
14062147,home,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,1,1,False,29.0,26.0,11.0,9.0,0.0,23.0,25.0,3.0,4.0,1.0,10.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,90.0,42.0,6.1,3.0,0.00051796,33.464116683764,5.0,9.345,8.085,0.8985,0,-1.5388,0.02,-0.01,-0.26,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10345,M,1003339,EUR,1043798400,D,4,4,False,80.0,71.0,10.0,5.0,0.0,40.0,42.0,31.0,38.0,4.0,5.0,,,,,,,,90.0,96.0,6.5,10.0,0.157179,138.88436971871,19.0,12.81,12.81,,0,,0.3,0.23,-0.55,,jarellquansah,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,2.0,1.0,33.358333486935,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,74.0,69.0,8.0,5.0,0.0,45.0,46.0,24.0,28.0,1.0,2.0,,,,,,,,90.0,86.0,6.0,6.0,0.0233418,116.41501952131,16.0,49.77,12.285,,0,,0.24,0.08,-0.68,,,,,1.0,,3.0,,,,4.0,3.0,,,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,44,44,False,33.0,31.0,3.0,2.0,0.0,21.0,22.0,10.0,11.0,2.0,2.0,1.0,,,,,,,45.0,38.0,5.4,3.0,0.00582841,84.693830375772,12.0,16.905,12.495,,0,,-0.01,0.03,-0.99,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,M,13,13,False,32.0,25.0,5.0,1.0,0.0,9.0,15.0,16.0,17.0,2.0,7.0,,,,,,,,90.0,67.0,6.0,16.0,0.0886955,114.87659389545,15.0,40.53,22.575,,2,,0.15,0.15,-0.28,,,3.0,1.0,1.0,2.0,10.0,4.0,,,3.0,8.0,1.0,41.629556905259,2.0,2.0,,2.0,,,2.0,,Arthur,,1.0,1.0,1.0,0.0859,-0.38,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,6,6,False,43.0,37.0,4.0,2.0,0.0,16.0,19.0,21.0,24.0,6.0,2.0,3.0,,,,,,,66.0,55.0,6.8,7.0,0.0324228,144.03297326862,18.0,18.795,9.975,,1,,0.12,0.1,0.28,,equifernandez,,,2.0,,4.0,1.0,1.0,,,,,,,1.0,,,2.0,1.0,2.0,,,,,,,0.168,-0.31,1.0,1.0,0.3253,,,,,,
14062147,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,80.0,71.0,6.0,4.0,0.0,33.0,38.0,38.0,42.0,,4.0,,,,,,,,90.0,85.0,6.5,12.0,0.0517261,278.11365157253,25.0,13.755,17.745,,1,,0.08,0.12,-0.28,,AlexGarcia97,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0305,-0.14,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,59.0,51.0,2.0,2.0,0.0,21.0,26.0,30.0,33.0,2.0,4.0,,,,,,,,82.0,75.0,6.9,12.0,0.156002,94.135399927887,14.0,17.325,8.925,,4,,0.2,0.31,-0.29,,grimaldo35,2.0,,1.0,,3.0,,,,1.0,,2.0,5.2202681923442,1.0,,,,2.0,1.0,2.0,,,,,1.0,1.0,1.0096,0.27,2.0,,1.1625,1.0,1.0,,,,
14062147,home,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,10,10,False,35.0,32.0,1.0,1.0,0.0,13.0,13.0,19.0,22.0,5.0,1.0,2.0,,,,,,,90.0,60.0,7.3,7.0,0.135891,22.556016113762,5.0,17.115,5.88,,2,,0.25,-0.05,-0.01,,MalikTillman8,,,1.0,2.0,6.0,,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,,,3.0,2.0,,0.1332,0.0,,,,,,1.0,1.0,,
14062147,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,23,23,False,13.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,9.0,5.0,2.0,1.0,,,,,,,45.0,25.0,7.0,11.0,0.0321174,94.543286628036,10.0,30.45,21.84,,1,,0.21,0.27,0.13,,,1.0,,2.0,1.0,4.0,1.0,1.0,,,,4.0,31.89430782368,2.0,1.0,,,2.0,1.0,,,,,2.0,,1.0,0.0296,-0.12,,,,,,,1.0,,
14062147,home,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,False,19.0,16.0,,,0.0,8.0,8.0,8.0,11.0,3.0,,1.0,,,,,,,66.0,31.0,6.8,9.0,0.0547976,36.986066754715,5.0,-6.615,5.67,,3,,-0.11,0.0,-0.02,,,,,1.0,2.0,1.0,,,1.0,,,5.0,,,1.0,,,,,,,,,,2.0,,0.3567,0.08,1.0,,0.5609,1.0,,,,,
14062147,home,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3191,M,1006489,EUR,955411200,D,5,5,True,28.0,23.0,5.0,1.0,0.0,20.0,21.0,3.0,7.0,3.0,5.0,,,,,,,,45.0,39.0,7.0,6.0,0.00092942,84.206430023876,9.0,33.18,16.485,,0,,0.0,0.01,0.77,,,,,1.0,,4.0,1.0,1.0,,1.0,3.0,1.0,,,,,,2.0,1.0,3.0,,,,,,,,,,1.0,,,,,,1.0,
14062147,home,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,19,19,True,11.0,8.0,,,0.0,,,8.0,11.0,1.0,,1.0,,,,,,,45.0,22.0,6.7,8.0,0.0906367,133.6701552567,8.0,96.495,27.825,,2,,0.13,0.44,0.15,,,,,1.0,,2.0,1.0,,,1.0,1.0,3.0,112.41250319443,6.0,1.0,,,,,,,,,,1.0,1.0,0.1456,-0.44,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Alejo Sarco,sarco-alejo,A. Sarco,F,8,179,3124,M,1482433,EUR,1136505600,F,18,18,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,24.0,6.0,6.6,3.0,0.00066478,,,,,,0,,-0.02,,-0.01,,,,,,1.0,,,,,,,1.0,,,,,,,,,,Alejo Sarco,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,6.0,5.0,,,0.0,5.0,5.0,,1.0,,,,,,,,,,24.0,8.0,6.6,1.0,5.115e-05,4.8520383345559,1.0,1.47,1.47,,0,,0.07,0.0,-0.01,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59984,M,255239,EUR,678326400,D,21,21,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,,,8.0,5.0,6.7,,0.00017696,13.063202261101,2.0,3.36,2.31,,0,,-0.01,-0.02,0.14,,LucasVaz91,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062147,home,Bayer 04 Leverkusen,Montrell Culbreath,montrell-culbreath,M. Culbreath,F,42,172,429,M,1568522,EUR,1188345600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Montrell Culbreath,,,,,,,,,,,,,,,
