match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_lastManTackle,stat_ownGoals,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
11368716,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,24.0,20.0,2.0,2.0,9.0,10.0,11.0,15.0,4.0,,,,,90.0,32.0,7.6,6.0,0.0154557,3,,,2.0,2.0,1.0,1.0,,,,0.2724,4.0,,5.0,,,,1.0,,,,,1.0,,1.0,2.0,,1.0,1.0,0.2689,,,,,,
11368716,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,10,10,True,9.0,7.0,,,2.0,2.0,5.0,11.0,,,,,,23.0,19.0,6.7,9.0,0.00850985,1,,,2.0,2.0,1.0,1.0,,,,0.0161,,,2.0,,,,1.0,,,1.0,,4.0,,,,1.0,,,,,,,,,
11368716,home,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,True,21.0,18.0,,,6.0,7.0,12.0,14.0,2.0,,,,,12.0,26.0,6.8,4.0,0.0157005,0,,,3.0,,,,,2.0,1.0,,2.0,1.0,5.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,
11368716,home,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,True,22.0,20.0,4.0,2.0,6.0,6.0,14.0,16.0,3.0,,,,,12.0,27.0,6.8,3.0,0.0368589,0,,,2.0,,,,,2.0,2.0,,1.0,,4.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
11368716,home,Real Betis,Pablo Busto,Pablo Busto,,pablo-busto,P. Busto,D,2,180,30,M,1464647,EUR,1126742400,D,42,42,True,8.0,6.0,,,3.0,3.0,3.0,6.0,,,,,,12.0,10.0,6.5,3.0,0.00170118,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11368716,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,7,7,True,5.0,4.0,,,1.0,2.0,3.0,3.0,,,,,,12.0,8.0,6.3,3.0,0.00346436,0,,ez_abde,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,
11368716,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,home,Real Betis,Xavier Pleguezuelo,,,xavier-pleguezuelo,X. Pleguezuelo,D,17,178,33,M,1171627,EUR,1042502400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,home,Real Betis,Nobel Mendy,,,mendy-nobel,N. Mendy,D,32,187,3702,M,1458073,EUR,1092614400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,home,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,away,Villarreal,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,13,13,False,30.0,19.0,14.0,3.0,18.0,20.0,1.0,10.0,4.0,1.0,2.0,,,90.0,36.0,6.4,11.0,0.00044274,0,-0.3514,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11368716,away,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,47.0,42.0,2.0,1.0,27.0,30.0,15.0,18.0,5.0,,,,,89.0,73.0,6.8,13.0,0.00512439,0,,,3.0,,,,4.0,2.0,2.0,,3.0,1.0,8.0,3.0,,,,,1.0,3.0,4.0,1.0,,,,1.0,,,,,,,,,
11368716,away,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,12,12,False,46.0,42.0,1.0,1.0,32.0,35.0,10.0,11.0,6.0,,,,,90.0,55.0,6.8,5.0,0.00246584,1,,ericbailly,3.0,,,,4.0,1.0,1.0,0.152,,2.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
11368716,away,Villarreal,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,False,52.0,50.0,1.0,1.0,39.0,40.0,11.0,12.0,3.0,,,,,90.0,61.0,6.7,3.0,0.00545093,0,,aissamandi23,3.0,,,,4.0,,,,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11368716,away,Villarreal,Alberto Moreno,,,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,17.0,14.0,2.0,1.0,11.0,11.0,3.0,8.0,3.0,,,,,70.0,32.0,5.7,7.0,0.0163987,0,,,1.0,,,,,1.0,1.0,,1.0,,4.0,2.0,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,
11368716,away,Villarreal,Bertrand Traoré,,,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,M,25,25,False,24.0,18.0,2.0,1.0,5.0,6.0,14.0,20.0,2.0,,,,,74.0,43.0,6.3,13.0,0.0313261,1,,bertrandtraore10,6.0,6.0,2.0,,,1.0,1.0,0.0197,,1.0,6.0,,,,2.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
11368716,away,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,4,4,False,48.0,42.0,4.0,4.0,19.0,20.0,23.0,28.0,4.0,,,,,81.0,60.0,7.0,7.0,0.0298138,0,,,5.0,2.0,2.0,,1.0,2.0,1.0,,3.0,,6.0,1.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11368716,away,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,66.0,61.0,4.0,2.0,35.0,38.0,28.0,31.0,5.0,,,,,90.0,80.0,7.1,6.0,0.17566,0,,,5.0,,,,4.0,1.0,1.0,,,1.0,2.0,2.0,,,3.0,1.0,,,1.0,3.0,2.0,,2.0,,,,,,,,,,
11368716,away,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,27.0,20.0,4.0,4.0,8.0,9.0,13.0,20.0,5.0,,,,,74.0,44.0,7.6,14.0,0.552717,1,,alexbaena,3.0,1.0,,,,2.0,1.0,0.8503,2.0,,5.0,1.0,,,1.0,1.0,,4.0,,2.0,1.0,,2.0,1.0,1.0,1.0,0.7295,,1.0,,,,1.0
11368716,away,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,False,40.0,33.0,2.0,1.0,12.0,16.0,21.0,25.0,3.0,,,,,74.0,53.0,7.6,12.0,0.217437,1,,GerardMoreno9,3.0,2.0,2.0,,1.0,,,0.2148,1.0,1.0,3.0,,,,,,,2.0,1.0,1.0,,,2.0,1.0,1.0,,0.4362,1.0,1.0,True,1.0,,
11368716,away,Villarreal,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,11,11,False,11.0,10.0,,,4.0,4.0,6.0,7.0,3.0,,,,,90.0,36.0,8.1,13.0,0.402793,2,,asorloth,5.0,2.0,,,4.0,,,0.1885,2.0,4.0,8.0,,,,1.0,,1.0,4.0,1.0,,,,1.0,4.0,2.0,1.0,0.7675,1.0,1.0,,,,1.0
11368716,away,Villarreal,Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,True,6.0,4.0,1.0,,3.0,3.0,1.0,4.0,2.0,,,,,16.0,11.0,6.6,3.0,0.00135258,0,,,1.0,,,,2.0,1.0,1.0,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11368716,away,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,F,27,27,True,7.0,6.0,,,1.0,2.0,5.0,5.0,1.0,,,,,16.0,13.0,6.4,5.0,0.0180233,0,,iliasakhomach,2.0,1.0,,,,1.0,,,,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
11368716,away,Villarreal,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,19,19,True,8.0,6.0,,,3.0,5.0,3.0,3.0,,,,,,16.0,10.0,6.4,3.0,0.00664355,0,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
11368716,away,Villarreal,Étienne Capoue,,,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,True,11.0,9.0,,,4.0,5.0,5.0,6.0,,,,,,9.0,16.0,7.0,3.0,0.00186562,0,,,4.0,1.0,1.0,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11368716,away,Villarreal,Yerson Mosquera,,,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,1014835,EUR,988761600,D,2,2,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,,,,,,10.0,8.0,6.6,2.0,0.00075569,0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,away,Villarreal,Pepe Reina,,,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,away,Villarreal,Manu Trigueros,,,manu-trigueros,M. Trigueros,M,14,178,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,away,Villarreal,Gonçalo Guedes,,,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368716,away,Villarreal,José Luis Morales,,,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
