match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_totalCross,stat_fouls,captain,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
12421217,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199.0,4402,M,1149148,EUR,1122768000,G,39,39,False,65.0,49.0,24.0,9.0,0.0,44.0,52.0,5.0,13.0,1.0,10.0,1.0,1.0,3.0,2.0,3.0,90.0,79.0,7.0,16.0,0.00096651,0,-0.0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421217,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180.0,165,M,961902,EUR,1011571200,D,27,27,False,38.0,32.0,1.0,1.0,1.0,22.0,26.0,10.0,12.0,7.0,5.0,2.0,2.0,,,,90.0,66.0,7.1,15.0,0.271933,2,,2.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.4549,0.7511,1.0,,,,,,,,,,,,,,,,
12421217,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,54.0,52.0,5.0,3.0,0.0,44.0,44.0,8.0,10.0,3.0,7.0,3.0,2.0,,,,90.0,67.0,7.0,4.0,0.0048916,0,,1.0,,2.0,,1.0,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,
12421217,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,77.0,69.0,13.0,9.0,0.0,58.0,63.0,11.0,14.0,8.0,5.0,3.0,2.0,,,,90.0,100.0,7.8,10.0,0.00429264,0,,,4.0,1.0,1.0,,,,,,,11.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
12421217,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,49.0,38.0,4.0,3.0,0.0,26.0,31.0,12.0,19.0,6.0,5.0,2.0,,,,,84.0,80.0,6.8,18.0,0.0171959,1,,1.0,2.0,3.0,,1.0,1.0,,1.0,1.0,,6.0,,3.0,2.0,0.1684,,,,z.elouahdi,1.0,,,,,,,,,,,,,
12421217,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191.0,235,M,1086072,EUR,1074384000,M,24,24,False,40.0,32.0,3.0,1.0,0.0,24.0,26.0,8.0,14.0,6.0,6.0,,,,,,90.0,51.0,6.6,11.0,0.00285041,1,,2.0,6.0,6.0,2.0,,1.0,,,,1.0,5.0,1.0,2.0,,0.0825,0.1869,,,,,1.0,,,,,,,,,,,,
12421217,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,85.0,69.0,5.0,3.0,0.0,35.0,43.0,34.0,43.0,10.0,7.0,2.0,1.0,,,,90.0,109.0,7.5,22.0,0.0997537,0,,1.0,6.0,3.0,1.0,1.0,2.0,,,,,6.0,2.0,4.0,,,,1.0,1.0,,1.0,,True,2.0,,,,,,,,,,
12421217,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,M,23,23,False,43.0,34.0,8.0,6.0,0.0,14.0,18.0,21.0,27.0,1.0,5.0,,,,,,89.0,62.0,7.7,13.0,0.656209,3,,2.0,,6.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,0.8697,0.9901,4.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,
12421217,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,31.0,25.0,5.0,3.0,0.0,11.0,14.0,14.0,17.0,3.0,3.0,2.0,1.0,,,,69.0,41.0,6.7,12.0,0.138375,0,,2.0,1.0,4.0,1.0,1.0,,,,,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,
12421217,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182.0,619,M,1512197,EUR,1119139200,M,32,32,False,21.0,16.0,,,0.0,4.0,5.0,13.0,17.0,5.0,2.0,,,,,,68.0,44.0,6.9,14.0,0.052909,3,,3.0,2.0,9.0,1.0,2.0,5.0,,,,2.0,1.0,,4.0,1.0,0.2285,0.2677,,,,1.0,,,2.0,1.0,1.0,,,,,,,,
