match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed
14082852,home,Elche,Matías Dituro,matias-dituro,M. Dituro,G,1,191.0,616,M,556884,EUR,547430400,G,1,1,False,61.0,56.0,16.0,11.0,0.0,49.0,49.0,7.0,12.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,90.0,72.0,7.8,5.0,0.00265894,0.4252,0,0.5404,0.15,0.04,-0.02,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Alvaro Núñez,nunez-alvaro,A. Núñez,D,15,174.0,496,M,1012410,EUR,962928000,D,15,15,False,59.0,54.0,4.0,3.0,0.0,27.0,29.0,27.0,30.0,,1.0,3.0,1.0,1.0,5.0,,,,,90.0,77.0,7.4,8.0,0.228742,,0,,0.36,0.06,-0.01,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,David Affengruber,david-affengruber,D. Affengruber,D,22,185.0,1024,M,988672,EUR,984960000,D,22,22,False,90.0,83.0,4.0,1.0,0.0,46.0,47.0,37.0,43.0,2.0,5.0,5.0,,5.0,10.0,,,,,90.0,100.0,6.8,7.0,0.0209474,,0,,0.31,0.2,-0.12,,,,,,1.0,2.0,1.0,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,
14082852,home,Elche,Pedro Bigas,pedro-bigas,P. Bigas,D,6,180.0,322,M,141832,EUR,635040000,D,6,6,False,91.0,85.0,6.0,2.0,0.0,53.0,54.0,32.0,37.0,2.0,2.0,5.0,1.0,3.0,3.0,,,,,90.0,105.0,7.3,9.0,0.0776602,,0,,0.28,0.15,0.15,,3.0,1.0,,2.0,,1.0,2.0,,,,,1.0,1.0,True,,,,,,,,,,,,,,,
14082852,home,Elche,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188.0,232,M,827504,EUR,861062400,D,21,21,False,44.0,41.0,,,0.0,16.0,17.0,25.0,27.0,,1.0,1.0,,2.0,4.0,,,,,73.0,55.0,6.2,6.0,0.0285185,,1,,-0.24,0.09,-0.14,,4.0,1.0,,,,1.0,,,,,1.0,,,,1.0,2.0,0.095,-0.24,,,,,,,,,,,
14082852,home,Elche,Aleix Febas,aleix-febas,A. Febas,M,14,168.0,1040,M,286167,EUR,823219200,M,14,14,False,74.0,67.0,2.0,2.0,0.0,22.0,22.0,45.0,52.0,,5.0,4.0,,,4.0,,,,,90.0,93.0,6.4,17.0,0.0471736,,0,,-0.06,0.28,-0.05,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,3.0,3.0,2.0,5.0,,,,,,,
14082852,home,Elche,Marc Aguado,marc-aguado,M. Aguado,M,8,178.0,373,M,1014595,EUR,951177600,M,8,8,False,79.0,74.0,2.0,1.0,0.0,34.0,34.0,40.0,45.0,,,,,1.0,2.0,,,,,65.0,86.0,7.0,5.0,0.0349052,,0,,0.31,0.13,0.21,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Ali Houary,houary-ali,A. Houary,F,29,178.0,786,M,1516812,EUR,1123200000,M,35,35,False,40.0,36.0,2.0,1.0,0.0,14.0,14.0,22.0,26.0,,6.0,2.0,2.0,1.0,4.0,,,,,65.0,51.0,6.4,9.0,0.0368749,,1,,0.03,0.26,-0.13,,,,,,,1.0,,,,,,1.0,2.0,,,,0.0516,-0.07,2.0,1.0,1.0,2.0,1.0,,,,,,
14082852,home,Elche,Germán Valera,german-valera,G. Valera,M,11,170.0,823,M,962710,EUR,1016236800,F,11,11,False,33.0,28.0,1.0,,0.0,7.0,9.0,21.0,24.0,,,3.0,,,3.0,,,,,82.0,42.0,7.7,9.0,0.0510095,,2,,-0.18,0.26,-0.11,,3.0,,,,,2.0,1.0,,,,,2.0,,,,1.0,0.2216,0.5,,,,,,2.0,1.0,1.0,0.7337,,
14082852,home,Elche,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193.0,14656,M,1154587,EUR,1089763200,F,20,20,False,15.0,11.0,,,0.0,2.0,2.0,9.0,13.0,3.0,5.0,4.0,,,1.0,,,,,65.0,20.0,6.4,7.0,0.0988341,,1,,0.01,0.11,-0.01,,1.0,,,,,,1.0,1.0,,,5.0,,,,1.0,,0.2462,-0.56,,,,2.0,,,,,,alvarorodrigz_,1.0
14082852,home,Elche,Rodrigo Mendoza,rodrigo-mendoza,R. Mendoza,M,4,182.0,2675,M,1391752,EUR,1110844800,F,30,30,False,44.0,34.0,4.0,2.0,0.0,8.0,9.0,26.0,35.0,,13.0,6.0,,,4.0,,,,,90.0,72.0,6.1,24.0,0.0423838,,1,,-0.16,0.12,-0.03,,2.0,,,,,,2.0,1.0,Rodri,Mendoza,3.0,,2.0,,1.0,1.0,0.0217,-0.14,6.0,6.0,4.0,4.0,,,,,,,
14082852,home,Elche,Jairo Izquierdo,jairo-izquierdo,J. Izquierdo,D,23,165.0,60,M,602164,EUR,751248000,D,3,3,True,13.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,6.0,,1.0,,,,3.0,,,,,25.0,18.0,6.6,6.0,0.00189332,,0,,-0.08,0.04,0.14,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14082852,home,Elche,Martim Neto,neto-martim,M. Neto,M,16,185.0,858,M,1100646,EUR,1042502400,M,16,16,True,20.0,18.0,,,1.0,3.0,3.0,15.0,17.0,,3.0,1.0,1.0,1.0,1.0,,,,,25.0,25.0,6.9,4.0,0.153066,,0,,0.23,0.12,-0.03,,,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,
14082852,home,Elche,Mourad El Ghezouani,mourad-el-ghezouani,M. E. Ghezouani,F,9,189.0,599,M,1010891,EUR,896227200,F,19,19,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,2.0,,,1.0,,,,,25.0,8.0,6.7,1.0,0.00303669,,0,,-0.08,0.02,0.13,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14082852,home,Elche,Rafa Mir,rafa-mir,R. Mir,F,10,189.0,2029,M,825754,EUR,866592000,F,10,10,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,4.0,,,,,,,,,17.0,11.0,6.2,3.0,0.00351803,,0,,-0.09,,0.15,,,,,,,,,,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,
14082852,home,Elche,John Donald,john-nwankwo,J. Donald,D,18,185.0,201,M,1094758,EUR,969840000,D,18,18,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,1.0,2.0,,,,,,,,8.0,14.0,6.8,2.0,0.00597883,,0,,-0.05,0.06,0.19,,,,,,,2.0,,,John Donald,,,2.0,1.0,,,,,,,,,2.0,,,,,,,
14082852,home,Elche,Alejandro Iturbe,iturbe-alejandro,A. Iturbe,G,45,186.0,277,M,1019324,EUR,1062460800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Víctor Chust,victor-chust,V. Chust,D,23,182.0,605,M,855831,EUR,952214400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Bambo Diaby,bambo-diaby,B. Diaby,D,17,186.0,190,M,849731,EUR,882316800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Albert Niculaesei,albert-niculaesei,A. Niculaesei,D,27,186.0,80,M,1982628,EUR,1206489600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Albert Niculaesei,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Federico Redondo,federico-redondo,F. Redondo,M,5,188.0,4460,M,1117026,EUR,1042848000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Federico Redondo,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,Antonio Martínez,antonio-martinez,A. Martínez,M,37,,22,M,2201697,EUR,1144540800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,home,Elche,André Silva,andre-silva,A. Silva,F,9,185.0,5803,M,190159,EUR,815616000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,
14082852,away,Real Betis,Pau López,pau-lopez,P. López,G,25,189.0,1242,M,548848,EUR,787276800,G,25,25,False,18.0,10.0,8.0,,0.0,10.0,12.0,,6.0,,,,,1.0,5.0,,1.0,1.0,1.0,90.0,24.0,6.2,8.0,5.786e-05,-0.0005,0,-0.2663,0.02,-0.01,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,False,37.0,28.0,4.0,1.0,0.0,14.0,18.0,14.0,19.0,3.0,1.0,6.0,,6.0,3.0,,,,,90.0,61.0,6.9,12.0,0.0309407,,1,,0.16,0.1,-0.08,,1.0,1.0,,,,2.0,,1.0,,,,2.0,1.0,,,,0.0061,-0.07,,1.0,1.0,2.0,,1.0,,,0.1283,Bellerín,
14082852,away,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,29.0,23.0,5.0,2.0,0.0,16.0,19.0,7.0,10.0,2.0,4.0,6.0,1.0,9.0,5.0,,,,,90.0,47.0,6.8,9.0,0.00443474,,0,,0.02,0.19,-0.05,,,,,1.0,1.0,3.0,1.0,,,,1.0,1.0,,True,,,,,1.0,1.0,,1.0,,,,,,,
14082852,away,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,28.0,23.0,4.0,1.0,0.0,15.0,17.0,8.0,11.0,2.0,5.0,2.0,,8.0,3.0,,,,,90.0,41.0,6.0,7.0,0.00192009,,1,,0.05,0.05,-0.21,,,,,,2.0,,,,,,3.0,,2.0,,1.0,,0.0092,0.0,,,,2.0,,,,,,,
14082852,away,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,False,19.0,13.0,5.0,1.0,0.0,7.0,10.0,6.0,9.0,2.0,2.0,2.0,1.0,7.0,3.0,,,,,90.0,33.0,6.5,8.0,0.0135593,,0,,0.16,0.05,-0.16,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
14082852,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,6,6,False,41.0,38.0,1.0,,0.0,22.0,24.0,16.0,17.0,,1.0,6.0,1.0,1.0,4.0,,,,,90.0,53.0,7.2,5.0,0.0155806,,0,,-0.01,0.13,-0.05,,,,,,,5.0,1.0,2.0,,,,4.0,1.0,,,,,,,,,2.0,,,,,,,
14082852,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,46.0,42.0,6.0,4.0,0.0,18.0,19.0,24.0,27.0,,4.0,2.0,1.0,2.0,8.0,,,,,90.0,56.0,6.8,7.0,0.0249959,,0,,0.25,0.02,0.13,,1.0,,,,2.0,,1.0,,,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,
14082852,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,M,24,24,False,17.0,13.0,1.0,,0.0,4.0,6.0,9.0,11.0,,3.0,6.0,1.0,,6.0,,,,,71.0,31.0,7.8,8.0,0.0434019,,3,,-0.08,-0.2,-0.02,,1.0,,,,,2.0,3.0,,,,,1.0,1.0,,1.0,,1.0404,0.5,1.0,1.0,1.0,2.0,,2.0,1.0,,1.077,,
14082852,away,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,False,41.0,38.0,4.0,3.0,0.0,12.0,13.0,26.0,28.0,,7.0,5.0,3.0,,5.0,,,,,90.0,58.0,7.6,11.0,0.248702,,2,,0.44,0.45,-0.15,,4.0,2.0,,,,3.0,1.0,2.0,,,,1.0,1.0,,,,0.1035,0.06,2.0,2.0,1.0,3.0,1.0,1.0,,,0.3352,locelso_giovani,
14082852,away,Real Betis,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,False,16.0,14.0,1.0,,1.0,5.0,6.0,9.0,10.0,,2.0,3.0,,,4.0,,,,,70.0,26.0,7.0,7.0,0.268788,,1,,0.25,0.3,-0.01,,1.0,,1.0,,1.0,,2.0,2.0,,,,,2.0,,,,0.0964,-0.23,,2.0,1.0,3.0,1.0,,,,,,
14082852,away,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,21.0,12.0,1.0,1.0,0.0,4.0,6.0,8.0,15.0,1.0,9.0,6.0,,,2.0,,,,,84.0,39.0,6.1,16.0,0.0894455,,3,,-0.4,0.4,-0.05,,,,,,1.0,1.0,3.0,1.0,,,4.0,,2.0,,2.0,,0.3358,-0.56,2.0,2.0,1.0,4.0,1.0,,,,,cuchohernandez,1.0
14082852,away,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,1.0,,,1.0,,,,,20.0,11.0,6.6,2.0,0.0266402,,1,,-0.18,0.31,0.14,,,,,,,,1.0,,,,,,,,,,0.269,-0.35,,,,,1.0,,,,,,
14082852,away,Real Betis,Pablo García,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,F,52,52,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,3.0,,,,,,,,19.0,6.0,6.8,2.0,3.406e-05,,0,,-0.03,,0.16,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
14082852,away,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,,,11.0,3.0,6.4,2.0,0.00065063,,0,,-0.02,,0.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,bakambu17,
14082852,away,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Valentín Gómez,diego-gomez,V. Gómez,D,16,181.0,2163,M,1186010,EUR,1056585600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Valentín,Gómez,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Angel Ortiz,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Junior Firpo,junior-firpo,J. Firpo,D,23,184.0,2241,M,914835,EUR,840672000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Iker Losada,iker-losada,I. Losada,M,18,175.0,443,M,992331,EUR,996624000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Dani Pérez,dani-perez,D. Pérez,M,37,173.0,113,M,1171626,EUR,1122336000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082852,away,Real Betis,Mawuli Mensah,mawuli-mensah,M. Mensah,M,26,168.0,215,M,1518156,EUR,1068854400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
