match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,captain,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceCreated,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_goalAssist,stat_goals
10385700,home,Leeds United,Rodrigo,,,rodrigo,Rodrigo,M,19,181,2040,M,542472,EUR,668217600,F,19,19,False,18.0,14.0,3.0,2.0,4.0,5.0,13.0,,2.0,,,,45.0,27.0,6.8,6.0,0.1624,0.0,0.0296187,3,,10.0,,4.0,2.0,,1.0,,,,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,
10385700,home,Leeds United,Patrick Bamford,,,patrick-bamford,P. Bamford,F,45,185,2242,M,204336,EUR,747187200,F,9,9,True,4.0,3.0,,,1.0,1.0,3.0,1.0,1.0,,,,45.0,14.0,4.9,6.0,1.0051,0.7101,0.0111976,3,,2.0,,8.0,,,,,,,3.0,,,,,,,,2.0,3.0,,2.0,,1.0,,,,3.0,1.0,,,,,,
10385700,home,Leeds United,Mateusz Klich,,,mateusz-klich,M. Klich,M,43,183,2169,M,44900,EUR,645235200,M,43,43,True,13.0,10.0,1.0,1.0,3.0,3.0,14.0,,1.0,,,,15.0,21.0,6.5,8.0,0.0,0.0,0.00454869,0,,7.0,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385700,home,Leeds United,Crysencio Summerville,,,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,M,10,10,True,4.0,4.0,,,,,4.0,,,,,,16.0,5.0,6.6,,0.0957,0.0,0.0124619,1,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,csummerville7,,,,,,,,,
10385700,home,Leeds United,Joe Gelhardt,,,joe-gelhardt,J. Gelhardt,M,21,179,945,M,945806,EUR,1020470400,F,30,30,True,,,,,,,,,1.0,,,,11.0,1.0,6.6,,0.0,0.0,0.0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,home,Leeds United,Kristoffer Klaesson,,,kristoffer-klaesson,K. Klaesson,G,13,189,151,M,858254,EUR,975283200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,home,Leeds United,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,home,Leeds United,Luke Ayling,,,luke-ayling,L. Ayling,D,12,183,334,M,102624,EUR,683078400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,home,Leeds United,Junior Firpo,,,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,home,Leeds United,Sam Greenwood,,,sam-greenwood,S. Greenwood,F,90,180,626,M,980640,EUR,1012003200,F,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,away,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,1,1,False,39.0,25.0,20.0,6.0,23.0,23.0,16.0,2.0,10.0,1.0,3.0,4.0,90.0,52.0,8.0,14.0,0.0,0.0,0.00049651,0,1.2964,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,ARamsdale,,,,1.0,2.0,,,,
10385700,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,False,39.0,31.0,4.0,3.0,15.0,17.0,23.0,1.0,1.0,,,,76.0,66.0,7.2,13.0,0.0,0.0,0.0140163,0,,16.0,1.0,9.0,6.0,2.0,5.0,,,,1.0,,4.0,1.0,2.0,,,2.0,,2.0,,,,,,benwhite,,,,,,,,,
10385700,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,12,12,False,89.0,82.0,8.0,4.0,69.0,74.0,15.0,2.0,12.0,,,,90.0,99.0,7.0,8.0,0.0,0.0,0.0029367,0,,13.0,,,8.0,,2.0,1.0,1.0,1.0,1.0,,,4.0,1.0,,,,,1.0,1.0,,,,,WSaliba4,,,,,,1.0,1.0,,
10385700,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,60.0,54.0,3.0,,48.0,50.0,10.0,4.0,2.0,,,,90.0,80.0,8.1,7.0,0.1007,0.3278,0.00136369,1,,6.0,,1.0,8.0,3.0,3.0,3.0,1.0,3.0,,,,2.0,4.0,,,1.0,1.0,,,,,,,GabrielMagalhães,,,,,,,,,
10385700,away,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,804434,EUR,910224000,D,18,18,False,44.0,38.0,7.0,4.0,20.0,24.0,20.0,3.0,5.0,,,,90.0,70.0,7.0,14.0,0.0,0.0,0.00758862,0,,18.0,,4.0,3.0,2.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,tomiyasu_t,,,,,,,,,
10385700,away,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,547410,EUR,913852800,M,8,8,False,39.0,32.0,4.0,3.0,12.0,14.0,26.0,,4.0,,,,73.0,49.0,7.6,10.0,0.1641,0.6028,0.165232,4,,20.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,True,2.0,,2.0,3.0,2.0,,2.0,,1.0,Ødegaard,,,,,,,,1.0,
10385700,away,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,M,5,5,False,53.0,46.0,4.0,2.0,30.0,34.0,19.0,,12.0,,,,90.0,65.0,6.8,12.0,0.0,0.0,0.00429823,0,,16.0,,4.0,4.0,3.0,2.0,2.0,2.0,,1.0,,,2.0,,,,,,1.0,,2.0,,,,TPartey5,,,,,,,,,
10385700,away,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,40.0,36.0,3.0,3.0,14.0,16.0,24.0,2.0,4.0,,,,90.0,50.0,6.9,6.0,0.0,0.0,0.0241145,0,,22.0,,,2.0,1.0,,,2.0,,,,,,,,,,,2.0,2.0,,,,,Granit_Xhaka,,,,,,,,,
10385700,away,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,934235,EUR,999648000,F,7,7,False,26.0,15.0,1.0,,6.0,9.0,18.0,,6.0,,,,82.0,42.0,7.2,15.0,0.0924,0.1081,0.0880617,1,,10.0,1.0,6.0,6.0,,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,,1.0,5.0,3.0,2.0,,,,BSaka7,1.0,,,,,,,,1.0
10385700,away,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,794839,EUR,860025600,F,9,9,False,24.0,20.0,1.0,1.0,7.0,8.0,16.0,1.0,1.0,,,,82.0,43.0,6.3,12.0,0.0688,0.0,0.0153355,1,,13.0,,11.0,4.0,,1.0,1.0,4.0,1.0,1.0,,3.0,,,,2.0,3.0,,4.0,2.0,2.0,,1.0,,GabrielJesus,,1.0,,,,,,,
10385700,away,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,922573,EUR,992822400,F,11,11,False,30.0,24.0,4.0,1.0,12.0,14.0,20.0,,6.0,,,,90.0,60.0,6.2,20.0,0.0523,0.0,0.214727,1,,12.0,4.0,12.0,6.0,1.0,1.0,,3.0,1.0,4.0,,1.0,,,,1.0,,,8.0,4.0,3.0,1.0,,,GabiMartinelli,,,,,,,,,
10385700,away,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,904835,EUR,959644800,M,21,21,True,5.0,4.0,1.0,,1.0,2.0,4.0,,1.0,,,,17.0,7.0,6.5,2.0,0.0,0.0,0.0216969,0,,4.0,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,fabiodfvieira,1.0,,,,,,,,
10385700,away,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,3,3,True,5.0,2.0,4.0,1.0,,2.0,3.0,2.0,1.0,,,,14.0,8.0,6.5,3.0,0.0,0.0,0.00170061,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,kierantierney1,,,,,,,,,
10385700,away,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,793228,EUR,811555200,D,16,16,True,3.0,3.0,,,1.0,1.0,2.0,,,,,,8.0,3.0,6.5,,0.0,0.0,0.00021656,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,away,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,858194,EUR,928022400,F,14,14,True,4.0,3.0,2.0,1.0,,,4.0,,1.0,,,,8.0,7.0,6.5,2.0,0.0712,0.0,0.00109012,1,,3.0,,3.0,1.0,,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,,EN9,,,,,,,,,
10385700,away,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,away,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,reissnelson,,,,,,,,,
10385700,away,Arsenal,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,away,Arsenal,Cédric Soares,,,cedric-soares,C. Soares,M,21,172,2806,M,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385700,away,Arsenal,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4095,M,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,_marquinhos011,,,,,,,,,
