match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_crossNotClaimed,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
11407468,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,29.0,20.0,13.0,4.0,19.0,24.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,90.0,36.0,7.3,9.0,0.00016123,0,-0.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407468,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,32.0,21.0,2.0,2.0,13.0,15.0,8.0,19.0,5.0,2.0,1.0,1.0,,,,90.0,50.0,6.6,16.0,0.0178197,1,,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0507,,,,,,,,,,,,,,,,,,,,,
11407468,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,66.0,58.0,9.0,5.0,46.0,48.0,12.0,18.0,2.0,3.0,7.0,,,,,90.0,73.0,6.7,9.0,0.0627672,0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407468,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,50.0,43.0,7.0,1.0,36.0,37.0,7.0,13.0,3.0,4.0,1.0,,,,,90.0,58.0,6.8,7.0,0.00220493,0,,,3.0,2.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407468,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,False,40.0,36.0,5.0,5.0,24.0,24.0,12.0,18.0,6.0,3.0,4.0,3.0,,,,90.0,63.0,7.5,7.0,0.00681173,1,,2.0,,,3.0,,,2.0,2.0,,0.0356,,1.0,Odogwu,2.0,2.0,1.0,1.0,0.0667,,,,,,,,,,,,,
11407468,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,31.0,22.0,4.0,1.0,16.0,18.0,6.0,15.0,6.0,1.0,6.0,4.0,,,,90.0,50.0,6.6,15.0,0.25007,2,,2.0,2.0,2.0,4.0,1.0,,,,,0.3579,,,,1.0,,,1.0,0.0751,1.0,1.0,3.0,,,,,,,,,,
11407468,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,29.0,23.0,7.0,3.0,13.0,13.0,10.0,16.0,1.0,,4.0,,,,,77.0,38.0,6.6,7.0,0.00865284,1,,,,1.0,4.0,1.0,,,,1.0,0.0468,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,
11407468,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,27,27,False,18.0,14.0,1.0,,4.0,4.0,12.0,18.0,8.0,,,4.0,,,,77.0,34.0,6.8,9.0,0.0320679,0,,4.0,1.0,,5.0,1.0,,4.0,2.0,2.0,,,,,,1.0,,,,,,1.0,1.0,True,2.0,,,,,,,
11407468,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,False,34.0,25.0,5.0,3.0,8.0,9.0,19.0,31.0,3.0,,7.0,,,,,63.0,49.0,7.3,15.0,0.107188,1,,6.0,,,2.0,,,3.0,3.0,1.0,0.0255,,1.0,,,1.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,
11407468,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,False,15.0,13.0,1.0,1.0,7.0,9.0,7.0,9.0,9.0,,4.0,2.0,,,,63.0,45.0,7.1,17.0,0.242935,2,,3.0,1.0,,10.0,1.0,1.0,4.0,4.0,,0.0451,,,lameckbanda.10,,11.0,3.0,1.0,0.0295,,,3.0,2.0,,1.0,1.0,,,,,,
