match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_interceptionWon,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,stat_totalOffside,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
10434123,home,Antalyaspor,Ruud Boffin,ruud-boffin,R. Boffin,G,25,196,43,15039,EUR,563068800,G,25,25,False,28.0,23.0,11.0,6.0,20.0,21.0,3.0,7.0,1.0,8.0,2.0,4.0,4.0,1.0,90.0,42.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,967214,EUR,959731200,D,7,7,False,51.0,41.0,12.0,7.0,25.0,30.0,17.0,22.0,2.0,6.0,,,,,90.0,74.0,6.8,14.0,1,M,1.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,98276,EUR,585792000,D,89,89,False,38.0,35.0,5.0,3.0,24.0,25.0,11.0,13.0,7.0,4.0,,,,,90.0,50.0,6.8,4.0,0,M,,,2.0,3.0,,,,1.0,1.0,1.0,1.0,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,24639,EUR,544579200,D,13,13,False,46.0,36.0,12.0,5.0,25.0,29.0,11.0,17.0,5.0,5.0,,,,,90.0,56.0,6.5,11.0,0,M,,,3.0,2.0,,,,,,1.0,1.0,,,2.0,2.0,,,Fedor,Kudryashov,3.0,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,43559,EUR,581990400,D,11,11,False,46.0,41.0,5.0,3.0,24.0,24.0,18.0,26.0,1.0,5.0,,,,,90.0,64.0,7.0,11.0,1,M,4.0,1.0,,4.0,,,,4.0,4.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10434123,home,Antalyaspor,Fernando,fernando,Fernando,M,,175,142,123354,EUR,699580800,M,8,8,False,36.0,28.0,8.0,3.0,17.0,19.0,11.0,20.0,1.0,1.0,,,,,90.0,52.0,7.3,13.0,1,M,3.0,,3.0,2.0,2.0,,,2.0,1.0,,,,,,,2.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,
10434123,home,Antalyaspor,Fredy,fredy,Fredy,M,16,169,1026,845281,EUR,638496000,M,16,16,False,35.0,28.0,5.0,2.0,16.0,20.0,14.0,17.0,1.0,8.0,,,,,79.0,51.0,7.3,8.0,0,M,2.0,2.0,4.0,10.0,2.0,2.0,,5.0,5.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,
10434123,home,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,335,1016033,EUR,851040000,M,18,18,False,23.0,19.0,1.0,,5.0,5.0,16.0,22.0,,6.0,,,,,53.0,35.0,6.6,9.0,0,M,4.0,2.0,5.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,,
10434123,home,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,433,39438,EUR,545184000,M,10,10,False,18.0,12.0,1.0,,5.0,8.0,7.0,10.0,,3.0,,,,,68.0,28.0,6.6,9.0,0,M,,,2.0,5.0,,,,2.0,2.0,1.0,,,,,1.0,,2.0,,,1.0,,2.0,,,,1.0,,,,,,,,
10434123,home,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,229800,EUR,734400000,M,20,20,False,23.0,16.0,1.0,1.0,8.0,10.0,8.0,13.0,,7.0,,,,,79.0,34.0,6.5,11.0,1,M,,,5.0,2.0,1.0,2.0,,1.0,1.0,3.0,2.0,,,1.0,,,,,,2.0,,,1.0,,1.0,,,,,,,,,
10434123,home,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,2076,818391,EUR,890956800,F,9,9,False,13.0,10.0,,,6.0,6.0,4.0,7.0,,3.0,,,,,90.0,28.0,8.4,11.0,4,M,,,5.0,4.0,,2.0,1.0,,,6.0,2.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,
10434123,home,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,27,170,467,941633,EUR,814579200,F,27,27,True,16.0,11.0,1.0,1.0,6.0,9.0,6.0,8.0,,3.0,,,,,37.0,29.0,7.1,11.0,2,M,1.0,1.0,5.0,2.0,2.0,4.0,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,
10434123,home,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,,175,11,43512,EUR,486604800,M,88,88,True,13.0,13.0,3.0,3.0,8.0,8.0,5.0,5.0,,2.0,,,,,22.0,14.0,6.7,,0,M,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,
10434123,home,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,929956,EUR,947116800,D,3,3,True,7.0,6.0,,,5.0,5.0,1.0,2.0,,1.0,,,,,11.0,7.0,6.6,1.0,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,952564,EUR,1006473600,F,17,17,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,1.0,,,,,11.0,10.0,9.1,2.0,3,M,,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,
10434123,home,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,1,190,11,97960,EUR,757382400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,Sherel,Floranus,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Admir Mehmedi,admir-mehmedi,A. Mehmedi,M,25,183,131,37386,EUR,669081600,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,home,Antalyaspor,Mustafa Erdilman,mustafa-erdilman,M. Erdilman,M,8,178,27,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434123,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4877,754330,EUR,828662400,G,1,1,False,16.0,11.0,9.0,4.0,8.0,8.0,3.0,8.0,1.0,7.0,,,1.0,1.0,90.0,22.0,5.4,5.0,0,M,,,,1.0,,,,,,,,,True,,1.0,,,,,,,,,,,,,,,1.0,,,,
10434123,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,371,44848,EUR,667094400,D,19,19,False,48.0,41.0,2.0,,21.0,24.0,21.0,31.0,1.0,5.0,,,,,90.0,74.0,6.2,17.0,0,M,7.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
10434123,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,97404,EUR,736732800,D,24,24,False,46.0,42.0,3.0,,30.0,32.0,12.0,14.0,1.0,5.0,,,,,68.0,49.0,6.2,4.0,1,M,,,3.0,1.0,,,,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10434123,away,Trabzonspor,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,897,794838,EUR,674697600,D,13,13,False,29.0,27.0,1.0,,18.0,20.0,9.0,9.0,3.0,3.0,,,,,45.0,36.0,6.2,2.0,1,M,,,2.0,1.0,,,,,,,2.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,,,
10434123,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4093,981483,EUR,962928000,D,18,18,False,43.0,36.0,6.0,4.0,6.0,8.0,32.0,41.0,,2.0,,,,,90.0,76.0,6.4,15.0,0,M,6.0,2.0,2.0,4.0,,2.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,
10434123,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,454,846087,EUR,950227200,M,34,34,False,13.0,11.0,2.0,1.0,6.0,7.0,6.0,7.0,1.0,1.0,,,,,43.0,21.0,6.7,2.0,0,M,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,
10434123,away,Trabzonspor,Djaniny,djaniny,Djaniny,F,,190,372,975869,EUR,669513600,M,21,21,False,36.0,33.0,1.0,1.0,5.0,6.0,30.0,33.0,,2.0,,,,,90.0,46.0,6.2,8.0,1,M,3.0,2.0,6.0,2.0,,3.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,2.0,1.0,,2.0,,,,1.0,,,1.0,,
10434123,away,Trabzonspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,796133,EUR,832636800,M,8,8,False,38.0,32.0,4.0,4.0,9.0,12.0,23.0,26.0,,6.0,,,,,87.0,55.0,7.0,12.0,1,M,,,4.0,6.0,1.0,3.0,,2.0,1.0,3.0,,1.0,,,2.0,,1.0,,,3.0,1.0,1.0,,,1.0,,,,,,,,,
10434123,away,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2114,114076,EUR,741225600,M,11,11,False,8.0,4.0,1.0,,,1.0,7.0,11.0,,2.0,,,,,42.0,19.0,6.8,9.0,1,M,4.0,3.0,3.0,1.0,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,
10434123,away,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38616,295361,EUR,780969600,M,27,27,False,22.0,18.0,,,4.0,5.0,14.0,20.0,,2.0,,,,,90.0,46.0,5.9,17.0,3,M,3.0,,6.0,3.0,,4.0,,,,4.0,,1.0,,1.0,,,1.0,,,1.0,2.0,3.0,1.0,,2.0,,,1.0,,,,,mahmoudtrezeguet,1.0
10434123,away,Trabzonspor,Andreas Cornelius,andreas-cornelius,A. Cornelius,F,14,193,838,183483,EUR,732240000,F,14,14,False,22.0,17.0,2.0,1.0,8.0,9.0,9.0,13.0,,,,,,,90.0,32.0,7.4,9.0,4,M,,,2.0,3.0,,,,,,3.0,,2.0,,1.0,1.0,,2.0,,,,2.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,
10434123,away,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,641,826155,EUR,930268800,M,10,10,True,39.0,34.0,4.0,3.0,5.0,5.0,30.0,39.0,1.0,4.0,,,,,48.0,55.0,7.2,10.0,2,M,5.0,1.0,1.0,3.0,,,1.0,2.0,1.0,,,3.0,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,
10434123,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,355024,EUR,804643200,M,29,29,True,23.0,22.0,2.0,2.0,5.0,6.0,18.0,20.0,,5.0,,,,,47.0,38.0,8.1,7.0,2,M,3.0,1.0,5.0,4.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,2.0,2.0,2.0,2.0,,,,,,,,,
10434123,away,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1902,99519,EUR,663897600,D,3,3,True,39.0,35.0,5.0,2.0,18.0,19.0,17.0,20.0,,4.0,,,,,45.0,46.0,5.9,4.0,1,M,,,6.0,3.0,3.0,1.0,1.0,,,,,,,3.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,1.0
10434123,away,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,970,136675,EUR,768873600,M,6,6,True,22.0,22.0,2.0,2.0,6.0,6.0,16.0,16.0,1.0,3.0,,,,,22.0,25.0,6.6,,0,M,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10434123,away,Trabzonspor,Jean Evrard Kouassi,jean-evrard-kouassi,J. Kouassi,M,17,174,582,156008,EUR,780451200,F,77,77,True,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,12.0,3.0,6.3,2.0,0,M,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
