match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437576,home,Valencia,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,,754710,EUR,854841600,F,12,12,False,14.0,11.0,1.0,,0.0,2.0,3.0,9.0,11.0,,,,,75.0,31.0,6.5,13.0,0.0208038,1,,,,,,5.0,10.0,7.0,5.0,2.0,,,,,,1.0,1.0,,3.0,1.0,2.0,0.0288,1.0,1.0,,,,,,1.0,,0.3414,2.0,,
12437576,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,3.0,3.0,,,0.0,,,3.0,4.0,,,,,24.0,11.0,6.9,1.0,0.0009014,0,,,,1.0,,,,3.0,,1.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,True,8.0,6.0,2.0,1.0,0.0,2.0,3.0,5.0,8.0,2.0,,,,24.0,15.0,6.8,4.0,0.0056079,0,,,,3.0,1.0,,,2.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
12437576,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,4,4,True,1.0,,1.0,,0.0,,,,1.0,1.0,,,,15.0,6.0,6.7,2.0,,0,,,,,,1.0,,1.0,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,
12437576,home,Valencia,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,11,11,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,2.0,,,,15.0,11.0,6.2,5.0,0.00076,0,,,,,,1.0,4.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12437576,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,,791046,EUR,860284800,G,1,1,False,25.0,13.0,18.0,7.0,0.0,8.0,14.0,5.0,11.0,7.0,,1.0,1.0,90.0,33.0,6.4,12.0,0.00248937,0,0.0852,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0
12437576,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,,788216,EUR,868665600,D,23,23,False,37.0,29.0,2.0,2.0,0.0,12.0,12.0,18.0,31.0,3.0,,,,90.0,78.0,7.2,30.0,0.236722,1,,,,6.0,1.0,1.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,0.0161,1.0,,,,,,,,,,,,
12437576,away,Mallorca,David López,david-lopez,D. López,D,27,195,103,M,,1513896,EUR,1044230400,D,32,32,False,34.0,31.0,4.0,2.0,0.0,22.0,23.0,9.0,11.0,1.0,,,,80.0,42.0,6.6,4.0,0.00554123,0,,,,,,,3.0,1.0,,,,,,3.0,,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,
12437576,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,,807116,EUR,686880000,D,21,21,False,51.0,42.0,7.0,3.0,0.0,32.0,33.0,10.0,18.0,3.0,,,,90.0,67.0,6.8,9.0,0.00555672,1,,,,,,2.0,9.0,4.0,,,,,,10.0,1.0,,2.0,2.0,,,2.0,0.0509,,6.0,True,1.0,1.0,,1.0,,,,,,
12437576,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,,913695,EUR,939513600,D,6,6,False,62.0,53.0,11.0,4.0,0.0,24.0,26.0,29.0,36.0,4.0,,,,90.0,72.0,7.1,10.0,0.0189507,0,,,,,,,2.0,4.0,,2.0,2.0,,,1.0,,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
12437576,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,False,29.0,23.0,,,0.0,11.0,12.0,13.0,21.0,6.0,,,,80.0,47.0,6.6,11.0,0.0166862,0,,,,4.0,1.0,,2.0,3.0,1.0,,,,,2.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,
12437576,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,,826004,EUR,916099200,M,8,8,False,59.0,54.0,3.0,1.0,0.0,24.0,25.0,30.0,34.0,11.0,,,,90.0,70.0,7.2,6.0,0.0461277,1,,,,,,,6.0,7.0,,2.0,1.0,,1.0,,,1.0,5.0,3.0,,1.0,2.0,0.0462,2.0,,,3.0,,,,,,,,,
12437576,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,,988351,EUR,975283200,M,12,12,False,33.0,26.0,6.0,4.0,0.0,14.0,16.0,12.0,18.0,4.0,,,,80.0,51.0,6.8,11.0,0.00665125,0,,,,1.0,,1.0,9.0,8.0,1.0,,,,,3.0,,2.0,3.0,2.0,2.0,4.0,4.0,,,3.0,,1.0,,,,,,,,,
12437576,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,,110783,EUR,756518400,M,10,10,False,29.0,27.0,4.0,4.0,0.0,15.0,15.0,13.0,20.0,1.0,,,,73.0,52.0,7.1,12.0,0.032659,2,,,,6.0,1.0,,7.0,5.0,1.0,3.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,0.079,1.0,1.0,,1.0,,,,1.0,,0.0928,,,
12437576,away,Mallorca,Takuma Asano,takuma-asano,T. Asano,M,11,173,2033,M,,309546,EUR,784425600,F,11,11,False,15.0,12.0,,,0.0,1.0,1.0,11.0,14.0,1.0,,,,73.0,28.0,6.5,10.0,0.0134492,2,,,,,,,3.0,2.0,,1.0,,,1.0,,,,2.0,2.0,3.0,,,0.3782,,2.0,,,,,1.0,1.0,,0.0245,1.0,,
12437576,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,,146852,EUR,724550400,F,9,9,False,13.0,9.0,,,0.0,3.0,3.0,6.0,10.0,,,,,90.0,28.0,6.7,7.0,0.00329543,0,,,,,,2.0,12.0,9.0,1.0,2.0,1.0,,,1.0,,,,,1.0,6.0,1.0,,,9.0,,,,,,,,,,,
12437576,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,,349526,EUR,581558400,M,14,14,True,7.0,6.0,,,0.0,,,6.0,10.0,1.0,,,,17.0,17.0,6.6,7.0,0.00568936,1,,,,3.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,3.0,,2.0,0.0309,,1.0,,,,,,,,,,,
12437576,away,Mallorca,Marc Domenech,marc-domenech,M. Domenech,M,30,182,265,M,,1914318,EUR,1136073600,F,30,30,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,1.0,,,,17.0,7.0,6.4,3.0,1.599e-05,0,,Marc Domenech,,,,,4.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
12437576,away,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,,344847,EUR,714355200,D,22,22,True,13.0,8.0,3.0,,0.0,3.0,4.0,6.0,11.0,1.0,,,,10.0,17.0,6.5,6.0,0.0243559,0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,,962378,EUR,943315200,D,16,16,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,10.0,6.0,6.5,2.0,0.00872132,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12437576,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,,949722,EUR,861667200,M,18,18,True,15.0,13.0,2.0,1.0,0.0,6.0,6.0,7.0,10.0,4.0,,,,10.0,19.0,6.8,3.0,0.00608491,0,,,,1.0,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12437576,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,,300522,EUR,818640000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,,255999,EUR,728611200,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437576,away,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
