match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_wonTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_wonContest,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385627,home,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,37.0,26.0,17.0,6.0,21.0,26.0,5.0,11.0,1.0,11.0,3.0,4.0,1.0,90.0,53.0,6.7,11.0,0.0,0.0,0.00043987,0,-0.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385627,home,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,False,26.0,18.0,6.0,3.0,15.0,20.0,3.0,6.0,4.0,3.0,,,,63.0,35.0,5.9,8.0,0.0,0.0,0.00038255,0,,2.0,2.0,6.0,5.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385627,home,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,134,M,,42707,EUR,672019200,D,3,3,False,21.0,15.0,5.0,2.0,12.0,14.0,3.0,7.0,3.0,1.0,,,,63.0,28.0,6.4,6.0,0.0,0.0,0.00751932,0,,2.0,2.0,3.0,3.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385627,home,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,57.0,50.0,4.0,2.0,41.0,43.0,9.0,14.0,6.0,4.0,,,,90.0,69.0,6.4,9.0,0.0,0.0,0.00263787,0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10385627,home,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,M,7,7,False,27.0,17.0,6.0,3.0,16.0,18.0,1.0,12.0,,6.0,,,,88.0,45.0,6.3,17.0,0.0375,0.0,0.00119931,2,,,1.0,3.0,3.0,,1.0,1.0,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10385627,home,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,28.0,24.0,4.0,2.0,15.0,16.0,9.0,12.0,1.0,3.0,,,,90.0,40.0,7.3,5.0,0.2699,0.0184,0.00376429,3,,1.0,4.0,4.0,5.0,1.0,,1.0,2.0,2.0,1.0,,,,2.0,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10385627,home,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,29.0,21.0,1.0,1.0,11.0,14.0,10.0,15.0,2.0,3.0,,,,70.0,39.0,6.5,10.0,0.0,0.0,0.00723641,0,,1.0,,3.0,3.0,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,
10385627,home,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,M,32,32,False,42.0,33.0,6.0,2.0,19.0,21.0,15.0,27.0,2.0,7.0,,,,90.0,67.0,6.4,17.0,0.0536,0.0,0.113165,1,,,1.0,4.0,3.0,,1.0,1.0,1.0,,1.0,6.0,3.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,
10385627,home,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,29.0,14.0,2.0,,3.0,6.0,13.0,27.0,,3.0,,,,90.0,48.0,6.5,25.0,0.0779,0.0,0.0970057,2,,4.0,2.0,9.0,3.0,1.0,,1.0,2.0,,1.0,4.0,1.0,1.0,,,,,,5.0,2.0,,2.0,2.0,,,,,,,
10385627,home,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,8.0,6.0,,,3.0,4.0,3.0,5.0,,2.0,,,,90.0,13.0,6.5,6.0,0.0,0.0,0.0246659,0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
