match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_expectedGoals,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_blockedScoringAttempt,stat_goals
12501583,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,D,2,2,True,11.0,7.0,3.0,2.0,0.0,3.0,4.0,4.0,8.0,,,,,,,27.0,14.0,6.8,6.0,0.0150971,1,,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,0.0231,2.0,1.0,0.0628,,,,1.0,,,,
12501583,home,Inter,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,18.0,16.0,4.0,3.0,0.0,3.0,3.0,14.0,18.0,,1.0,,,,,27.0,31.0,6.8,8.0,0.127152,0,,,3.0,1.0,1.0,,5.0,3.0,1.0,,,,1.0,2.0,,,2.0,3.0,2.0,,,1.0,,,,,,,,,,,,
12501583,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,10.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,8.0,,2.0,,,,,10.0,14.0,6.5,3.0,0.00732874,1,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,0.0484,1.0,,,,,,,,,,
12501583,home,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,25.0,24.0,,,0.0,2.0,2.0,23.0,24.0,,1.0,,,,,10.0,27.0,6.8,2.0,0.0715725,0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12501583,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,home,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,,793986,EUR,935712000,G,99,99,False,29.0,15.0,19.0,5.0,0.0,12.0,14.0,3.0,15.0,2.0,9.0,1.0,2.0,1.0,1.0,90.0,38.0,7.2,14.0,0.0016107,0,0.1082,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
12501583,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,,893008,EUR,856137600,D,19,19,False,28.0,22.0,3.0,,0.0,12.0,14.0,10.0,14.0,5.0,1.0,,,,,90.0,44.0,6.9,8.0,0.0060093,0,,,,,1.0,,2.0,2.0,,,2.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12501583,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,,611210,EUR,829699200,D,23,23,False,22.0,17.0,6.0,1.0,0.0,12.0,13.0,5.0,9.0,4.0,1.0,,,,,90.0,34.0,7.1,5.0,0.00453177,2,,,,,,3.0,2.0,7.0,,,1.0,1.0,3.0,,,,,,,2.0,,,0.027,2.0,,,,,,,,,,
12501583,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,False,30.0,26.0,4.0,2.0,0.0,18.0,19.0,8.0,11.0,7.0,2.0,,,,,90.0,43.0,7.4,4.0,0.00316393,1,,,,,,2.0,,4.0,,,,,2.0,,,,,,,,,,0.016,,,,,,,,,,1.0,
12501583,away,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,M,18,18,False,25.0,18.0,5.0,1.0,0.0,7.0,9.0,14.0,20.0,2.0,7.0,,,,,85.0,49.0,8.2,12.0,0.164813,2,,1.0,4.0,3.0,2.0,1.0,6.0,6.0,2.0,,4.0,3.0,,6.0,,,1.0,2.0,1.0,1.0,,1.0,0.3227,,1.0,0.3054,,,,,,,,1.0
12501583,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,,186855,EUR,794188800,M,4,4,False,29.0,21.0,4.0,1.0,0.0,12.0,14.0,10.0,17.0,2.0,5.0,,,,,90.0,52.0,7.0,11.0,0.0277424,1,,1.0,2.0,1.0,3.0,2.0,5.0,9.0,,,7.0,4.0,,,,,,1.0,,1.0,,1.0,0.2731,1.0,,,,,1.0,,,,,
12501583,away,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6943,M,,974087,EUR,990057600,M,17,17,False,24.0,24.0,1.0,1.0,0.0,14.0,14.0,10.0,10.0,1.0,7.0,,,,,68.0,39.0,7.0,4.0,0.0442193,1,,2.0,,,,,5.0,5.0,,,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,0.0447,2.0,,,,,,,,,,
12501583,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,15.0,12.0,,,0.0,6.0,8.0,7.0,8.0,1.0,1.0,,,,,68.0,24.0,7.1,4.0,0.310718,3,,,1.0,1.0,,1.0,1.0,2.0,,,,,2.0,2.0,,,1.0,,,,,,0.1288,,1.0,0.0681,True,1.0,,,,,2.0,
12501583,away,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,,848355,EUR,852336000,M,3,3,False,24.0,20.0,4.0,3.0,0.0,11.0,13.0,11.0,14.0,5.0,1.0,,,,,90.0,40.0,8.1,8.0,0.506948,1,,,3.0,2.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,6.0,,,,,,,,1.0,0.0886,,1.0,0.0586,,3.0,,,,,,
12501583,away,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,tema_dovbyk,798820,EUR,866851200,F,11,11,False,14.0,12.0,,,0.0,5.0,5.0,7.0,9.0,,,,,,,85.0,23.0,6.4,6.0,0.0492672,2,,,,,3.0,1.0,6.0,1.0,,,,,,1.0,,,2.0,1.0,,,,1.0,0.276,,1.0,0.2991,,,1.0,,,,1.0,
12501583,away,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,,791355,EUR,804384000,F,14,14,False,12.0,8.0,1.0,1.0,1.0,5.0,6.0,3.0,6.0,,1.0,,,,,58.0,19.0,6.9,7.0,0.00058397,2,,,,,3.0,1.0,5.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,0.254,1.0,1.0,,,1.0,1.0,,,,,
12501583,away,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,2.0,,,,,32.0,14.0,6.8,2.0,0.0151304,1,,,,,,,2.0,2.0,1.0,,,,,2.0,,,1.0,2.0,2.0,,,,0.029,,1.0,0.0103,,,,,,,,
12501583,away,Roma,Lucas Gourna-Douath,lucas-gourna-douath,L. Gourna-Douath,M,19,185,1200,M,,1012657,EUR,1060041600,M,27,27,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,,,,,,,22.0,7.0,6.4,1.0,0.00171589,1,,,,,1.0,,3.0,,1.0,,,,,,,,,,,1.0,,,0.0322,1.0,,,,,,,,,,
12501583,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,,1175821,EUR,1095897600,M,61,61,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,1.0,2.0,,,,,22.0,14.0,6.8,3.0,0.0130955,1,,,,,2.0,,4.0,4.0,,,3.0,1.0,1.0,,,,,1.0,,1.0,,,0.3203,1.0,,,,,,,,,,
12501583,away,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2446,M,,982778,EUR,1042848000,D,2,2,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,11.0,5.0,6.7,1.0,0.00474412,1,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,0.1161,,1.0,0.5505,,,1.0,,,,,
12501583,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,4.0,4.0,,,0.0,,,4.0,4.0,,1.0,,,,,11.0,7.0,6.7,,0.0250956,0,,1.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Giorgio De Marzi,giorgio-de-marzi,G. D. Marzi,G,70,186,306,M,,1652568,EUR,1176854400,G,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6716,M,,961684,EUR,1011312000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4596,M,aussenrist15,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501583,away,Roma,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,F,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
