match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
11451154,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,108,M,225012,EUR,788918400,G,23,23,False,True,24.0,16.0,10.0,2.0,0.0,15.0,18.0,1.0,6.0,8.0,1.0,2.0,90.0,31.0,6.9,8.0,0.00124756,0,0.3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451154,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,236,M,1394729,EUR,972172800,D,37,37,False,,40.0,36.0,7.0,6.0,0.0,21.0,24.0,16.0,20.0,8.0,,,90.0,64.0,7.4,9.0,0.0552356,0,,Taha Sahin,,4.0,1.0,3.0,7.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
11451154,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2619,M,895009,EUR,971222400,D,53,53,False,,47.0,39.0,8.0,2.0,0.0,29.0,30.0,10.0,17.0,4.0,,,90.0,63.0,7.5,8.0,0.00586071,1,,,,,,1.0,2.0,7.0,1.0,,,,6.0,1.0,2.0,2.0,,,,4.0,1.0,1.0,1.0,0.0217,,,,,,
11451154,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,False,,63.0,56.0,8.0,6.0,0.0,38.0,42.0,18.0,21.0,3.0,,,90.0,72.0,7.5,7.0,0.00818796,0,,,,,,1.0,2.0,4.0,,,,,5.0,2.0,,,,1.0,,4.0,,,,,,,,,,
11451154,home,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,,32.0,28.0,3.0,3.0,0.0,13.0,15.0,15.0,22.0,6.0,,,90.0,59.0,7.3,11.0,0.00893969,1,,,,5.0,,,2.0,3.0,,,1.0,,2.0,,3.0,2.0,,1.0,1.0,,1.0,1.0,,0.0616,,,,,,
11451154,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,54,M,1016393,EUR,966297600,M,54,54,False,,47.0,36.0,6.0,4.0,0.0,24.0,26.0,13.0,22.0,5.0,,,90.0,59.0,6.9,13.0,0.0335484,1,,,,1.0,1.0,2.0,8.0,7.0,3.0,,2.0,1.0,1.0,,5.0,4.0,1.0,2.0,,1.0,1.0,,,0.0367,,,,,,
11451154,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,457,M,1008173,EUR,880934400,M,10,10,False,,28.0,23.0,4.0,2.0,0.0,7.0,9.0,16.0,20.0,9.0,,,89.0,47.0,7.4,10.0,0.021877,1,,,,1.0,,,4.0,9.0,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,3.0,0.0157,1.0,,,,,
11451154,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,False,,16.0,8.0,,,0.0,4.0,5.0,4.0,14.0,5.0,,,80.0,36.0,6.6,16.0,0.00458565,1,,,,3.0,,2.0,6.0,7.0,,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,0.0422,,,,,,
11451154,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,31.0,24.0,1.0,,0.0,13.0,17.0,11.0,17.0,7.0,,,80.0,48.0,6.5,16.0,0.0321522,1,,,,3.0,,,5.0,4.0,,1.0,7.0,3.0,,,1.0,1.0,1.0,,,,1.0,,,0.026,,,,,,
11451154,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,140,M,991742,EUR,963878400,M,77,77,False,,24.0,22.0,1.0,1.0,0.0,9.0,10.0,14.0,16.0,4.0,,,90.0,48.0,7.4,8.0,0.0210392,4,,,,2.0,1.0,,4.0,8.0,1.0,1.0,5.0,3.0,,,2.0,1.0,,,,1.0,,,2.0,0.2604,1.0,3.0,0.5285,,,
