match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_goalAssist,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,player_sofascoreId,stat_aerialLost,captain,stat_goals,stat_totalOffside,stat_challengeLost,stat_wasFouled,stat_goodHighClaim,stat_errorLeadToAShot
11401952,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,23.0,20.0,8.0,5.0,20.0,21.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,90.0,26.0,7.0,3.0,0.0001775,0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401952,home,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,85.0,71.0,4.0,1.0,23.0,25.0,64.0,1.0,6.0,,,,,,90.0,106.0,7.4,21.0,0.341108,1,,49.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1106,0.1532,3.0,,,,,,,,,,,,,,,,,,
11401952,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,83.0,77.0,5.0,4.0,35.0,36.0,47.0,3.0,4.0,,,,,,90.0,99.0,8.3,9.0,0.068898,2,,42.0,,,4.0,1.0,8.0,,,,1.0,,1.0,0.1574,0.0311,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,,,,,,,,,,
11401952,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,85.0,80.0,5.0,5.0,38.0,41.0,45.0,4.0,6.0,,,,,,90.0,96.0,7.5,7.0,0.0413136,2,,42.0,1.0,,1.0,2.0,3.0,,1.0,,,,1.0,0.0866,0.0251,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,
11401952,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,72.0,68.0,3.0,2.0,32.0,33.0,43.0,1.0,4.0,,,,,,90.0,90.0,7.6,10.0,0.303619,1,,37.0,4.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,0.026,0.0793,1.0,1.0,,,,1.0,,2.0,,,sergino,,,,,,,,
11401952,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,33.0,26.0,,,4.0,5.0,30.0,,1.0,,,,,,84.0,51.0,7.2,14.0,0.143557,5,,22.0,2.0,,2.0,2.0,5.0,1.0,3.0,2.0,,2.0,3.0,1.1599,0.783,3.0,,1.0,,1.0,1.0,,3.0,,1.0,,,,,,,,,
11401952,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,102.0,90.0,5.0,4.0,33.0,36.0,75.0,,10.0,,,,,,90.0,123.0,8.5,19.0,0.981188,2,,61.0,9.0,4.0,,1.0,3.0,,1.0,1.0,1.0,,1.0,0.0675,0.3364,5.0,,,1.0,2.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,
11401952,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,83.0,73.0,,,20.0,20.0,64.0,1.0,8.0,,,,,,84.0,95.0,7.6,16.0,0.144986,1,,53.0,1.0,,4.0,2.0,6.0,1.0,,,,,1.0,0.0684,0.0396,1.0,,,,1.0,2.0,1.0,3.0,,,,1.0,,,,,,,
11401952,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,44.0,40.0,,,9.0,9.0,41.0,,4.0,,,,,,77.0,66.0,6.8,15.0,0.143619,4,,31.0,6.0,,1.0,4.0,4.0,2.0,4.0,3.0,,1.0,,0.4811,,,,2.0,,,,,2.0,1.0,2.0,johanbakayoko,,,,,,,,
11401952,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,24.0,20.0,,,6.0,7.0,17.0,1.0,2.0,,,,,,76.0,41.0,10.0,7.0,0.235814,7,,14.0,,,3.0,3.0,4.0,,1.0,,1.0,1.0,4.0,1.4964,1.9548,3.0,,1.0,1.0,,1.0,,1.0,,2.0,luukdejong9,2.0,True,3.0,2.0,,,,
