match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_errorLeadToAShot,stat_totalTackle,stat_wonTackle,stat_totalCross,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
12421261,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,29.0,18.0,15.0,4.0,0.0,15.0,15.0,3.0,14.0,7.0,1.0,1.0,1.0,90.0,37.0,6.3,11.0,0.0006126,0,-1.0983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,27,27,False,36.0,31.0,,,0.0,18.0,18.0,13.0,18.0,3.0,,,,90.0,65.0,7.1,14.0,0.0151994,2,,7.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,0.3826,0.3806,,,,,,,,,,,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187,204,M,852096,EUR,872985600,D,58,58,False,67.0,59.0,10.0,5.0,0.0,38.0,41.0,21.0,26.0,,,,,90.0,76.0,6.6,8.0,0.0263801,0,,1.0,3.0,,,,,,,7.0,2.0,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,66.0,60.0,10.0,8.0,0.0,42.0,44.0,18.0,22.0,6.0,,,,90.0,85.0,7.3,7.0,0.00449472,0,,2.0,9.0,1.0,,1.0,1.0,,,10.0,1.0,,1.0,1.0,,,,4.0,,3.0,2.0,,,,,,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,D,25,25,False,32.0,27.0,5.0,4.0,0.0,15.0,18.0,12.0,15.0,4.0,,,,68.0,51.0,6.5,11.0,0.0135712,0,,4.0,3.0,2.0,1.0,,,,,4.0,1.0,2.0,,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,28.0,23.0,7.0,5.0,1.0,10.0,12.0,14.0,18.0,9.0,,,,89.0,47.0,9.6,12.0,0.328793,2,,3.0,7.0,1.0,,3.0,3.0,2.0,2.0,,1.0,6.0,2.0,2.0,0.918,1.1015,,,,2.0,2.0,2.0,True,1.0,1.0,2.0,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,64.0,57.0,12.0,9.0,0.0,28.0,31.0,29.0,33.0,2.0,,,,90.0,78.0,7.2,7.0,0.0315812,3,,3.0,1.0,2.0,,,,,,4.0,6.0,,,1.0,0.1013,,,1.0,,,,,,,,2.0,2.0,1.0,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,False,34.0,25.0,3.0,1.0,0.0,7.0,9.0,18.0,27.0,7.0,,,,90.0,55.0,7.5,15.0,0.0193278,3,,6.0,9.0,,,3.0,1.0,,,1.0,2.0,2.0,2.0,2.0,0.1475,,2.0,3.0,,3.0,1.0,2.0,,,,,3.0,,1.0,,,,,,,
12421261,home,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,F,23,23,False,21.0,16.0,,,0.0,2.0,3.0,16.0,20.0,,,,,89.0,44.0,6.8,14.0,0.158181,2,,9.0,3.0,1.0,4.0,2.0,1.0,,,2.0,,4.0,,1.0,0.0644,,2.0,,,2.0,2.0,2.0,,2.0,,2.0,1.0,1.0,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,9,9,False,8.0,6.0,,,0.0,4.0,5.0,2.0,3.0,,,,,68.0,20.0,6.2,8.0,0.002026,1,,6.0,8.0,,1.0,3.0,1.0,,,,,3.0,3.0,3.0,0.2041,,,4.0,,,,,,,,,1.0,,,1.0,,,,,,
12421261,home,Oud-Heverlee Leuven,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173,110,M,826172,EUR,931478400,F,7,7,False,34.0,28.0,2.0,2.0,0.0,16.0,17.0,13.0,30.0,2.0,,,,89.0,57.0,7.1,21.0,0.130972,0,,5.0,2.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,13.0,,1.0,,1.0,,,,,1.0,,,,,
12421261,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,9.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,4.0,,,,,22.0,19.0,6.5,2.0,0.00219848,0,,2.0,3.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12421261,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0,,,,22.0,12.0,6.6,5.0,0.00201281,0,,3.0,2.0,,1.0,,,,,,,4.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
