match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
14109771,home,Eyüpspor,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193.0,1049,M,1210422,EUR,1092614400,G,24,24,False,38.0,16.0,31.0,11.0,0.0,8.0,15.0,8.0,23.0,2.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,6.0,2.0,90.0,56.0,7.0,23.0,0.0138105,48.621288441086,9.0,37.275,6.09,0.778,2.0,0,0.6243,0.03,0.01,-0.43,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109771,home,Eyüpspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179.0,42,M,1084164,EUR,987724800,D,17,17,False,30.0,21.0,8.0,3.0,0.0,14.0,16.0,7.0,14.0,1.0,3.0,,1.0,3.0,,1.0,,,,,90.0,51.0,6.1,14.0,0.0337751,62.27110179008,11.0,-1.89,11.445,,,1,,-0.03,0.01,-0.43,,Talha Gür,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0348,0.081,-0.05,,,,,,,,,,,,,,,,,,,
14109771,home,Eyüpspor,Jérôme Onguene,jerome-onguene,J. Onguene,D,68,186.0,225,M,580750,EUR,882748800,D,68,68,False,31.0,27.0,4.0,1.0,1.0,23.0,24.0,4.0,7.0,2.0,5.0,,9.0,2.0,,,,,,,90.0,49.0,7.6,5.0,0.00655971,55.163766248393,9.0,-12.075,4.83,,1.0,0,,0.08,0.04,-0.13,,Jérôme,Onguene,,,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
14109771,home,Eyüpspor,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185.0,408,M,1091815,EUR,1087862400,D,5,5,False,35.0,27.0,4.0,2.0,0.0,19.0,21.0,8.0,14.0,6.0,8.0,,15.0,2.0,,2.0,,,,,90.0,57.0,6.9,10.0,0.00148957,19.936221790555,3.0,6.3,4.83,,,1,,0.11,0.01,-0.07,,Emir,Ortakaya,1.0,,2.0,,,,1.0,,,,0.0642,,-0.28,2.0,,,,1.0,1.0,,,,,,,,,,,,,
14109771,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,609746,EUR,819417600,D,77,77,False,24.0,17.0,1.0,,0.0,12.0,16.0,5.0,8.0,1.0,1.0,,4.0,2.0,,,,,,,86.0,49.0,6.5,11.0,0.103295,47.44113986735,3.0,34.65,20.895,,1.0,0,,0.2,0.03,-0.24,,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,2.0,1.0,,41.34506867354,2.0,,,,,,,,,,,
14109771,home,Eyüpspor,Metehan Altunbaş,metehan-altunbas,M. Altunbaş,F,26,184.0,71,M,957798,EUR,1041897600,M,26,26,False,18.0,13.0,,,0.0,4.0,4.0,9.0,14.0,3.0,5.0,,,1.0,,1.0,,,,,82.0,30.0,6.2,7.0,0.0188832,66.641556092376,7.0,29.295,18.48,,,5,,-0.28,0.21,-0.16,,,,,,4.0,,1.0,1.0,,1.0,1.0,4.0,0.4258,0.1572,-0.53,,,,,1.0,4.0,33.98598467319,2.0,1.0,1.0,2.0,,,,,,,,
14109771,home,Eyüpspor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,1215110,EUR,1125014400,M,55,55,False,30.0,22.0,1.0,,0.0,13.0,17.0,9.0,13.0,,2.0,,3.0,5.0,,,,,,,90.0,43.0,6.6,9.0,0.191292,9.8077031340795,2.0,-2.73,2.31,,1.0,0,,0.25,-0.09,-0.03,,Baran Ali Gezek,,,,4.0,2.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14109771,home,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185.0,82,M,171911,EUR,773366400,M,28,28,False,41.0,32.0,7.0,5.0,0.0,22.0,24.0,10.0,17.0,2.0,7.0,,,6.0,,2.0,,,,,86.0,50.0,6.8,11.0,0.0360962,64.315015580549,12.0,10.5,5.145,,,0,,0.02,0.02,-0.11,,,,,,4.0,,1.0,,1.0,3.0,2.0,2.0,,,,1.0,,,,,,,,,,,True,,,,,,,
14109771,home,Eyüpspor,Lenny Pintor,lenny-pintor,L. Pintor,F,23,179.0,147,M,896596,EUR,965433600,M,23,23,False,14.0,11.0,,,0.0,5.0,6.0,6.0,8.0,,7.0,,,7.0,,4.0,,,,,73.0,46.0,7.3,14.0,0.0748124,148.44998460893,14.0,83.16,19.845,,3.0,4,,0.25,0.26,-0.03,,,,4.0,2.0,7.0,1.0,3.0,,2.0,3.0,2.0,,0.4138,,-0.17,1.0,,,,4.0,2.0,43.352547555513,2.0,,,,,2.0,2.0,1.0,,,,
14109771,home,Eyüpspor,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181.0,793,M,1064080,EUR,1043798400,F,20,20,False,11.0,9.0,,,0.0,4.0,4.0,5.0,7.0,,1.0,,,3.0,,,,,,,45.0,18.0,6.4,5.0,0.0338617,56.414849595875,4.0,41.16,29.925,,,0,,0.02,0.11,0.13,,,,,,4.0,,1.0,,,1.0,,,,,,2.0,,,,1.0,,38.362711596028,1.0,,,,,1.0,,,,,,
