match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_errorLeadToAGoal,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,captain,stat_clearanceOffLine,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
10382254,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186.0,187,M,1066450,EUR,941846400,M,33,33,True,6.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,,1.0,,,,,25.0,16.0,6.7,5.0,2,1.0,2.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,2.0,,2.0,,,1.0,,,,,,,
10382254,home,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,True,6.0,3.0,3.0,1.0,,1.0,3.0,7.0,,3.0,,,,,25.0,15.0,7.3,7.0,1,2.0,1.0,3.0,2.0,,4.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382254,home,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,True,5.0,3.0,,,,,3.0,6.0,,,,,,,13.0,8.0,6.5,3.0,1,1.0,3.0,3.0,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
10382254,home,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kayne van Oevelen,,,,,,,,,,,,,,,,,,,,
10382254,home,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Barry,Lauwers,,,,,,,,,,,,,,,,,,,
10382254,home,FC Volendam,Deron Payne,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Deron Payne,,,,,,,,,,,,,,,,,,,,
10382254,home,FC Volendam,Flip Klomp,klomp-flip,F. Klomp,D,7,185.0,11,M,1155369,EUR,1003363200,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Flip Klomp,,,,,,,,,,,,,,,,,,,,
10382254,home,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382254,home,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Achraf Douiri,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188.0,97,M,242313,EUR,771465600,G,32,32,False,39.0,21.0,25.0,7.0,16.0,19.0,5.0,20.0,,7.0,,,4.0,6.0,90.0,48.0,7.0,18.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,,183.0,41,M,361778,EUR,856137600,D,2,2,False,71.0,58.0,13.0,7.0,34.0,35.0,24.0,36.0,4.0,13.0,,,,,90.0,85.0,6.3,15.0,1,,,,5.0,,,,1.0,,1.0,1.0,1.0,,,4.0,1.0,,,2.0,,,,,,,,,,True,,,,
10382254,away,FC Emmen,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,23,191.0,47,M,127554,EUR,707961600,D,17,17,False,59.0,55.0,3.0,1.0,44.0,45.0,11.0,15.0,4.0,9.0,,,,,90.0,73.0,7.4,7.0,1,1.0,3.0,4.0,6.0,,,,,1.0,2.0,1.0,1.0,,,4.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,
10382254,away,FC Emmen,Dennis Vos,dennis-vos,D. Vos,D,28,179.0,46,M,966537,EUR,1006905600,D,14,14,False,70.0,63.0,10.0,4.0,51.0,53.0,12.0,17.0,1.0,8.0,,,,,90.0,78.0,6.6,7.0,1,,5.0,5.0,2.0,,1.0,1.0,,,,,2.0,Dennis,Vos,1.0,,,1.0,,,,1.0,,,,,,,,,,,
10382254,away,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,24,24,False,51.0,40.0,8.0,2.0,22.0,27.0,18.0,24.0,4.0,6.0,,,,,90.0,81.0,7.1,17.0,0,,,1.0,5.0,,1.0,1.0,,3.0,3.0,2.0,,,,1.0,1.0,,4.0,2.0,,,,,,,1.0,,,,,,,
10382254,away,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,6,178.0,53,M,997187,EUR,969753600,M,8,8,False,44.0,39.0,3.0,3.0,18.0,18.0,21.0,27.0,,6.0,,,,,81.0,52.0,6.6,8.0,1,1.0,2.0,4.0,4.0,1.0,1.0,,,1.0,2.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
10382254,away,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,8,191.0,123,M,932652,EUR,903139200,M,20,20,False,61.0,47.0,4.0,1.0,27.0,34.0,20.0,27.0,3.0,7.0,,,,,90.0,77.0,6.8,16.0,2,,1.0,5.0,9.0,2.0,,,1.0,2.0,2.0,2.0,2.0,,,7.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,
10382254,away,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,11,185.0,13950,M,921948,EUR,961459200,M,77,77,False,29.0,21.0,,,10.0,14.0,12.0,16.0,6.0,9.0,,,,,90.0,62.0,7.6,18.0,3,1.0,3.0,6.0,7.0,,2.0,,,2.0,1.0,,2.0,,,2.0,,,1.0,8.0,1.0,2.0,1.0,4.0,2.0,,,1.0,1.0,,,oleromeny,1.0,1.0
10382254,away,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,10,175.0,198,M,252123,EUR,750297600,M,10,10,False,61.0,49.0,3.0,3.0,16.0,20.0,35.0,46.0,,3.0,,,,,90.0,83.0,7.5,19.0,2,5.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,,,3.0,,,,,,,4.0,2.0,1.0,,1.0,,,,,,,,,,1.0
10382254,away,FC Emmen,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177.0,141,M,1092638,EUR,1017360000,M,57,57,False,23.0,19.0,2.0,1.0,5.0,5.0,16.0,21.0,2.0,3.0,,,,,81.0,53.0,6.6,11.0,4,3.0,3.0,8.0,9.0,2.0,6.0,5.0,2.0,1.0,2.0,,4.0,Jeremy,Antonisse,1.0,,,,2.0,2.0,2.0,,1.0,,,2.0,,,,,,3.0,
10382254,away,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,30,186.0,197,M,295137,EUR,841881600,F,9,9,False,24.0,13.0,,,8.0,11.0,5.0,13.0,1.0,3.0,,,,,90.0,38.0,6.5,15.0,6,,2.0,3.0,1.0,,,,2.0,,,,,,,1.0,,,,3.0,,1.0,3.0,,,,1.0,,,,,,1.0,
10382254,away,FC Emmen,Ahmed El Messaoudi,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182.0,170,M,369798,EUR,807408000,M,23,23,True,3.0,,,,,1.0,,2.0,,,,,,,9.0,3.0,6.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Danny Hoesen,danny-hoesen,D. Hoesen,F,23,186.0,15,,113712,EUR,663897600,F,21,21,True,1.0,1.0,,,1.0,1.0,,,,,,,,,9.0,3.0,6.5,,0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10382254,away,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,23,187.0,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kyan,van Dorp,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,,193.0,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176.0,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Arnaud,Luzayadio,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Maurilio de Lannoy,de-lannoy-maurilio,M. d. Lannoy,D,27,,14,M,1407898,EUR,1068163200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Maurilio de Lannoy,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,,187.0,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,78,175.0,80,M,943188,EUR,914630400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175.0,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Azzeddine,Toufiqui,,,,,,,,,,,,,,,,,,,
10382254,away,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,,185.0,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Ben Scholte,,,,,,,,,,,,,,,,,,,,
