match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_aerialWon,captain,stat_aerialLost,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim
11352617,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,37.0,34.0,2.0,1.0,3.0,3.0,31.0,34.0,4.0,,,89.0,52.0,7.9,9.0,0.450211,2.0,4,,,13.0,4.0,,1.0,7.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,0.6439,1.0,,2.0,,5.0,,,2.0,,,2.0,1.0,0.5238,
11352617,home,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,8.0,7.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,,,14.0,13.0,6.8,3.0,0.00629883,,2,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,0.0335,1.0,,,,,,,,2.0,,,,,
11352617,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,4.0,2.0,,,,,2.0,4.0,,,,8.0,4.0,6.6,2.0,0.00623256,,0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
11352617,home,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,2.0,,,0.00627804,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,home,Liverpool,Adrián,,,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,home,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,home,Liverpool,James McConnell,James McConnell,,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,home,Liverpool,Bobby Clark,,,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,home,Liverpool,Jayden Danns,Jayden Danns,,jayden-danns,J. Danns,F,76,183,3511,M,,1403108,EUR,1137369600,F,76,76,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,,994363,EUR,1029628800,G,1,1,False,36.0,28.0,13.0,5.0,27.0,31.0,1.0,5.0,10.0,5.0,6.0,90.0,54.0,7.8,9.0,0.00012184,,0,0.4386,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0
11352617,away,Brighton & Hove Albion,Joël Veltman,,,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,28.0,24.0,2.0,1.0,16.0,20.0,8.0,9.0,6.0,,,90.0,49.0,7.0,7.0,0.0565589,1.0,0,,1.0,3.0,11.0,2.0,,,,,,2.0,2.0,6.0,4.0,4.0,,,1.0,,1.0,,,,,,2.0,,,,,
11352617,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,False,64.0,59.0,6.0,4.0,48.0,52.0,11.0,12.0,5.0,,,90.0,74.0,7.1,5.0,0.00922811,,0,,,2.0,5.0,,,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,,2.0,3.0,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,91.0,85.0,11.0,5.0,69.0,70.0,16.0,21.0,7.0,,,90.0,113.0,7.8,7.0,0.0294194,,2,,,3.0,6.0,1.0,,2.0,1.0,,,8.0,3.0,1.0,1.0,,,0.068,4.0,True,1.0,3.0,1.0,,,,,,2.0,,0.5239,
11352617,away,Brighton & Hove Albion,Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,False,44.0,38.0,2.0,1.0,26.0,29.0,13.0,20.0,3.0,,,89.0,66.0,6.7,13.0,0.0480552,,0,,5.0,3.0,5.0,1.0,,1.0,,,,2.0,,4.0,3.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,
11352617,away,Brighton & Hove Albion,Pascal Groß,,,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,M,13,13,False,89.0,81.0,2.0,1.0,57.0,61.0,26.0,36.0,8.0,,,90.0,106.0,6.8,16.0,0.0948859,2.0,0,,8.0,4.0,5.0,2.0,1.0,,,,,1.0,,3.0,,2.0,,,,,,1.0,1.0,2.0,,,1.0,,,,,
11352617,away,Brighton & Hove Albion,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,20,20,False,33.0,30.0,1.0,1.0,24.0,27.0,6.0,6.0,6.0,,,90.0,53.0,7.1,4.0,0.00181391,,2,,,1.0,7.0,,,,,1.0,1.0,2.0,2.0,3.0,1.0,4.0,,0.0346,,,1.0,1.0,1.0,,,,1.0,,,,,
11352617,away,Brighton & Hove Albion,Tariq Lamptey,,,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,M,2,2,False,7.0,6.0,,,4.0,5.0,2.0,3.0,,,,70.0,20.0,6.5,7.0,0.00134664,,0,,1.0,1.0,4.0,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,4.0,,,,,
11352617,away,Brighton & Hove Albion,Jakub Moder,,,jakub-moder,J. Moder,M,7,191,7174,M,kubamoder,886242,EUR,923443200,M,15,15,False,25.0,20.0,1.0,,15.0,16.0,5.0,10.0,5.0,,,83.0,45.0,6.6,11.0,0.00082561,,1,,1.0,6.0,6.0,2.0,,4.0,2.0,,1.0,3.0,,3.0,2.0,1.0,1.0,0.0482,,,1.0,1.0,1.0,,,,2.0,,,,,
11352617,away,Brighton & Hove Albion,Simon Adingra,,,simon-adingra,S. Adingra,M,24,175,53010,M,simon.adingra,1110842,EUR,1009843200,M,24,24,False,24.0,16.0,1.0,,5.0,7.0,11.0,17.0,4.0,,,83.0,41.0,6.5,17.0,0.0874346,1.0,0,,,7.0,6.0,,2.0,6.0,3.0,,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,
11352617,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,23.0,14.0,,,3.0,9.0,11.0,14.0,4.0,,,90.0,40.0,7.4,16.0,0.0519404,1.0,3,,,7.0,6.0,1.0,4.0,1.0,,2.0,,1.0,1.0,3.0,,2.0,,0.1531,1.0,,1.0,,,,,,2.0,,1.0,1.0,0.4412,
11352617,away,Brighton & Hove Albion,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,10.0,7.0,2.0,1.0,3.0,3.0,4.0,7.0,,,,20.0,15.0,6.9,4.0,0.0305713,1.0,0,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,
11352617,away,Brighton & Hove Albion,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,14,14,True,7.0,5.0,,,3.0,3.0,2.0,4.0,,,,14.0,11.0,6.4,4.0,0.004966,,1,,,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,0.1492,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,True,,,,,,,,,,,,14.0,1.0,6.5,,,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Valentín Barco,Valentín Barco,,valentin-barco,V. Barco,M,32,172,11515,M,colo.barco,1127057,EUR,1090540800,D,19,19,True,3.0,1.0,,,1.0,1.0,,2.0,,,,1.0,6.0,,4.0,0.00022779,,0,,,3.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Adam Webster,,,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Igor Júlio,,,igor-julio,I. Júlio,D,3,185,1338,M,,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Samy Chouchane,Samy Chouchane,,chouchane-samy,S. Chouchane,M,21,180,700,M,,1065227,EUR,1062720000,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352617,away,Brighton & Hove Albion,Ansu Fati,,,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,F,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
