match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAShot
12764355,home,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,False,21.0,14.0,,,0.0,3.0,6.0,11.0,15.0,3.0,10.0,,2.0,,,,,90.0,42.0,7.5,15.0,0.265934,2,,,,,2.0,12.0,,2.0,2.0,,2.0,1.0,3.0,3.0,6.0,breelembolo97,1.0,,,0.1105,0.4026,,5.0,2.0,,1.0,,,,1.0,
12764355,home,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1777,M,1170560,EUR,1065571200,M,88,88,True,15.0,12.0,2.0,,0.0,6.0,6.0,6.0,9.0,2.0,4.0,1.0,2.0,,,,,25.0,22.0,6.9,3.0,0.0129754,0,,Soungoutou Magassa,,,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8571,M,318963,EUR,833414400,M,10,10,True,6.0,3.0,1.0,,0.0,1.0,2.0,4.0,8.0,,2.0,,3.0,,,,,24.0,17.0,6.7,6.0,0.121791,2,,,,4.0,1.0,2.0,,2.0,2.0,,,,,,1.0,alex_golovin17,,,1.0,0.29,,2.0,,2.0,,1.0,,1.0,1.0,,
12764355,home,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167,615,M,1154647,EUR,1119398400,F,41,41,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,2.0,,,,,12.0,9.0,6.6,2.0,0.002214,0,,Lucas Michal,,,3.0,4.0,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
12764355,home,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183,1078,M,825846,EUR,938649600,D,4,4,True,3.0,1.0,2.0,,0.0,,,1.0,3.0,,1.0,,1.0,,,,,11.0,5.0,6.5,2.0,0.00165778,1,,,,,,,,1.0,1.0,,,,,,,,,,,0.0729,,,,,,,,,1.0,,
12764355,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,727,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Yann Lienard,yann-lienard,Y. Lienard,G,50,192,255,M,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,Yann Lienard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3728,M,845170,EUR,870307200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,693,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5698,M,946158,EUR,924307200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,salisu_sarki,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13053,M,873534,EUR,919900800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,krepindiatta,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Saimon Bouabre,bouabre-saimon,S. Bouabré,M,70,174,1537,M,1426581,EUR,1149120000,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,Saïmon Bouabré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,home,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,535,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,Edan Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,60790,M,158263,EUR,715392000,G,23,23,False,35.0,29.0,8.0,4.0,0.0,26.0,28.0,3.0,7.0,,,,7.0,,3.0,3.0,,90.0,41.0,7.0,6.0,0.00151791,0,0.9297,,,,,,,,,,,,,,,EmiMartínez,,,,,,,,,True,,,,,,
12764355,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9362,M,833956,EUR,870912000,D,2,2,False,40.0,34.0,3.0,,0.0,17.0,18.0,17.0,24.0,4.0,9.0,3.0,11.0,,,,,90.0,64.0,7.2,12.0,0.071578,2,,,,2.0,2.0,5.0,,2.0,1.0,2.0,1.0,1.0,,3.0,2.0,mattycash622,1.0,,,0.2647,0.3112,,,1.0,,1.0,,1.0,,,
12764355,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3199,M,827679,EUR,877564800,D,4,4,False,68.0,65.0,3.0,1.0,0.0,48.0,49.0,17.0,19.0,,4.0,1.0,6.0,,,,,90.0,77.0,6.9,3.0,0.00869286,0,,,,,,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,2.0,,,,1.0
12764355,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1989,M,303638,EUR,731980800,D,5,5,False,76.0,65.0,4.0,1.0,0.0,41.0,46.0,24.0,30.0,3.0,5.0,4.0,5.0,,,,,90.0,87.0,6.9,12.0,0.0176835,0,,,,,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,1.0
12764355,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4435,M,96538,EUR,743126400,D,12,12,False,34.0,28.0,4.0,1.0,0.0,14.0,14.0,16.0,29.0,,,2.0,7.0,,,,,67.0,55.0,7.0,15.0,0.232544,1,,,,9.0,,2.0,1.0,,,1.0,,,,,1.0,LDigne,1.0,,1.0,0.0771,0.2602,2.0,,2.0,,,,,,1.0,
12764355,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3380,M,826204,EUR,943315200,M,44,44,False,53.0,43.0,3.0,1.0,0.0,16.0,21.0,27.0,32.0,4.0,8.0,1.0,7.0,,,,,90.0,74.0,6.7,16.0,0.0228841,0,,,,,2.0,8.0,2.0,2.0,,3.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
12764355,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9757,M,331737,EUR,862963200,M,8,8,False,69.0,58.0,3.0,1.0,0.0,28.0,30.0,30.0,43.0,1.0,6.0,,5.0,,,,,90.0,85.0,7.1,17.0,0.0756691,0,,,,4.0,,3.0,1.0,1.0,1.0,3.0,,,1.0,4.0,1.0,youritielemans,,,,,,,1.0,,,,,,,,
12764355,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7654,M,808590,EUR,871084800,M,31,31,False,11.0,8.0,,,0.0,4.0,4.0,4.0,8.0,,1.0,,2.0,,,,,57.0,20.0,6.3,7.0,0.101768,3,,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,,leonbailey,2.0,,,0.2492,0.1218,,,1.0,,,,2.0,1.0,,
12764355,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13680,M,948261,EUR,1027641600,M,27,27,False,37.0,26.0,,,0.0,8.0,9.0,18.0,29.0,,4.0,,3.0,,,,,86.0,57.0,6.9,23.0,0.133684,2,,,,1.0,,8.0,1.0,6.0,2.0,,1.0,1.0,5.0,1.0,1.0,mrogers,,,,0.2525,,,2.0,1.0,,2.0,,,,1.0,
12764355,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7662,M,783126,EUR,851472000,M,10,10,False,36.0,28.0,1.0,1.0,0.0,11.0,13.0,17.0,24.0,,5.0,,3.0,,,,,86.0,53.0,6.6,16.0,0.239575,0,,,,1.0,,7.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,EM10Buendia,,,,,,,1.0,,,,,,,,
12764355,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19707,M,555386,EUR,820281600,F,11,11,False,22.0,18.0,1.0,1.0,0.0,4.0,5.0,14.0,18.0,2.0,2.0,,,,,,,90.0,36.0,6.5,11.0,0.0445378,1,,,,1.0,4.0,9.0,1.0,1.0,,,,,3.0,,1.0,OllieWatkins,1.0,,1.0,0.0742,0.4785,,2.0,2.0,,,,1.0,,1.0,
12764355,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,33270,M,974577,EUR,1071273600,F,9,9,True,5.0,3.0,,,0.0,,,3.0,5.0,1.0,1.0,,,,,,,33.0,10.0,6.5,5.0,0.00651086,1,,,,,2.0,5.0,,,,,,,2.0,,2.0,jaderduran9,,,,0.0474,,,1.0,,,1.0,,,,,
12764355,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,976263,EUR,1015718400,D,22,22,True,13.0,10.0,2.0,1.0,0.0,6.0,7.0,4.0,7.0,,2.0,2.0,1.0,,,,,23.0,24.0,6.5,7.0,0.0101874,0,,,,1.0,1.0,3.0,,2.0,,,1.0,1.0,1.0,1.0,,maatsen_,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1108,M,1089388,EUR,1073260800,D,26,26,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,10.0,2.0,6.5,,1.017e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3212,M,975937,EUR,991008000,M,41,41,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,,,1.0,,,,,10.0,9.0,6.7,1.0,0.1224,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
12764355,away,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,369,M,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,Joe,Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1284,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2308,M,1152923,EUR,1134691200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Sil Swinkels,sil-swinkels,S. Swinkels,D,26,191,182,M,1090521,EUR,1073347200,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,Sil Swinkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764355,away,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176,315,M,1167065,EUR,1137628800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
