match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_wasFouled,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_dispossessed,captain,stat_bigChanceMissed,stat_shotOffTarget,player_lastName,stat_blockedScoringAttempt,stat_hitWoodwork,stat_clearanceOffLine
14083237,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,40.0,19.0,33.0,12.0,0.0,10.0,14.0,9.0,26.0,1.0,1.0,1.0,8.0,6.0,8.0,1.0,1.0,1.0,90.0,51.0,8.5,22.0,0.00290246,32.178208295842,6.0,13.545,5.145,1.0096,0,1.4047,0.15,0.0,0.14,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083237,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,2,2,False,17.0,12.0,3.0,,0.0,10.0,12.0,2.0,5.0,,3.0,4.0,5.0,,,,,,82.0,31.0,6.3,7.0,0.001037,28.230591709227,4.0,11.445,12.705,,0,,0.02,0.05,0.14,,Jon Aramburu,ElBufalo,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14083237,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,False,10.0,8.0,1.0,,0.0,7.0,7.0,1.0,3.0,,2.0,5.0,1.0,,,,,,90.0,23.0,6.6,5.0,0.0003974,18.207064558744,3.0,9.135,8.295,,0,,-0.1,-0.37,0.42,,Jon Martín,,,2.0,5.0,3.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083237,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,20.0,17.0,1.0,,0.0,13.0,14.0,4.0,6.0,1.0,2.0,8.0,2.0,,,,,,90.0,37.0,6.7,3.0,0.00256876,16.975149172842,2.0,16.38,12.705,,1,,0.02,0.11,0.31,,,,,2.0,3.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,0.0457,-0.19,,,,,,,,,,,,,,,,,,,
14083237,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,D,17,17,False,15.0,10.0,4.0,1.0,0.0,5.0,6.0,5.0,9.0,,3.0,1.0,2.0,,,,,,69.0,33.0,6.6,11.0,0.00630295,15.278653975641,3.0,7.455,4.935,,0,,0.08,0.02,-0.2,,,sergiogm_10,1.0,,8.0,,,1.0,3.0,1.0,2.0,,1.0,,,,6.0,,,,,,,,,,,,,,,,,,
14083237,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,12.0,10.0,,,0.0,4.0,6.0,6.0,6.0,,3.0,2.0,,,,,,,69.0,27.0,6.7,10.0,0.0269702,96.316782250726,10.0,61.74,37.38,,0,,0.18,0.21,-0.06,,,KuboTake,,,6.0,4.0,1.0,1.0,,,1.0,,5.0,,,,2.0,2.0,2.0,37.580417453775,1.0,1.0,,,,,,,,,,,,,
14083237,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,8,8,False,13.0,8.0,,,0.0,6.0,9.0,2.0,4.0,,2.0,1.0,3.0,,,,,,58.0,19.0,6.6,6.0,0.00058245,26.84565124207,3.0,17.22,16.59,,1,,-0.06,0.03,0.17,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,0.025,-0.03,,1.0,,,,,0.0727,,,,,,,,,,,,
14083237,home,Real Sociedad,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,18,18,False,21.0,18.0,3.0,2.0,1.0,13.0,13.0,5.0,8.0,1.0,7.0,2.0,4.0,,,,,,88.0,41.0,7.1,7.0,0.136773,58.79749326323,7.0,-4.095,5.88,,1,,0.32,0.11,-0.01,,,Carlos10Soler,5.0,,5.0,,,1.0,5.0,3.0,3.0,,1.0,1.0,0.0415,-0.24,2.0,1.0,,,,2.0,0.1238,2.0,1.0,,,,,,,,,,
14083237,home,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,M,11,11,False,19.0,8.0,5.0,3.0,1.0,4.0,7.0,4.0,12.0,2.0,7.0,1.0,5.0,,,,,,90.0,39.0,7.7,19.0,0.166199,124.85402984961,11.0,72.975,18.48,,2,,0.05,0.11,-0.38,,,,2.0,1.0,10.0,4.0,1.0,,4.0,3.0,,,3.0,2.0,0.1869,0.5,6.0,,,24.603087450805,2.0,1.0,1.0827,1.0,1.0,1.0,1.0,,,,,,,,
14083237,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,F,23,23,False,15.0,8.0,,,0.0,5.0,7.0,3.0,8.0,,1.0,1.0,1.0,,,,,,58.0,21.0,6.3,9.0,0.00145241,22.959082005035,3.0,-4.935,8.19,,0,,-0.13,0.01,0.19,,,,,2.0,4.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,
