match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_shotOffTarget,stat_bigChanceCreated,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_blockedScoringAttempt,stat_wasFouled,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_goalAssist,stat_goals,stat_totalOffside
11406763,home,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,False,22.0,16.0,11.0,5.0,15.0,19.0,1.0,3.0,1.0,3.0,90.0,26.0,5.4,6.0,0.00015244,0,-2.3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406763,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,False,36.0,33.0,3.0,2.0,14.0,15.0,19.0,22.0,,4.0,71.0,39.0,6.5,4.0,0.0407814,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406763,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,30.0,26.0,4.0,2.0,18.0,20.0,8.0,10.0,7.0,3.0,82.0,43.0,6.2,4.0,0.00265493,0,,,,,,3.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406763,home,Frosinone,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,33,33,False,42.0,39.0,1.0,,19.0,21.0,20.0,21.0,,3.0,90.0,50.0,6.2,3.0,0.022664,0,,,1.0,,,1.0,1.0,,,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406763,home,Frosinone,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,32.0,25.0,3.0,2.0,11.0,14.0,15.0,22.0,2.0,5.0,90.0,57.0,6.0,14.0,0.0176013,1,,4.0,1.0,,,,2.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1117,,,,,,,,,,,,,,,,,,
11406763,home,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,24.0,22.0,1.0,,12.0,12.0,10.0,13.0,,2.0,38.0,27.0,6.6,3.0,0.0121666,1,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,0.017,True,1.0,,,,,,,,,,,,,,,,
11406763,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,False,44.0,42.0,3.0,3.0,16.0,16.0,27.0,30.0,,4.0,90.0,53.0,7.2,7.0,0.320022,2,,2.0,4.0,,,,3.0,,,1.0,,,,1.0,,1.0,2.0,2.0,,1.0,0.1734,,,1.0,0.5266,,,,,,,,,,,,,,
11406763,home,Frosinone,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,32,32,False,25.0,17.0,2.0,,6.0,8.0,12.0,21.0,,4.0,90.0,45.0,6.4,15.0,0.0273025,2,,4.0,1.0,,,1.0,2.0,,1.0,,,1.0,3.0,2.0,1.0,1.0,,,,,0.5127,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,
11406763,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,47.0,38.0,1.0,1.0,11.0,11.0,28.0,39.0,,2.0,90.0,70.0,7.2,17.0,0.118675,4,,3.0,2.0,,,3.0,8.0,,,1.0,,1.0,8.0,7.0,4.0,1.0,2.0,1.0,,1.0,0.0697,,1.0,,0.0359,,1.0,1.0,matiassoule11,2.0,2.0,,,,,,,,
11406763,home,Frosinone,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,F,12,12,False,26.0,21.0,1.0,1.0,9.0,10.0,13.0,18.0,,3.0,71.0,34.0,6.8,8.0,0.0324175,1,,2.0,1.0,,,1.0,3.0,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,0.0205,,,,0.1325,,,,reinier.jesus,,,,,,,,,,
