match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_penaltyMiss
11396444,home,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,51.0,29.0,31.0,9.0,21.0,25.0,8.0,26.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,90.0,64.0,8.0,23.0,0.0,0.0,0.00744107,0,0.2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396444,home,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,31.0,25.0,5.0,1.0,19.0,21.0,6.0,10.0,3.0,3.0,4.0,1.0,,,,,,,,90.0,41.0,6.5,8.0,0.0,0.0,0.00206978,0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396444,home,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,D,23,23,False,24.0,19.0,5.0,2.0,13.0,13.0,6.0,11.0,4.0,1.0,4.0,,,,,,,,,90.0,31.0,6.6,5.0,0.0,0.0,0.00374938,0,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11396444,home,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,24.0,22.0,1.0,,19.0,19.0,3.0,5.0,6.0,1.0,5.0,,,,,,,,,49.0,35.0,6.4,3.0,0.0789,0.4066,0.003332,1,,,2.0,3.0,,1.0,,,1.0,4.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11396444,home,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,M,26,26,False,15.0,12.0,4.0,2.0,5.0,6.0,7.0,10.0,2.0,,1.0,1.0,,,,,,,,41.0,27.0,6.6,7.0,0.0,0.0,0.0088861,0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11396444,home,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,M,6,6,False,30.0,26.0,1.0,1.0,11.0,14.0,15.0,18.0,6.0,1.0,6.0,2.0,,,,,,,,81.0,49.0,7.3,12.0,0.6095,0.8707,0.0389383,1,,,,5.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,
11396444,home,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,32.0,27.0,4.0,1.0,14.0,14.0,13.0,18.0,3.0,2.0,8.0,,,,,,,,,90.0,48.0,7.8,8.0,0.1058,0.0787,0.172653,3,,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,True,1.0,2.0,,,,,,,
11396444,home,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,False,25.0,21.0,1.0,1.0,6.0,7.0,18.0,25.0,5.0,,2.0,1.0,,,,,,,,72.0,43.0,7.7,12.0,0.1143,0.0,0.169589,2,,1.0,,3.0,1.0,,1.0,,,3.0,3.0,2.0,1.0,,,,,,,1.0,7.0,3.0,,1.0,1.0,3.0,1.0,,,,,
11396444,home,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,M,19,19,False,33.0,23.0,4.0,,11.0,15.0,13.0,21.0,4.0,4.0,2.0,,,,,,,,,90.0,60.0,6.9,14.0,0.0608,0.4597,0.0202983,3,,,1.0,3.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,1.0,,,1.0,3.0,1.0,,,,1.0,2.0,,,,,
11396444,home,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,15.0,12.0,1.0,1.0,2.0,2.0,10.0,14.0,3.0,,3.0,1.0,,,,,,,,81.0,24.0,7.7,6.0,0.0753,0.2347,0.128327,3,,,3.0,8.0,,,3.0,1.0,,1.0,1.0,2.0,,,,,2.0,1.0,,3.0,1.0,,,,1.0,,,1.0,3.0,,,
