match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,captain,stat_aerialWon,stat_totalContest,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_shotValueNormalized,stat_challengeLost,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_punches,stat_ownGoals,stat_totalOffside
14401258,home,Genoa,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183.0,2468,M,930191,EUR,1015545600.0,F,29,29,False,16.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,10.0,,1.0,,,,70.0,28.0,6.7,9.0,,2,-0.27,0.43,0.0,,,,,,1.0,4.0,4.0,1.0,,,1.0,2.0,,,3.0,,1.0,3.0,,,1.0,,-0.37,,,,1.0,,,,,
14401258,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181.0,4747,M,195850,EUR,736473600.0,M,17,17,True,24.0,20.0,4.0,3.0,0.0,8.0,9.0,12.0,15.0,,,,,,31.0,28.0,6.7,5.0,,1,-0.04,0.02,0.13,,,,,,,2.0,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,-0.18,,malinovskyi18,,,,,,,
14401258,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179.0,1230,M,888219,EUR,674092800.0,F,10,10,True,18.0,13.0,1.0,1.0,0.0,4.0,6.0,9.0,12.0,1.0,1.0,,,,31.0,24.0,6.6,6.0,,2,-0.23,0.49,0.13,,,,,,,2.0,2.0,,,,,,1.0,,,1.0,2.0,,,,1.0,,-0.64,,,1.0,,,1.0,,,
14401258,home,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182.0,1857,M,879746,EUR,943747200.0,D,5,5,True,26.0,26.0,,,0.0,25.0,25.0,1.0,1.0,,,,,,20.0,26.0,6.8,,,0,0.04,0.05,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183.0,2272,M,1093695,EUR,953078400.0,F,9,9,True,6.0,6.0,,,0.0,,,6.0,6.0,,1.0,,,,20.0,7.0,6.8,1.0,,0,0.25,0.29,0.13,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14401258,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184.0,800,M,1618563,EUR,1150934400.0,F,76,76,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,10.0,7.0,6.5,,,0,-0.08,0.01,0.13,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194.0,173,M,137773,EUR,696816000.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186.0,150,M,595572,EUR,869184000.0,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179.0,194,M,184421,EUR,726883200.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183.0,1113,M,1397355,EUR,1105142400.0,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182.0,432,M,933203,EUR,1015804800.0,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178.0,401,M,1164381,EUR,1149206400.0,F,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,Seydou,Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189.0,710,M,280991,EUR,831254400.0,M,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188.0,609,M,1613917,EUR,1163203200.0,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Samuele Massolo,samuele-massolo,S. Massolo,G,12,191.0,16,M,592844,EUR,831168000.0,G,12,12,False,36.0,19.0,23.0,6.0,0.0,17.0,26.0,2.0,10.0,1.0,7.0,2.0,3.0,4.0,90.0,47.0,7.5,17.0,0.9891,0,0.01,-0.08,-0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14401258,away,L.R. Vicenza,Lorenzo Caferri,lorenzo-caferri,L. Caferri,M,28,,22,M,1150643,EUR,915148800.0,D,28,28,False,23.0,16.0,3.0,1.0,0.0,13.0,18.0,3.0,5.0,2.0,2.0,,,,66.0,42.0,6.1,9.0,,1,-0.1,0.08,-0.59,,,,,,,3.0,7.0,1.0,4.0,3.0,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,-0.04,2.0,,,,,,,,
14401258,away,L.R. Vicenza,Giuseppe Cuomo,giuseppe-cuomo,G. Cuomo,D,14,190.0,22,M,849161,EUR,886377600.0,D,14,14,False,36.0,33.0,4.0,2.0,0.0,29.0,30.0,4.0,6.0,1.0,2.0,,,,90.0,50.0,6.0,7.0,,0,-0.02,-0.01,-0.68,,,,1.0,,,2.0,5.0,2.0,5.0,3.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
14401258,away,L.R. Vicenza,Maxime Leverbe,maxime-leverbe,M. Leverbe,D,6,188.0,41,M,891308,EUR,855964800.0,D,6,6,False,30.0,25.0,5.0,3.0,0.0,17.0,18.0,8.0,12.0,1.0,7.0,,,,90.0,44.0,6.2,8.0,,0,0.02,0.11,-0.3,,,,,,2.0,4.0,3.0,3.0,3.0,1.0,1.0,,1.0,True,,,,1.0,,,,1.0,,,,,,,,,,
14401258,away,L.R. Vicenza,Francesco Benassai,benassai-francesco,F. Benassai,D,23,185.0,23,M,829895,EUR,895536000.0,D,23,23,False,33.0,29.0,3.0,2.0,0.0,27.0,29.0,2.0,4.0,2.0,3.0,,,,90.0,40.0,6.0,4.0,,0,0.04,0.02,-1.0,,,,,,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,
14401258,away,L.R. Vicenza,Thomas Sandon,thomas-sandon,T. Sandon,D,27,185.0,25,M,1136097,EUR,1057881600.0,D,27,27,False,24.0,17.0,3.0,2.0,0.0,8.0,13.0,9.0,11.0,1.0,4.0,,,,90.0,40.0,5.5,12.0,,0,-0.02,0.13,-0.57,,,,2.0,,,6.0,1.0,4.0,,,1.0,,4.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Michele Cavion,michele-cavion,M. Cavion,M,8,180.0,27,M,299870,EUR,786844800.0,M,8,8,False,11.0,7.0,,,0.0,2.0,6.0,5.0,5.0,1.0,,,,,55.0,18.0,6.1,5.0,,0,0.0,0.06,-0.25,,,,,,1.0,6.0,2.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,,
14401258,away,L.R. Vicenza,Marco Carraro,marco-carraro,M. Carraro,M,4,187.0,63,M,859739,EUR,884304000.0,M,4,4,False,35.0,27.0,5.0,2.0,0.0,21.0,27.0,6.0,8.0,1.0,3.0,,,,90.0,46.0,6.5,8.0,,1,-0.03,0.01,-0.09,,,,,,,2.0,3.0,3.0,3.0,1.0,,,1.0,,,,,,,,,1.0,0.0,1.0,,,1.0,,,,,
14401258,away,L.R. Vicenza,Mattia Vitale,mattia-vitale,M. Vitale,M,99,183.0,36,M,604884,EUR,875664000.0,M,99,99,False,10.0,5.0,,,0.0,,1.0,5.0,9.0,,2.0,,,,66.0,21.0,5.9,10.0,,1,-0.13,0.04,-0.28,,,,3.0,,1.0,6.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,-0.26,2.0,,,,,,,,
14401258,away,L.R. Vicenza,Alessandro Capello,alessandro-capello,A. Capello,F,10,183.0,33,M,294341,EUR,818726400.0,F,10,10,False,10.0,7.0,,,0.0,5.0,6.0,2.0,4.0,,1.0,,,,55.0,15.0,6.3,4.0,,0,-0.13,-0.06,-0.05,,,,,,2.0,3.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0
14401258,away,L.R. Vicenza,Claudio Morra,morra-claudio,C. Morra,F,9,185.0,41,M,796175,EUR,790732800.0,F,9,9,False,14.0,9.0,,,0.0,5.0,5.0,4.0,9.0,2.0,1.0,,,,78.0,25.0,6.3,9.0,,1,-0.13,-0.36,-0.04,,,,,,,4.0,3.0,,,,2.0,,3.0,,2.0,,1.0,2.0,,,,,-0.14,1.0,,1.0,,,,,,
14401258,away,L.R. Vicenza,Armand Rada,rada-armand,A. Rada,M,77,180.0,38,M,927311,EUR,915926400.0,M,77,77,True,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,,1.0,,,,35.0,12.0,6.7,3.0,,0,0.05,0.03,0.23,,,,1.0,1.0,2.0,4.0,3.0,,2.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,David Stückler,david-stuckler,D. Stückler,F,11,188.0,165,M,1618545,EUR,1097107200.0,F,11,11,True,6.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,,1.0,,,,35.0,7.0,6.7,2.0,,0,0.14,0.01,0.15,,David Stückler,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Alessio Tribuzzi,alessio-tribuzzi,A. Tribuzzi,M,19,183.0,38,M,892671,EUR,911433600.0,M,19,19,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,,,,,24.0,11.0,7.1,2.0,,1,0.14,0.05,-0.01,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,0.27,,,1.0,,,,,,
14401258,away,L.R. Vicenza,Giulio Pellizzari,giulio-pellizzari,G. Pellizzari,M,26,,23,M,1441652,EUR,1080259200.0,M,26,26,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,24.0,12.0,6.8,1.0,,0,-0.13,0.03,0.15,,,,,,,,3.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Filippo Alessio,alessio-filippo,F. Alessio,F,24,190.0,86,M,1165030,EUR,1103846400.0,F,24,24,True,,,,,0.0,,,,,,,,,,12.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Mattia Basso,mattia-basso,M. Basso,G,1,186.0,9,M,2216108,EUR,1219017600.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,Mattia Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Giacomo Bianchi,giacomo-bianchi,G. Bianchi,G,22,,4,M,2216109,EUR,,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,Giacomo Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Mattia Golin,mattia-golin,M. Golin,D,13,,8,M,1943257,EUR,1117238400.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,Mattia Golin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Matteo Vescovi,vescovi-matteo,M. Vescovi,D,33,,14,M,1415396,EUR,1112140800.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Nicholas Fantoni,nicholas-fantoni,N. Fantoni,D,73,189.0,5,M,1065330,EUR,1033689600.0,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Filippo Rosa,filippo-rosa,F. Rosa,F,97,,5,M,2216105,EUR,,M,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,Filippo Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401258,away,L.R. Vicenza,Nicola Rauti,nicola-rauti,N. Rauti,F,7,180.0,78,M,928780,EUR,955929600.0,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
