match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_goals,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_bigChanceMissed,stat_accurateCross,stat_penaltyConceded,stat_bigChanceCreated,player_sofascoreId
12530867,home,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189.0,266,M,173933,EUR,728697600,G,1,1,False,31.0,20.0,20.0,9.0,0.0,14.0,16.0,6.0,15.0,1.0,11.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,90.0,44.0,7.2,12.0,0.00199459,0,-0.3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185.0,88,M,355004,EUR,855792000,D,5,5,False,30.0,22.0,5.0,1.0,0.0,12.0,15.0,10.0,15.0,4.0,3.0,,,,,,,,72.0,52.0,7.3,8.0,0.00677652,1,,3.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0163,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,False,32.0,20.0,4.0,3.0,0.0,17.0,22.0,3.0,10.0,6.0,,,,,,,,,90.0,45.0,6.8,12.0,0.00206353,0,,3.0,5.0,4.0,8.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,38.0,25.0,9.0,1.0,0.0,21.0,28.0,4.0,10.0,7.0,,,,,,,,,90.0,50.0,6.6,13.0,0.00071531,0,,1.0,2.0,2.0,5.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180.0,427,M,228342,EUR,656985600,M,20,20,False,38.0,24.0,4.0,1.0,0.0,13.0,20.0,11.0,18.0,1.0,8.0,1.0,,,,,,,90.0,57.0,6.5,19.0,0.159306,1,,3.0,3.0,10.0,5.0,1.0,1.0,1.0,,,2.0,,,1.0,3.0,0.0313,,,3.0,1.0,0.2004,1.0,,,,,,,,,,,,
12530867,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,703,M,797602,EUR,872812800,M,18,18,False,19.0,13.0,1.0,,0.0,1.0,2.0,12.0,19.0,3.0,2.0,1.0,,,,,,,90.0,48.0,7.2,15.0,0.0171955,3,,4.0,1.0,10.0,5.0,2.0,,,2.0,,1.0,3.0,1.0,1.0,1.0,0.8538,,,3.0,1.0,0.6657,,2.0,1.0,1.0,,,,,,,,,
12530867,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,M,10,10,False,21.0,16.0,1.0,,0.0,7.0,8.0,9.0,14.0,1.0,3.0,3.0,,,,,,,86.0,44.0,7.2,13.0,0.0325304,0,,2.0,1.0,6.0,11.0,,4.0,4.0,,,,1.0,,5.0,,,,,4.0,,,1.0,1.0,,,,,,,,,,,
12530867,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,M,44,44,False,34.0,30.0,6.0,3.0,0.0,9.0,9.0,21.0,29.0,1.0,5.0,3.0,,,,,,,72.0,50.0,7.1,13.0,0.185275,1,,1.0,,3.0,4.0,,1.0,1.0,,,,1.0,,2.0,1.0,0.0222,,,1.0,,,4.0,4.0,,,True,1.0,,,,,,,
12530867,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175.0,571,M,899069,EUR,862790400,M,7,7,False,21.0,16.0,4.0,1.0,1.0,9.0,10.0,7.0,11.0,2.0,3.0,1.0,,,,,,,89.0,40.0,6.9,8.0,0.027489,2,,,,3.0,5.0,1.0,3.0,1.0,2.0,,,,,4.0,,0.0447,,,,,,1.0,,,,,,,,,,,,
12530867,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,930775,EUR,944611200,F,9,9,False,25.0,16.0,,,0.0,3.0,5.0,13.0,20.0,,2.0,3.0,,,,,,,86.0,43.0,7.4,15.0,0.0483537,3,,5.0,3.0,11.0,9.0,2.0,5.0,2.0,1.0,,,1.0,1.0,3.0,1.0,0.171,,,,2.0,0.1107,,,,,,,1.0,,,,,,
12530867,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,197,M,883355,EUR,962668800,F,11,11,False,14.0,12.0,1.0,1.0,0.0,8.0,8.0,4.0,7.0,2.0,4.0,1.0,,,,,,,90.0,27.0,7.5,6.0,0.0451887,4,,4.0,1.0,9.0,3.0,,1.0,,1.0,,,1.0,,1.0,3.0,0.1381,,,1.0,2.0,0.4399,2.0,1.0,1.0,,,1.0,,,,,,,
12530867,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175.0,29,M,909289,EUR,972518400,M,17,17,True,4.0,1.0,,,0.0,1.0,2.0,,2.0,2.0,1.0,1.0,,,,,,,18.0,9.0,6.7,4.0,1.4e-07,0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187.0,435,M,591140,EUR,745718400,F,19,19,True,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,1.0,1.0,,,,,,,,18.0,10.0,6.8,2.0,0.00504594,0,,1.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12530867,home,Gaziantep FK,Quentin Daubin,quentin-daubin,Q. Daubin,M,,183.0,31,M,826605,EUR,804729600,M,6,6,True,3.0,1.0,1.0,1.0,0.0,1.0,3.0,,,2.0,,,,,,,,,12.0,6.0,6.7,2.0,6.509e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Cyril Mandouki,cyril-mandouki,C. Mandouki,M,14,180.0,38,M,821461,EUR,682732800,M,14,14,True,1.0,,1.0,,0.0,,1.0,,,1.0,,,,,,,,,12.0,2.0,6.4,1.0,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177.0,65,M,940367,EUR,892944000,D,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,0.00026888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Enric Saborit,enric-saborit,E. Saborit,D,26,186.0,78,M,253303,EUR,704332800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530867,away,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,97,97,False,26.0,10.0,22.0,6.0,0.0,4.0,4.0,6.0,22.0,,8.0,,,1.0,4.0,,,,90.0,32.0,7.0,16.0,0.0109393,0,-0.5834,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,True,,,1.0,,,,,
12530867,away,Göztepe,Malcom Bokele,malcom-bokele,M. Bokele,D,26,193.0,545,M,1122632,EUR,950313600,D,26,26,False,26.0,19.0,3.0,,0.0,10.0,12.0,9.0,15.0,4.0,2.0,1.0,,,,,,,90.0,42.0,6.7,9.0,0.00881349,1,,2.0,3.0,4.0,7.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.1699,,,,,,,1.0,,,,,,,1.0,,,,
12530867,away,Göztepe,Héliton,heliton,Héliton,D,5,196.0,324,M,922725,EUR,816220800,D,5,5,False,14.0,8.0,2.0,,0.0,5.0,5.0,3.0,9.0,3.0,1.0,2.0,,,,,,,90.0,30.0,6.4,8.0,0.00107499,2,,3.0,3.0,6.0,5.0,,1.0,1.0,2.0,,,1.0,,,3.0,0.0361,,,,,,,,,,,,,,,,,,
12530867,away,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,36.0,27.0,4.0,1.0,0.0,16.0,21.0,11.0,15.0,5.0,1.0,,,,,,,,85.0,46.0,6.3,9.0,0.00400537,0,,3.0,2.0,5.0,4.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12530867,away,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,M,30,30,False,25.0,14.0,6.0,2.0,0.0,2.0,5.0,13.0,22.0,1.0,4.0,2.0,,,,,,,88.0,44.0,6.3,20.0,0.153316,0,,,,6.0,2.0,2.0,,,,,,2.0,2.0,,4.0,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,,
12530867,away,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,1170954,EUR,1084233600,M,6,6,False,15.0,8.0,2.0,,0.0,6.0,7.0,2.0,8.0,3.0,2.0,2.0,,,,,,,85.0,33.0,7.0,11.0,0.00152031,3,,,2.0,3.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,0.159,,,,1.0,0.0144,,,,,,,,,,,,,
12530867,away,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,False,25.0,21.0,3.0,2.0,0.0,11.0,11.0,11.0,15.0,2.0,6.0,2.0,,,,,,,85.0,41.0,7.2,8.0,0.0777369,2,,1.0,2.0,6.0,4.0,3.0,,,1.0,,1.0,1.0,,1.0,,0.0289,,,2.0,1.0,0.198,1.0,1.0,1.0,,,,,,,1.0,,,
12530867,away,Göztepe,Djalma,djalma-silva,Djalma,M,,180.0,97,M,973933,EUR,779932800,M,66,66,False,19.0,14.0,3.0,,0.0,7.0,10.0,7.0,13.0,2.0,2.0,1.0,,,,,,,90.0,59.0,6.7,20.0,0.0254666,1,,1.0,2.0,6.0,9.0,,5.0,3.0,,,,4.0,2.0,,1.0,0.0159,,,2.0,,,1.0,4.0,,,,1.0,,,,,,,
12530867,away,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,F,43,43,False,34.0,25.0,1.0,1.0,1.0,10.0,14.0,15.0,23.0,,5.0,3.0,,,,,,,90.0,51.0,7.5,18.0,0.0707328,1,,3.0,2.0,8.0,6.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,0.0195,,,1.0,1.0,0.0137,4.0,3.0,,,,,,,,,,1.0,
12530867,away,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200,F,11,11,False,17.0,4.0,,,0.0,,1.0,5.0,17.0,,2.0,2.0,,,,,,,90.0,33.0,6.8,17.0,0.156922,3,,10.0,5.0,15.0,8.0,2.0,3.0,2.0,2.0,,,1.0,,,1.0,0.5895,,,1.0,1.0,0.1799,3.0,1.0,,,,,,,1.0,1.0,,1.0,
12530867,away,Göztepe,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181.0,7863,M,1090458,EUR,1040515200,F,99,99,False,10.0,6.0,,,0.0,,,6.0,10.0,,2.0,4.0,,,,,,,59.0,22.0,6.6,11.0,0.0125436,0,,1.0,3.0,8.0,7.0,,3.0,2.0,,,1.0,,,2.0,4.0,,,,2.0,,,,,,,,,,,,,,,datro_9
12530867,away,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,1154637,EUR,1051660800,M,7,7,True,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,1.0,2.0,,,,,,,31.0,15.0,6.6,6.0,0.138714,1,,2.0,3.0,4.0,5.0,,1.0,1.0,,,,,,1.0,2.0,0.163,Kuryu Matsuki,,,1.0,0.2698,1.0,,,,,,,,1.0,,,,
12530867,away,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,4,4,True,11.0,7.0,2.0,,0.0,1.0,2.0,7.0,10.0,,5.0,,,,,,,,13.0,13.0,7.1,4.0,0.0978308,0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,
12530867,away,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,43605,EUR,616032000,D,12,12,True,2.0,1.0,2.0,1.0,0.0,,,1.0,4.0,,,,,,,,,,13.0,7.0,6.7,3.0,0.00445221,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,
12530867,away,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3867,M,1103597,EUR,1030924800,D,20,20,True,6.0,4.0,1.0,,0.0,1.0,2.0,3.0,4.0,,1.0,1.0,,,,,,,13.0,8.0,6.5,3.0,0.00123065,1,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,0.0177,,,,,,,,,,,,,,,,,,novatus_40
12530867,away,Göztepe,Lasse Nielsen,lasse-nielsen,L. Nielsen,D,4,185.0,71,M,21547,EUR,568598400,D,24,24,True,2.0,1.0,,,0.0,,,2.0,4.0,,,,,,,,,,10.0,7.0,6.8,2.0,0.0083406,0,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,
