match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_wonContest,stat_totalClearance,stat_keyPass,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,captain,stat_penaltyWon,stat_penaltyMiss,stat_outfielderBlock,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12764207,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2826,M,791773,EUR,796003200,G,1,1,False,32.0,23.0,17.0,9.0,0.0,22.0,26.0,1.0,6.0,9.0,1.0,90.0,39.0,6.9,10.0,0.00054932,0,0.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764207,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6573,M,1116388,EUR,1027382400,D,27,27,False,39.0,38.0,2.0,1.0,0.0,14.0,14.0,24.0,25.0,5.0,,58.0,59.0,7.2,4.0,0.0143693,3,,Jon Aramburu,ElBufalo,1.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,0.1885,,,,,,,,,,,,,,,,,,,,,,,,
12764207,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,901,M,838159,EUR,859680000,D,5,5,False,58.0,54.0,3.0,2.0,0.0,35.0,37.0,19.0,21.0,2.0,,90.0,70.0,7.5,4.0,0.0618865,0,,,,4.0,5.0,7.0,,2.0,,,,1.0,1.0,,,,,5.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,
12764207,home,Real Sociedad,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188,25685,M,877102,EUR,828144000,D,21,21,False,53.0,49.0,4.0,2.0,0.0,31.0,34.0,18.0,19.0,3.0,,90.0,64.0,6.9,6.0,0.00608001,0,,,nayefaguard,2.0,4.0,2.0,,1.0,,,,1.0,,1.0,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,
12764207,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,423,M,966441,EUR,871689600,D,3,3,False,42.0,36.0,5.0,2.0,0.0,17.0,21.0,21.0,26.0,9.0,,90.0,72.0,7.1,13.0,0.143033,0,,,,3.0,6.0,5.0,,2.0,,,,1.0,,,1.0,3.0,,,1.0,4.0,2.0,,5.0,2.0,2.0,,,,,,,,,,,,,,,,
12764207,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,459,M,1064009,EUR,985046400,M,15,15,False,59.0,51.0,3.0,2.0,0.0,20.0,21.0,31.0,38.0,8.0,,78.0,74.0,8.0,11.0,0.396847,0,,,,1.0,3.0,9.0,2.0,,,,,1.0,8.0,2.0,,,,1.0,,2.0,2.0,,,,,1.0,7.0,,,,,,,,,,,,,,
12764207,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,269,M,1010383,EUR,966384000,M,16,16,False,58.0,50.0,5.0,4.0,1.0,17.0,20.0,33.0,39.0,7.0,,90.0,79.0,8.7,14.0,0.222347,6,,,,1.0,3.0,8.0,1.0,2.0,,1.0,3.0,,4.0,4.0,1.0,1.0,0.4876,1.0,2.0,,5.0,,1.0,,,1.0,2.0,2.0,0.1219,,,,,,,,,,,,
12764207,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23735,M,880218,EUR,991612800,M,14,14,False,42.0,36.0,,,1.0,6.0,6.0,30.0,37.0,3.0,,58.0,56.0,8.2,9.0,0.184808,4,,,KuboTake,1.0,3.0,6.0,1.0,4.0,,,2.0,,1.0,1.0,,,0.2033,1.0,4.0,,3.0,,1.0,,1.0,,1.0,2.0,0.2247,,,,,,,,,,,,
12764207,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2008,M,845385,EUR,852595200,M,23,23,False,27.0,24.0,1.0,1.0,0.0,8.0,8.0,17.0,25.0,1.0,,45.0,48.0,7.2,12.0,0.116981,3,,,,,4.0,4.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,,0.3906,1.0,,,2.0,,6.0,1.0,2.0,1.0,,2.0,0.354,,,,,,,,,,,,
12764207,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1512,M,352544,EUR,792288000,M,11,11,False,37.0,24.0,1.0,,0.0,5.0,6.0,20.0,36.0,7.0,,90.0,56.0,7.8,20.0,0.0648491,5,,,,,3.0,,,1.0,,,2.0,2.0,,,,,0.148,,,,1.0,,5.0,1.0,2.0,,,3.0,0.378,1.0,,,,,,,,,,,
