match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_accurateCross,stat_penaltyConceded
12530736,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,True,18.0,11.0,9.0,2.0,0.0,10.0,12.0,1.0,6.0,8.0,4.0,2.0,2.0,90.0,29.0,7.2,7.0,0.00024485,0,0.5283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530736,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,,45.0,36.0,2.0,1.0,0.0,17.0,20.0,19.0,26.0,5.0,,,,90.0,73.0,7.5,15.0,0.0266644,0,,1.0,1.0,2.0,5.0,1.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
12530736,home,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,44.0,39.0,8.0,4.0,0.0,30.0,31.0,9.0,13.0,2.0,,,,90.0,70.0,8.2,7.0,0.00277926,0,,,3.0,1.0,10.0,,10.0,2.0,4.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12530736,home,Beşiktaş JK,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1725,M,792142,EUR,873763200,D,14,14,False,,45.0,39.0,6.0,3.0,0.0,24.0,26.0,15.0,19.0,7.0,,,,90.0,64.0,7.2,9.0,0.00450501,1,,,2.0,4.0,3.0,1.0,11.0,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,1.0,0.1378,0.1781,,,,,,,,,,,
12530736,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,,41.0,37.0,,,0.0,14.0,15.0,23.0,30.0,4.0,,,,90.0,80.0,7.5,15.0,0.0391733,2,,4.0,2.0,7.0,6.0,2.0,9.0,,1.0,1.0,,1.0,1.0,,,,6.0,2.0,1.0,,,0.0736,,masuaku26,2.0,1.0,,,,,,,,
12530736,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,,54.0,47.0,5.0,3.0,0.0,21.0,23.0,26.0,31.0,13.0,,,,90.0,82.0,7.6,12.0,0.159226,1,,,1.0,4.0,9.0,,2.0,,,,2.0,4.0,,,,2.0,5.0,4.0,2.0,1.0,,0.0207,,gedson_83,,1.0,1.0,,,,,,,
12530736,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,,39.0,37.0,5.0,4.0,0.0,11.0,12.0,26.0,28.0,2.0,,,,57.0,46.0,6.8,5.0,0.0271994,0,,1.0,,4.0,2.0,3.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,AlexOxChambo,,,,,,,,,,
12530736,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,,28.0,24.0,2.0,1.0,0.0,8.0,8.0,16.0,22.0,3.0,,,,58.0,39.0,6.7,9.0,0.115527,0,,2.0,,6.0,2.0,1.0,,,1.0,,,1.0,,,,3.0,1.0,,,1.0,,,,MRashica,,1.0,,,,,,,,
12530736,home,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,M,27,27,False,,46.0,40.0,2.0,2.0,0.0,4.0,4.0,36.0,42.0,6.0,,,,87.0,63.0,7.6,15.0,0.0951288,3,,,,2.0,3.0,2.0,,,,,6.0,,,,,,3.0,3.0,,,1.0,0.3398,0.1222,Rafa_Silva,2.0,1.0,,,,,,,,
12530736,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,False,,28.0,24.0,2.0,1.0,0.0,7.0,7.0,17.0,24.0,3.0,,,,68.0,44.0,7.5,12.0,0.11567,3,,3.0,1.0,8.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,2.0,,2.0,2.0,0.1418,0.6789,JoaoMario,1.0,1.0,,1.0,,,,,,
12530736,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,22.0,16.0,1.0,1.0,1.0,4.0,5.0,12.0,17.0,1.0,,,,68.0,33.0,6.9,12.0,0.0960607,0,,,,4.0,4.0,,,,3.0,,2.0,,,,,1.0,1.0,1.0,,3.0,,,,ciroimmobile17,,2.0,,,1.0,1.0,,,,
12530736,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,6,6,True,,11.0,10.0,3.0,2.0,0.0,3.0,3.0,7.0,8.0,2.0,,,,33.0,15.0,6.4,3.0,0.0145084,0,,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12530736,home,Beşiktaş JK,Keny Arroyo,arroyo-keny,K. Arroyo,M,99,176,6018,M,1482431,EUR,1139875200,M,10,10,True,,14.0,13.0,,,0.0,1.0,2.0,12.0,12.0,2.0,,,,32.0,24.0,6.4,6.0,0.0352313,1,,,,8.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,Keny Arroyo,,2.0,2.0,,,2.0,,0.0209,,,1.0,2.0,,,,,,,,
12530736,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,True,,7.0,6.0,,,0.0,,1.0,6.0,7.0,2.0,,,,22.0,17.0,7.2,4.0,0.00357632,0,,1.0,,2.0,4.0,,,,1.0,,,1.0,,,,,4.0,2.0,,,,,,ernest_muci,,,,,,,1.0,,,
12530736,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,,4.0,1.0,,,0.0,,,1.0,4.0,,,,,22.0,12.0,7.1,6.0,7.634e-05,2,,,,2.0,2.0,,1.0,,,,3.0,,1.0,,,1.0,2.0,2.0,,,2.0,0.8061,0.9688,semihkilicsoy9,,,,1.0,,,,,,
