match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_errorLeadToAShot,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_shotValueNormalized,captain,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14994242,home,Hertha BSC,Tjark Ernst,,,tjark-ernst,T. Ernst,G,1,193,377,M,1019319,EUR,1047686400,G,1,1,False,40.0,28.0,19.0,7.0,0.0,24.0,26.0,4.0,14.0,1.0,9.0,1.0,2.0,2.0,90.0,49.0,7.3,12.0,73.737990560257,11.0,35.595,6.615,0.4697,0,0.1,0.02,0.14,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994242,home,Hertha BSC,Linus Gechter,Linus,Gechter,linus-gechter,L. Gechter,D,44,188,225,M,1129364,EUR,1077840000,D,44,44,False,42.0,36.0,5.0,3.0,0.0,29.0,34.0,7.0,8.0,7.0,,,,,90.0,62.0,6.9,8.0,56.700612041953,8.0,6.825,10.815,,0,0.07,0.01,-0.13,,1.0,1.0,4.0,3.0,6.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14994242,home,Hertha BSC,Toni Leistner,,,toni-leistner,T. Leistner,D,37,190,99,M,137053,EUR,651024000,D,37,37,False,50.0,43.0,3.0,,0.0,39.0,41.0,4.0,9.0,12.0,2.0,,,,90.0,67.0,7.0,7.0,117.1094167142,14.0,60.585,13.335,,0,0.05,0.07,0.35,,,2.0,5.0,2.0,6.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14994242,home,Hertha BSC,Márton Dárdai,,,marton-dardai,M. Dárdai,D,31,186,1093,M,980618,EUR,1013472000,D,31,31,False,32.0,28.0,8.0,5.0,1.0,22.0,24.0,6.0,8.0,6.0,2.0,,,,79.0,42.0,7.1,5.0,56.567212809515,8.0,47.565,18.795,,0,0.29,0.05,-0.09,,,,2.0,,4.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14994242,home,Hertha BSC,Niklas Kolbe,,,niklas-kolbe,N. Kolbe,D,27,194,33,M,803749,EUR,851644800,D,27,27,False,41.0,30.0,8.0,3.0,0.0,20.0,25.0,10.0,16.0,4.0,5.0,,,,90.0,65.0,6.5,16.0,114.01712820409,10.0,45.99,35.28,,0,0.01,0.21,-0.3,,1.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
14994242,home,Hertha BSC,Paul Seguin,,,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,30,30,False,35.0,28.0,7.0,4.0,0.0,18.0,19.0,10.0,16.0,1.0,6.0,,,,79.0,45.0,6.9,10.0,45.046522494048,4.0,42.21,26.985,,0,0.26,0.23,0.14,,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14994242,home,Hertha BSC,Kennet Eichhorn,Kennet Eichhorn,,kennet-eichhorn,K. Eichhorn,M,23,186,1672,M,1961762,EUR,1248652800,M,23,23,False,31.0,23.0,4.0,,0.0,10.0,13.0,13.0,18.0,,12.0,,,,90.0,45.0,7.7,12.0,144.47301384948,16.0,77.385,23.835,,2,-0.02,0.47,-0.16,,,,,3.0,4.0,1.0,1.0,,1.0,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,
14994242,home,Hertha BSC,Fabian Reese,,,fabian-reese,F. Reese,F,11,187,900,M,817968,EUR,880761600,M,11,11,False,10.0,7.0,1.0,1.0,0.0,4.0,6.0,3.0,4.0,,5.0,,,,71.0,36.0,6.3,15.0,72.696146530281,8.0,45.045,20.475,,3,-0.03,0.07,0.16,,6.0,1.0,1.0,8.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,,,,3.0,4.0,1.0,1.0,,-0.37,True,1.0,1.0,1.0,1.0,,,,,
14994242,home,Hertha BSC,Michaël Cuisance,,,michael-cuisance,M. Cuisance,M,10,181,882,M,826208,EUR,934761600,M,10,10,False,20.0,17.0,2.0,2.0,1.0,4.0,4.0,13.0,16.0,,5.0,,,,90.0,40.0,6.9,15.0,193.78490804537,18.0,38.535,15.435,,2,0.08,0.49,-0.07,,2.0,,1.0,10.0,6.0,,2.0,1.0,2.0,,1.0,3.0,3.0,1.0,,1.0,3.0,4.0,2.0,,,-0.54,,,,,1.0,,,,,
14994242,home,Hertha BSC,Marten Winkler,,,marten-winkler,M. Winkler,M,22,184,107,M,1069125,EUR,1036022400,M,22,22,False,21.0,16.0,3.0,2.0,0.0,10.0,11.0,6.0,10.0,,6.0,,,,79.0,41.0,8.1,12.0,100.19915510665,7.0,40.53,43.05,,2,0.11,0.42,-0.01,,2.0,2.0,1.0,4.0,7.0,,1.0,1.0,1.0,,,4.0,2.0,1.0,,,1.0,3.0,,1.0,1.0,0.51,,,3.0,1.0,,,,,,
