match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,captain,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_goalAssist,player_sofascoreId
11396322,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,32.0,27.0,14.0,9.0,23.0,23.0,4.0,9.0,2.0,5.0,2.0,5.0,1.0,90.0,42.0,7.5,5.0,0.00079,0,0.0491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396322,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,63.0,51.0,7.0,3.0,30.0,35.0,21.0,33.0,2.0,4.0,,,,90.0,101.0,6.9,23.0,0.0219779,0,,5.0,2.0,1.0,5.0,11.0,1.0,1.0,2.0,3.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396322,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,False,38.0,34.0,4.0,3.0,30.0,32.0,4.0,6.0,3.0,2.0,,,,90.0,47.0,6.7,6.0,0.0007372,1,,,,2.0,3.0,2.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,0.0353,,,,,,,,,,,,,,,,,
11396322,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,67.0,58.0,6.0,3.0,46.0,51.0,12.0,16.0,5.0,7.0,,,,90.0,84.0,7.3,9.0,0.0232393,2,,,3.0,9.0,3.0,12.0,,,,,,,3.0,,1.0,1.0,,0.1565,1.0,,,,,,,,,,,,,,,,
11396322,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,37.0,33.0,1.0,1.0,18.0,22.0,15.0,16.0,2.0,4.0,,,,71.0,64.0,6.4,10.0,0.0140697,1,,1.0,2.0,,11.0,4.0,2.0,1.0,1.0,3.0,3.0,,1.0,3.0,,1.0,,0.048,,3.0,1.0,0.0752,,,,,,,,,,,,,
11396322,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,33.0,29.0,1.0,1.0,10.0,12.0,24.0,31.0,1.0,3.0,,,,87.0,51.0,7.6,10.0,0.558984,1,,10.0,,1.0,1.0,3.0,,3.0,1.0,,,,,,,,,0.0625,,,1.0,0.0543,5.0,2.0,1.0,1.0,5.0,,,,,,,,
11396322,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,18.0,15.0,4.0,4.0,7.0,9.0,8.0,9.0,1.0,1.0,,,,45.0,25.0,7.1,4.0,0.128807,0,,,1.0,,1.0,3.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
11396322,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,37.0,31.0,2.0,2.0,17.0,19.0,14.0,18.0,,8.0,,,,71.0,46.0,7.1,6.0,0.072166,0,,,2.0,1.0,4.0,6.0,1.0,,1.0,4.0,3.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,
11396322,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,30.0,24.0,5.0,2.0,10.0,14.0,14.0,16.0,1.0,5.0,,,,67.0,43.0,6.9,10.0,0.0332027,2,,,,,1.0,3.0,,2.0,1.0,,,,2.0,1.0,2.0,,3.0,0.0852,,,,,,1.0,,,1.0,,,,,,,,
11396322,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,43.0,34.0,3.0,3.0,11.0,13.0,24.0,31.0,,2.0,,,,90.0,58.0,7.3,12.0,0.773676,6,,1.0,1.0,,4.0,,1.0,1.0,1.0,,,,,,4.0,,1.0,0.2489,2.0,1.0,,,1.0,,,,4.0,,,True,,,,,
