match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_clearanceOffLine,stat_wasFouled,stat_wonContest,stat_challengeLost,stat_dispossessed,stat_accurateCross,player_firstName,player_lastName
12499342,home,Napoli,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,False,24.0,19.0,,,0.0,1.0,2.0,21.0,30.0,,3.0,,,,,,,72.0,44.0,7.0,16.0,0.146816,2,,davidneres,,8.0,,,5.0,1.0,5.0,,1.0,,,,,,,1.0,,0.0956,0.3606,2.0,1.0,2.0,1.0,,,1.0,,,3.0,,
12499342,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,True,13.0,9.0,,,0.0,1.0,2.0,9.0,15.0,1.0,,,,,,,,33.0,21.0,6.7,7.0,0.0870851,0,,,,4.0,,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,
12499342,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,4.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,,1.0,,,,,,,19.0,12.0,6.8,4.0,0.00493451,1,,giacomo.raspadori,,2.0,,,,1.0,,,,,,,,1.0,1.0,,,0.1151,,,1.0,1.0,,,,,,,1.0,,
12499342,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,1.0,,,,,,,18.0,7.0,6.3,2.0,0.00076807,0,,Kvaradona,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
12499342,home,Napoli,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,True,2.0,,,,0.0,,,,2.0,,,,,,,,,9.0,3.0,6.3,3.0,,0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12499342,home,Napoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,home,Napoli,Claudio Turi,turi-claudio,C. Turi,G,55,188,334,M,1175874,EUR,1115337600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,home,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,home,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,simeonegiovanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,32.0,9.0,29.0,6.0,0.0,4.0,6.0,5.0,26.0,,12.0,2.0,4.0,7.0,,,,90.0,47.0,7.8,23.0,0.00141889,0,1.0324,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12499342,away,Lecce,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,2,2,False,17.0,14.0,2.0,2.0,0.0,7.0,8.0,7.0,9.0,4.0,1.0,,,,,,,90.0,32.0,6.9,5.0,0.0084035,0,,,,,,,,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,
12499342,away,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,30.0,25.0,3.0,1.0,0.0,20.0,21.0,5.0,9.0,9.0,,,,,,,,90.0,44.0,7.4,5.0,0.00132594,1,,,,,2.0,5.0,2.0,5.0,,,1.0,,,1.0,,,,,,0.3023,,1.0,,,,,,,,,,Kialonda Gaspar,
12499342,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,28.0,26.0,,,0.0,21.0,22.0,5.0,6.0,4.0,2.0,,,,,,,90.0,43.0,7.4,2.0,0.00152615,1,,,True,,2.0,2.0,4.0,4.0,,,1.0,,,3.0,2.0,1.0,1.0,2.0,,0.0822,0.0408,,,,,,1.0,,,,,,
12499342,away,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,False,38.0,28.0,3.0,1.0,0.0,16.0,21.0,13.0,18.0,3.0,7.0,,,,,,,90.0,66.0,7.1,14.0,0.047499,2,,Odogwu,,1.0,4.0,1.0,7.0,5.0,1.0,,,,,1.0,2.0,2.0,1.0,2.0,,0.031,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,
12499342,away,Lecce,Santiago Pierotti,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,M,50,50,False,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,2.0,1.0,,,,,,,84.0,20.0,6.4,5.0,0.00034781,1,,,,,8.0,3.0,11.0,4.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,0.0271,,,,1.0,,,,,1.0,,,,
12499342,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,30.0,25.0,3.0,1.0,0.0,14.0,14.0,11.0,16.0,,1.0,,,,,,,90.0,48.0,7.3,7.0,0.00791889,0,,,,,1.0,,2.0,7.0,,,,,,2.0,,7.0,4.0,,,,,1.0,,1.0,,,,,,1.0,,,
12499342,away,Lecce,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,3.0,2.0,,,,,,,77.0,13.0,6.3,3.0,0.00200345,0,,,,,6.0,3.0,8.0,4.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,
12499342,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,False,28.0,24.0,2.0,2.0,0.0,7.0,7.0,18.0,27.0,1.0,1.0,,,,,,,69.0,45.0,7.5,9.0,0.150552,0,,,,6.0,2.0,,3.0,5.0,,,,,,1.0,3.0,4.0,1.0,,,,,3.0,,,,,1.0,,1.0,,1.0,,
12499342,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,False,13.0,10.0,1.0,,0.0,3.0,3.0,7.0,12.0,1.0,2.0,,,,,,,69.0,32.0,6.7,11.0,0.00380574,3,,lameckbanda.10,,2.0,1.0,1.0,7.0,6.0,3.0,,,2.0,,,,,,,,0.0516,,1.0,1.0,2.0,,,4.0,1.0,3.0,1.0,,,
12499342,away,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,17.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,13.0,2.0,3.0,,,,,,,90.0,35.0,7.2,10.0,0.168496,2,,,,,4.0,3.0,7.0,10.0,5.0,,,1.0,,,,1.0,1.0,1.0,,0.0727,,2.0,1.0,,,,3.0,3.0,1.0,,,,
12499342,away,Lecce,Balthazar Pierret,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,True,14.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,7.0,,2.0,,,,,,,21.0,15.0,6.5,3.0,0.00346144,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,away,Lecce,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,True,,,,,0.0,,,,1.0,,,,,,,,,21.0,3.0,6.4,2.0,,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,Nicola,Sansone
12499342,away,Lecce,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,3,3,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,13.0,7.0,6.8,2.0,0.0128544,0,,_anterebic,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,
12499342,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,True,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,,2.0,,,,,,,11.0,12.0,6.5,3.0,0.0102181,1,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,0.0729,,,,,,,,1.0,,,,,
12499342,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,away,Lecce,Christian Früchtl,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,away,Lecce,Alexandru Borbei,alexandru-borbei,A. Borbei,G,27,183,173,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,away,Lecce,Gaby Jean,gaby-jean,G. Jean,D,18,191,121,M,1392819,EUR,950918400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaby Jean,
12499342,away,Lecce,Ed McJannet,ed-mcjannet,E. McJannet,M,8,183,120,M,1134085,EUR,1074988800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ed McJannet,
12499342,away,Lecce,Mohamed Kaba,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499342,away,Lecce,Tete Morente,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
