match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_wonTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_lastManTackle,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
14288925,home,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,24.0,17.0,11.0,4.0,0.0,15.0,18.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,90.0,31.0,6.9,7.0,0.00025545,76.479552741749,11.0,15.12,7.245,0.2896,0,0.6707,0.02,0.01,-0.22,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Francisco Petrasso,Francisco Petrasso,,petrasso-francisco,F. Petrasso,D,23,191,153,M,1467139,EUR,1014854400,D,23,23,False,36.0,32.0,3.0,1.0,0.0,25.0,27.0,7.0,9.0,2.0,,4.0,1.0,,,,,,,88.0,44.0,7.0,4.0,0.00180826,55.930989809993,12.0,7.56,6.195,,0,,0.05,0.02,-0.06,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Jakub Brabec,,,jakub-brabec,J. Brabec,D,32,186,152,M,72020,EUR,713059200,D,32,32,False,31.0,25.0,7.0,3.0,0.0,18.0,19.0,7.0,12.0,3.0,,4.0,2.0,,,,,,,90.0,38.0,6.7,6.0,0.00168612,133.92679928807,16.0,49.35,22.785,,0,,0.06,0.05,0.31,,3.0,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,25.13336207116,1.0,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Nelson Abbey,Nelson Abbey,,nelson-abbey,N. Abbey,D,6,187,247,M,1064359,EUR,1062028800,D,6,6,False,48.0,42.0,6.0,2.0,0.0,30.0,32.0,12.0,16.0,,,5.0,1.0,,,,,,,90.0,66.0,7.0,7.0,0.0120335,275.21953701465,26.0,146.79,31.605,,0,,0.15,0.14,0.22,,,1.0,5.0,,,,2.0,3.0,1.0,,2.0,2.0,107.8097894601,4.0,1.0,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,M,20,20,False,34.0,23.0,3.0,2.0,0.0,11.0,12.0,12.0,22.0,10.0,1.0,2.0,2.0,,,,,,,90.0,66.0,6.3,22.0,0.00933322,157.68087934745,20.0,87.78,20.16,,0,,-0.11,0.03,-0.07,,4.0,2.0,6.0,4.0,2.0,,,,2.0,3.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Andreas Ndoj,,,andreas-ndoj,A. Ndoj,D,5,190,426,M,1005992,EUR,1044144000,M,5,5,False,26.0,17.0,4.0,1.0,0.0,6.0,8.0,11.0,18.0,7.0,1.0,2.0,3.0,,,,,,,90.0,40.0,6.6,12.0,0.0115111,50.014051262066,7.0,21.0,11.865,,1,,0.08,0.02,-0.1,,,2.0,5.0,1.0,,,,2.0,1.0,3.0,,2.0,,,,,2.0,1.0,0.0728,1.0,0.01,,,,,,,,,,,,,
14288925,home,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,10,10,False,45.0,38.0,3.0,1.0,0.0,14.0,16.0,24.0,29.0,2.0,,1.0,4.0,,,,,,,89.0,66.0,8.0,18.0,0.292362,132.62185159999,18.0,45.99,13.125,,2,,0.22,0.06,-0.06,,,,5.0,,,,,,5.0,1.0,,,,,1.0,10.0,1.0,,0.0569,1.0,0.56,2.0,1.0,1.0,1.0,1.0,0.0546,,,,,,,
14288925,home,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,M,17,17,False,36.0,25.0,8.0,3.0,0.0,15.0,18.0,10.0,18.0,7.0,2.0,,9.0,,,,,,,90.0,66.0,6.9,19.0,0.115229,113.69907253947,13.0,53.235,22.89,,2,,0.06,0.42,-0.09,,3.0,,6.0,3.0,1.0,,,1.0,4.0,,4.0,1.0,73.378918874632,4.0,1.0,4.0,,1.0,0.0712,1.0,-0.34,,1.0,,1.0,,0.2087,True,,,,,,
14288925,home,Rio Ave,André Luiz,André Luiz,,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,11,11,False,14.0,12.0,,,0.0,5.0,5.0,7.0,9.0,9.0,1.0,,4.0,,,,,,,88.0,40.0,8.6,16.0,0.00893809,197.77316861135,14.0,113.715,33.6,,5,,-0.13,0.67,-0.04,,1.0,,5.0,2.0,,,,2.0,3.0,,,1.0,98.045660618931,5.0,5.0,2.0,5.0,,2.1948,,0.64,,,1.0,4.0,2.0,2.5136,,2.0,,,,,
14288925,home,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,15.0,11.0,2.0,2.0,2.0,3.0,3.0,8.0,12.0,7.0,,,2.0,,,,,,,89.0,30.0,8.9,8.0,1.01349,77.179303390748,10.0,46.2,14.805,,2,,0.99,0.33,0.13,,4.0,1.0,8.0,3.0,1.0,,,1.0,5.0,1.0,,1.0,17.278324253237,1.0,1.0,,1.0,,0.5706,3.0,0.0,,2.0,,2.0,,,,2.0,2.0,,,,
14288925,home,Rio Ave,Dario Špikić,,,dario-spikic,D. Špikić,M,18,183,790,M,826024,EUR,922060800,F,18,18,False,18.0,14.0,,,0.0,6.0,6.0,8.0,12.0,5.0,1.0,,3.0,,,,,,,74.0,26.0,6.6,8.0,0.0103755,59.482158455824,9.0,23.415,9.765,,0,,0.0,0.13,-0.02,,2.0,1.0,3.0,1.0,,,,1.0,1.0,,,1.0,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,
14288925,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,,,1.0,,,,,,,16.0,8.0,6.5,1.0,0.00679814,28.925496699544,3.0,0.63,3.78,,0,,0.01,0.0,-0.06,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14288925,home,Rio Ave,Georgios Liavas,,,georgios-liavas,G. Liavas,M,54,175,143,M,946909,EUR,981849600,M,54,54,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,,,,,8.0,1.0,6.5,,0.0010087,,,,,,0,,-0.02,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,44,44,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,1.0,,,,,,,8.0,6.0,6.7,1.0,0.00394297,17.792106289995,2.0,12.6,9.03,,0,,0.06,0.05,0.13,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,3.0,,1.0,0.00064064,10.314519247829,2.0,3.675,5.145,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Antonis Papakanellos,Antonis Papakanellos,,papakanellos-antonis,A. Papakanellos,M,19,186,653,M,1196014,EUR,1123718400,M,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,1.0,,,,,,,1.0,4.0,,1.0,0.00073716,11.112499313836,1.0,9.765,9.765,,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Julien Lomboto,,,lomboto-julien,J. Lomboto,D,63,191,40,M,1478890,EUR,1021248000,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Nikolaos Athanasiou,,,athanasiou-nikolaos,N. Athanasiou,D,3,177,212,M,1100204,EUR,984614400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288925,home,Rio Ave,Karem Zoabi,Karem Zoabi,,karem-zoabi,K. Zoabi,F,14,184,147,M,1214878,EUR,1146614400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
