match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wasFouled,stat_shotOffTarget,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
10411197,home,Lecce,Federico Di Francesco,,,federico-di-francesco,F. D. Francesco,M,94,171,208,M,320979,EUR,771552000,F,11,11,False,11.0,9.0,1.0,,1.0,1.0,8.0,12.0,1.0,3.0,1.0,,2.0,,,,,74.0,21.0,7.1,6.0,0.1082,0.0,0.0322018,73.811324976569,6.0,61.95,32.655,1,,2.0,,5.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,59.747392433225,3.0,,,,,,,,,1.0,1.0,,,,
10411197,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,True,27.0,26.0,2.0,2.0,22.0,23.0,4.0,4.0,1.0,3.0,8.0,3.0,2.0,,,,,69.0,43.0,7.2,2.0,0.0,0.0,0.0030294,49.735234440341,7.0,31.395,10.605,0,,,1.0,3.0,,2.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,
10411197,home,Lecce,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,,27.0,5.0,6.3,2.0,0.0,0.0,0.00081124,,,,,0,,,6.0,11.0,,,,,,,,,5.0,,,1.0,,,,,,,,,,1.0,,,
10411197,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,2.0,2.0,,,,,2.0,2.0,,,1.0,1.0,,,,,,16.0,5.0,6.5,1.0,0.0,0.0,0.00054199,,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,1.0,,1.0,,,1.0,,,,2.0,,,1.0,,,,,16.0,8.0,6.4,4.0,0.0361,0.1725,0.0,10.688569782716,1.0,8.19,8.19,1,,,1.0,3.0,,,,,2.0,,2.0,,1.0,10.688569782716,1.0,,1.0,,1.0,,,,,,,1.0,lameckbanda.10,,
10411197,home,Lecce,Marcin Listkowski,,,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,6.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,,3.0,,,,,16.0,7.0,6.6,2.0,0.0,0.0,0.00057008,25.175082144851,1.0,21.525,21.525,0,,,,,,,,,,,,,,25.175082144851,1.0,,,,,,,,,,,,,,
10411197,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Marco Bleve,,,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Gianluca Frabotta,,,gianluca-frabotta,G. Frabotta,D,99,187,318,M,867734,EUR,930182400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Mattia Ciucci,,,mattia-ciucci,M. Ciucci,D,,188,5,M,1068045,EUR,1036972800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Mats Lemmens,,,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83,83,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Pablo Rodríguez,,,pablo-rodriguez,P. Rodríguez,M,99,178,304,M,1014682,EUR,996883200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Francesco Di Mariano,,,francesco-di-mariano,F. D. Mariano,M,77,177,102,M,263567,EUR,829958400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,home,Lecce,Joel Voelkerling Persson,,,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,away,Inter,Samir Handanović,,,samir-handanovic,S. Handanović,G,,193,1174,,2949,EUR,458611200,G,1,1,False,30.0,28.0,7.0,5.0,25.0,25.0,3.0,5.0,,,,,5.0,1.0,1.0,3.0,,90.0,39.0,7.0,2.0,0.0,0.0,0.00528536,81.788846432876,11.0,69.09,9.87,0,0.3466,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
10411197,away,Inter,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9818,M,187205,EUR,792460800,D,37,37,False,97.0,91.0,6.0,4.0,56.0,59.0,35.0,38.0,1.0,3.0,2.0,3.0,13.0,,,,,87.0,108.0,7.2,7.0,0.0,0.0,0.029728,259.75614864,33.0,98.07,25.935,0,,,1.0,2.0,,,,,1.0,1.0,1.0,,2.0,59.354419837118,2.0,,1.0,1.0,,,,,,,,1.0,milanskriniar,,
10411197,away,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,False,83.0,77.0,4.0,1.0,51.0,53.0,26.0,30.0,6.0,11.0,1.0,4.0,4.0,,,,,90.0,97.0,7.4,6.0,0.1557,0.0479,0.00904347,352.36628202903,35.0,287.385,16.59,1,,,1.0,3.0,,1.0,1.0,1.0,,,2.0,,2.0,40.56659233976,2.0,,2.0,2.0,1.0,,,,,,,,Stefandevrij,,
10411197,away,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,D,32,32,False,59.0,49.0,10.0,4.0,27.0,30.0,26.0,45.0,,3.0,1.0,,11.0,,,,,90.0,85.0,7.4,23.0,0.0255,0.028,0.128732,189.14324853743,25.0,112.665,21.42,1,,16.0,1.0,4.0,1.0,,,,1.0,2.0,3.0,,2.0,,,,,,1.0,,,4.0,,,,,dimarco32,,
10411197,away,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,19352,EUR,628560000,M,36,36,False,33.0,29.0,1.0,1.0,12.0,13.0,18.0,21.0,,7.0,2.0,,4.0,,,,,67.0,54.0,7.7,7.0,0.0,0.0,0.55659,55.105972338012,9.0,-2.835,8.61,0,,1.0,,2.0,,,3.0,2.0,,3.0,3.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,
10411197,away,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,False,62.0,52.0,1.0,,19.0,20.0,34.0,45.0,2.0,8.0,,,2.0,,,,,90.0,80.0,7.2,16.0,0.1453,0.0544,0.349254,150.5884224643,20.0,65.31,17.43,4,,3.0,,4.0,,,,,2.0,1.0,3.0,2.0,2.0,17.573856605765,1.0,1.0,4.0,3.0,2.0,,,1.0,,,,1.0,nicolo_barella,,
10411197,away,Inter,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13097,M,108800,EUR,721872000,M,77,77,False,72.0,62.0,4.0,4.0,33.0,34.0,29.0,38.0,,2.0,1.0,1.0,3.0,,,,,57.0,80.0,6.8,12.0,0.0545,0.0,0.0420981,245.69630884199,33.0,18.06,18.69,1,,,,4.0,1.0,,2.0,1.0,,2.0,,,2.0,,,,1.0,,,1.0,,,,,,,marcelo_brozovic,,
10411197,away,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,47.0,39.0,2.0,1.0,12.0,14.0,28.0,36.0,,4.0,,,2.0,,,,,67.0,60.0,6.7,11.0,0.0197,0.0125,0.0457471,141.06873650471,15.0,73.71,26.04,1,,3.0,1.0,5.0,2.0,,1.0,,,,3.0,,1.0,26.659117464762,1.0,,1.0,,1.0,,,1.0,,,,,HÇalhanoğlu,,
10411197,away,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,M,8,8,False,23.0,18.0,2.0,,9.0,11.0,10.0,15.0,1.0,3.0,,,1.0,,,,,57.0,33.0,6.6,10.0,0.0,0.0,0.0456278,84.993333937218,9.0,30.765,19.32,0,,3.0,,2.0,,,1.0,1.0,2.0,,,,1.0,19.32765728173,1.0,,2.0,1.0,,,,1.0,,,,,,,
10411197,away,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,90,90,False,20.0,15.0,,,2.0,2.0,13.0,20.0,,,1.0,,1.0,,,,,90.0,32.0,7.2,11.0,0.7182,0.938,0.143807,63.739945227424,8.0,22.155,25.62,3,,2.0,4.0,8.0,1.0,,,,2.0,,,,1.0,25.835762500844,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,,RLukaku,,
10411197,away,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,19.0,15.0,1.0,1.0,4.0,6.0,11.0,14.0,3.0,5.0,,,2.0,,,,,90.0,40.0,7.3,10.0,0.429,0.0307,0.0410067,46.316674951299,5.0,4.62,9.66,5,,1.0,1.0,4.0,,1.0,1.0,,4.0,2.0,1.0,3.0,2.0,18.059433241384,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,LautaroM,1.0,
10411197,away,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,True,25.0,20.0,8.0,3.0,9.0,9.0,11.0,16.0,,1.0,,,1.0,,,,,33.0,29.0,7.0,7.0,0.0,0.0,0.535079,111.18974408264,9.0,87.045,27.615,0,,,,1.0,,,,,,2.0,1.0,,1.0,60.851377237017,3.0,,,,,,,,,,1.0,,alessandrobastoni,,
10411197,away,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,True,20.0,17.0,,,3.0,3.0,14.0,17.0,,2.0,,,2.0,,,,,33.0,25.0,6.7,4.0,0.0,0.0,0.00802869,30.435157286471,3.0,7.77,9.765,0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,micki_taryan,,
10411197,away,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,D,2,2,True,7.0,6.0,,,,1.0,6.0,9.0,,2.0,,,,,,,,23.0,20.0,7.6,6.0,0.5433,0.6431,0.00966592,37.516005658367,3.0,20.055,18.375,3,,3.0,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,31.579655264396,2.0,,,,1.0,2.0,,,1.0,,,,ddumfries2,,1.0
10411197,away,Inter,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,True,6.0,5.0,,,,,5.0,6.0,1.0,1.0,,,1.0,,,,,23.0,10.0,6.6,3.0,0.1557,0.0,0.0467589,12.247839622982,2.0,-2.625,-1.05,0,,,3.0,4.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,EDzeko,,
10411197,away,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,11,11,True,,,,,,,,,,,,,,,,,,8.0,,6.5,,0.0,0.0,0.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,tucocorrea,,
10411197,away,Inter,Alex Cordaz,,,alex-cordaz,A. Cordaz,G,,188,119,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,away,Inter,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,787498,EUR,828403200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,AndréOnana24,,
10411197,away,Inter,Alessandro Fontanarosa,,,alessandro-fontanarosa,A. Fontanarosa,D,63,185,518,M,1000292,EUR,1044576000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,away,Inter,Mattia Zanotti,,,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,away,Inter,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411197,away,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,KristjanAsllani,,
10411197,away,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
