match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_fouls,captain,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork
12694092,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9407,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,19.0,14.0,3.0,1.0,1.0,3.0,4.0,1.0,,,90.0,33.0,9.3,10.0,3,11.0,15.0,6.0,2.0,,,2.0,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,4.0,,,2.0,1.0,1.0,1.0,,,
12694092,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2016,M,,931844,EUR,954201600,D,26,26,True,59.0,57.0,4.0,3.0,0.0,28.0,29.0,4.0,,,80.0,66.0,6.8,2.0,0,29.0,30.0,3.0,1.0,2.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12694092,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5420,M,jeffersonlerma,355796,EUR,783043200,M,8,8,True,16.0,15.0,,,0.0,6.0,6.0,,,,20.0,20.0,6.5,3.0,0,9.0,10.0,4.0,1.0,,1.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,
12694092,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5813,M,,1109771,EUR,1076025600,M,20,20,True,16.0,15.0,1.0,,0.0,5.0,5.0,3.0,,,20.0,20.0,7.1,2.0,0,10.0,11.0,1.0,,,,,,,2.0,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,,,
12694092,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26738,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,True,6.0,5.0,,,0.0,1.0,1.0,1.0,,,20.0,9.0,6.2,1.0,2,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,
12694092,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,259,M,,39183,EUR,625622400,D,2,2,True,7.0,6.0,2.0,1.0,0.0,5.0,5.0,,,,11.0,7.0,6.4,1.0,0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,home,Crystal Palace,Sam Johnstone,,,sam-johnstone,S. Johnstone,G,31,193,601,M,,98427,EUR,733017600,G,32,32,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,759,M,,148710,EUR,725068800,M,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,home,Crystal Palace,Naouirou Ahamada,,,naouirou-ahamada,N. Ahamada,M,8,183,451,M,,997104,EUR,1017360000,M,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,home,Crystal Palace,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187,6600,M,,795228,EUR,884908800,F,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,George Long,George,Long,george-long,G. Long,G,25,193,55,M,,144297,EUR,752457600,G,12,12,False,64.0,54.0,14.0,5.0,0.0,49.0,52.0,8.0,,1.0,90.0,71.0,5.8,10.0,0,5.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12694092,away,Norwich City,Kellen Fisher,,,fisher-kellen,K. Fisher,D,35,182,163,M,,1395695,EUR,1083715200,D,35,35,False,37.0,33.0,1.0,,0.0,22.0,24.0,6.0,,,90.0,63.0,6.7,8.0,0,11.0,14.0,4.0,1.0,3.0,3.0,1.0,,,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,3.0,,,1.0,,,,,
12694092,away,Norwich City,Grant Hanley,,,grant-hanley,G. Hanley,D,4,188,318,M,,95791,EUR,690595200,D,5,5,False,93.0,88.0,4.0,2.0,0.0,85.0,88.0,5.0,,,90.0,101.0,6.3,6.0,0,3.0,5.0,,,4.0,2.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,José Córdoba,,,jose-cordoba,J. Córdoba,D,33,188,853,M,,1105688,EUR,991526400,D,33,33,False,116.0,109.0,10.0,6.0,0.0,90.0,95.0,1.0,,,90.0,123.0,6.4,7.0,0,19.0,21.0,,,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,Ben Chrisene,,,ben-chrisene,B. Chrisene,D,14,183,149,M,,992045,EUR,1073865600,D,14,14,False,45.0,41.0,2.0,,0.0,25.0,27.0,2.0,,,58.0,52.0,6.3,5.0,0,16.0,18.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
12694092,away,Norwich City,Marcelino Núñez,,,marcelino-nunez,M. Núñez,M,32,173,3023,M,,1014801,EUR,951868800,M,26,26,False,84.0,76.0,5.0,2.0,0.0,56.0,60.0,2.0,,,83.0,90.0,6.5,9.0,2,20.0,24.0,3.0,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,
12694092,away,Norwich City,Liam Gibbs,,,liam-gibbs,L. Gibbs,M,8,178,61,M,,1005723,EUR,1039996800,M,8,8,False,54.0,48.0,1.0,,0.0,32.0,34.0,6.0,,,90.0,64.0,6.9,8.0,0,16.0,20.0,3.0,1.0,1.0,1.0,1.0,,,4.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,
12694092,away,Norwich City,Gabriel Forsyth,,,gabriel-forsyth,G. Forsyth,M,41,184,59,M,,1397452,EUR,1154649600,M,41,41,False,16.0,14.0,1.0,1.0,0.0,10.0,10.0,1.0,,,58.0,23.0,6.4,3.0,1,4.0,6.0,3.0,2.0,,,1.0,,,4.0,,,,1.0,1.0,,,,,,,1.0,3.0,,,,,1.0,1.0,,1.0
12694092,away,Norwich City,Forson Amankwah,,,amankwah-forson,F. Amankwah,M,18,173,752,M,,1113141,EUR,1041292800,M,18,18,False,1.0,1.0,1.0,1.0,0.0,,,,,,13.0,1.0,6.5,,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,Onel Hernández,,,onel-hernandez,O. Hernández,F,50,172,1031,M,,137017,EUR,728524800,M,25,25,False,28.0,24.0,,,0.0,9.0,10.0,,,,90.0,41.0,6.6,11.0,0,15.0,18.0,2.0,,,,,,,5.0,5.0,4.0,,,,,,1.0,2.0,,,4.0,1.0,,,,1.0,,,,
12694092,away,Norwich City,Ante Crnac,,,ante-crnac,A. Crnac,F,17,188,1123,M,,1090027,EUR,1071619200,F,17,17,False,15.0,11.0,,,0.0,7.0,8.0,1.0,,,83.0,27.0,6.6,9.0,3,4.0,7.0,4.0,1.0,,1.0,,,,2.0,1.0,1.0,,,,,2.0,1.0,,2.0,1.0,3.0,1.0,,,,,,2.0,,
12694092,away,Norwich City,Kenny McLean,,,kenny-mclean,K. McLean,M,23,183,345,M,,75756,EUR,694828800,M,23,23,True,100.0,95.0,,,0.0,66.0,67.0,4.0,,,77.0,111.0,6.8,7.0,0,29.0,33.0,4.0,1.0,1.0,1.0,1.0,,,5.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,3.0,,,,,,,,
12694092,away,Norwich City,Callum Doyle,Callum Doyle,,callum-doyle,C. Doyle,D,2,185,1051,M,,1090508,EUR,1065139200,D,6,6,True,36.0,32.0,5.0,3.0,0.0,18.0,21.0,2.0,,,32.0,46.0,6.8,4.0,0,14.0,15.0,,,1.0,1.0,,,1.0,8.0,3.0,3.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,
12694092,away,Norwich City,Oscar Schwartau,,,oscar-schwartau,O. Schwartau,F,29,186,559,M,,1387353,EUR,1147824000,F,29,29,True,23.0,18.0,1.0,1.0,0.0,8.0,9.0,1.0,,,32.0,31.0,6.8,8.0,2,10.0,14.0,1.0,1.0,,,,,,3.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,,
12694092,away,Norwich City,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,3,3,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,,10.0,4.0,6.3,1.0,0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12694092,away,Norwich City,Borja Sainz,,,borja-sainz,B. Sainz,F,17,174,2627,M,,992567,EUR,980985600,F,7,7,True,9.0,8.0,,,0.0,2.0,2.0,1.0,,,10.0,11.0,6.5,2.0,0,6.0,7.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12694092,away,Norwich City,Archie Mair,Archie,Mair,archie-mair,A. Mair,G,13,198,38,M,,892258,EUR,981763200,G,37,37,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,Brad Hills,Brad Hills,,brad-hills,B. Hills,D,33,188,73,M,,1093344,EUR,1078876800,D,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,Shane Duffy,,,shane-duffy,S. Duffy,D,4,193,483,M,,55570,EUR,694224000,D,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694092,away,Norwich City,Josh Sargent,,,josh-sargent,J. Sargent,F,9,185,1775,M,,880796,EUR,951004800,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
