match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,captain,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_goals,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goalAssist
11452994,home,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,35.0,14.0,24.0,3.0,11.0,15.0,3.0,20.0,9.0,1.0,1.0,90.0,42.0,6.2,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452994,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,21,21,False,38.0,34.0,2.0,2.0,13.0,14.0,22.0,25.0,10.0,,,90.0,54.0,6.7,9.0,0,Alhwsawi Sanousi Mohammed,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11452994,home,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,False,19.0,14.0,5.0,2.0,10.0,12.0,4.0,7.0,3.0,,,90.0,33.0,7.2,5.0,0,,,,,2.0,1.0,8.0,,3.0,2.0,,1.0,,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,
11452994,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,33.0,27.0,7.0,2.0,20.0,20.0,7.0,13.0,2.0,,,90.0,43.0,7.1,6.0,2,,,,,1.0,1.0,1.0,,,,,,,3.0,2.0,1.0,,True,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11452994,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,36.0,31.0,4.0,1.0,20.0,21.0,11.0,16.0,5.0,,,89.0,47.0,6.4,11.0,0,Dhari Al-Enezi,,1.0,,,5.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
11452994,home,Damac FC,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,8,8,False,63.0,57.0,5.0,3.0,35.0,36.0,22.0,28.0,7.0,,,90.0,74.0,6.6,7.0,2,,,1.0,,,4.0,,,,,,4.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,
11452994,home,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000,M,17,17,False,47.0,44.0,4.0,4.0,16.0,17.0,28.0,31.0,5.0,,,90.0,57.0,7.1,5.0,2,,,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,
11452994,home,Damac FC,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,M,11,11,False,2.0,2.0,,,,,2.0,2.0,2.0,,,10.0,4.0,6.5,1.0,0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11452994,home,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,31,31,False,45.0,37.0,7.0,4.0,12.0,14.0,27.0,36.0,7.0,,,90.0,63.0,7.2,18.0,3,,,5.0,2.0,,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,1.0,1.0,,3.0,1.0,,1.0,,,,,,,,
11452994,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,43.0,38.0,3.0,2.0,12.0,13.0,26.0,34.0,5.0,,,90.0,66.0,7.1,14.0,0,,,4.0,,,5.0,7.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,4.0,,,,,,,3.0,,2.0,,2.0,1.0,,,,,,
