match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoals,stat_shotValueNormalized,stat_wonTackle,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_punches
14083116,home,Valencia,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177.0,3780,M,962029,EUR,985824000,F,15,15,False,18.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,9.0,,5.0,,,,,,68.0,28.0,6.2,4.0,0.0121751,,3,,0.09,0.11,-0.07,,,3.0,2.0,6.0,3.0,,1.0,,,,2.0,1.0,,,,,0.5048,-0.73,,,,1.0,1.0,2.0,1.0,1.0,,,3.0,,beltranlucass,,
14083116,home,Valencia,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,F,11,11,True,13.0,12.0,,,0.0,5.0,5.0,7.0,8.0,,,,,,,,22.0,24.0,8.2,5.0,0.224001,,2,,0.35,0.07,0.13,,6.0,,,,2.0,,1.0,1.0,,,,1.0,,1.0,,,0.0896,0.54,,,2.0,,2.0,,1.0,,1.0,0.5635,,,,1.0,
14083116,home,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180.0,2868,M,909119,EUR,942192000,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,,22.0,6.0,6.5,,0.00327992,,0,,-0.03,,0.13,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14083116,home,Valencia,Jesús Vázquez,,,jesus-vazquez,J. Vázquez,D,21,182.0,419,M,996929,EUR,1041465600,D,21,21,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,2.0,,,,,,,13.0,13.0,6.8,3.0,0.00034242,,1,,0.0,-0.03,0.15,,,,,1.0,3.0,,2.0,1.0,,2.0,1.0,,,,,,0.069,-0.21,1.0,,,,,,,,,,1.0,,,,
14083116,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183.0,473,M,344751,EUR,794707200,M,22,22,True,14.0,13.0,2.0,2.0,0.0,7.0,8.0,6.0,6.0,,1.0,,,,,,13.0,16.0,6.7,3.0,0.00371893,,0,,0.1,0.0,-0.01,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,Dani Raba,,,dani-raba,D. Raba,F,19,184.0,999,M,873947,EUR,814924800,F,19,19,True,10.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,7.0,,1.0,,,,,,13.0,18.0,6.5,7.0,0.00280695,,2,,0.05,0.0,0.14,,1.0,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,0.0556,0.02,,,,,,,,,,,1.0,,,,
14083116,home,Valencia,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188.0,843,M,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,Cristian Rivero,,,cristian-rivero,C. Rivero,G,13,188.0,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,Alejandro Panach Olmo,,,alejandro-panach-olmo,A. P. Olmo,D,32,177.0,26,M,1614476,EUR,1137542400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,Eray Cömert,,,eray-comert,E. Cömert,D,24,183.0,508,M,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,Rubén Iranzo,,,ruben-iranzo,R. Iranzo,D,26,182.0,56,M,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,Lucas Núñez,,,lucas-nunez,L. Núñez,M,29,183.0,36,M,1939361,EUR,1142640000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,home,Valencia,David Otorbi,David Otorbi,,otorbi-david,D. Otorbi,F,27,180.0,233,M,1580022,EUR,1192492800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Álvaro Valles,,,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,23.0,14.0,14.0,5.0,0.0,12.0,12.0,2.0,11.0,3.0,2.0,,3.0,3.0,1.0,1.0,90.0,31.0,7.6,9.0,0.00057722,0.8917,0,1.0078,0.07,0.01,-0.15,0.65,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14083116,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,False,48.0,41.0,2.0,1.0,0.0,15.0,17.0,26.0,31.0,2.0,1.0,,,,,,90.0,64.0,6.2,12.0,0.0107914,,0,,-0.1,0.01,-0.2,,,,1.0,3.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,Bellerín,,
14083116,away,Real Betis,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,65.0,61.0,4.0,2.0,0.0,45.0,45.0,16.0,20.0,3.0,2.0,,,,,,90.0,76.0,6.7,4.0,0.00603807,,0,,0.1,0.06,-0.08,,,2.0,1.0,4.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,True,,,,2.0,,,,,,,,,
14083116,away,Real Betis,Natan,,,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,53.0,46.0,5.0,,0.0,36.0,38.0,10.0,15.0,7.0,3.0,,,,,,90.0,66.0,7.1,7.0,0.00261009,,2,,-0.01,0.18,0.31,,,1.0,5.0,2.0,6.0,,,,,,,1.0,1.0,1.0,2.0,,0.088,-0.03,,,,,,,,,,,1.0,,,,
14083116,away,Real Betis,Valentín Gómez,Valentín,Gómez,diego-gomez,V. Gómez,D,16,181.0,2163,M,1186010,EUR,1056585600,D,16,16,False,57.0,46.0,7.0,3.0,0.0,22.0,27.0,24.0,30.0,2.0,7.0,,,,,,90.0,87.0,7.0,14.0,0.0126418,,0,,0.11,0.1,-0.1,,1.0,,1.0,2.0,7.0,,2.0,2.0,4.0,2.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,
14083116,away,Real Betis,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183.0,27708,M,359272,EUR,840585600,M,14,14,False,70.0,64.0,2.0,2.0,0.0,24.0,26.0,40.0,44.0,1.0,7.0,,,,,,90.0,84.0,6.9,8.0,0.0198498,,0,,0.05,0.16,-0.02,,,,1.0,4.0,4.0,,,,3.0,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,2.0,,,,,,,sofyanamrabat,,
14083116,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,66.0,63.0,,,0.0,21.0,21.0,42.0,45.0,1.0,7.0,,,,,,90.0,81.0,6.8,5.0,0.0849053,,0,,0.08,0.26,-0.07,,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,,3.0,1.0,,,,,,,,,
14083116,away,Real Betis,Antony,,,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,43.0,39.0,1.0,1.0,0.0,9.0,10.0,30.0,33.0,,4.0,,,,,,90.0,59.0,6.5,11.0,0.24364,,3,,-0.11,0.36,-0.05,,3.0,,,3.0,2.0,,2.0,,1.0,,,2.0,1.0,,,,0.4363,-0.61,,,,1.0,1.0,,,1.0,,,3.0,,Antony,,
14083116,away,Real Betis,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,False,71.0,61.0,3.0,2.0,0.0,13.0,14.0,48.0,57.0,,3.0,,,,,,77.0,82.0,7.1,15.0,0.0607393,,1,,0.06,0.33,-0.07,,,,1.0,2.0,5.0,,,,,1.0,5.0,3.0,,1.0,,,0.0402,-0.07,1.0,,,,,2.0,1.0,,,,,,locelso_giovani,,
14083116,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,M,10,10,False,34.0,28.0,,,1.0,6.0,6.0,22.0,28.0,1.0,6.0,,,,,,76.0,49.0,6.6,12.0,0.0390627,,1,,-0.38,0.41,-0.05,,2.0,,3.0,3.0,6.0,,1.0,,1.0,2.0,3.0,1.0,,,,,0.4529,-0.57,2.0,,,1.0,1.0,2.0,,1.0,,,1.0,,ez_abde,,
14083116,away,Real Betis,Cucho Hernández,,,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,25.0,19.0,,,0.0,5.0,5.0,14.0,20.0,2.0,1.0,,,,,,89.0,44.0,7.8,12.0,0.22631,,2,,0.01,0.47,-0.03,,,1.0,1.0,7.0,4.0,1.0,3.0,,,2.0,2.0,1.0,1.0,,,,0.5869,0.49,1.0,,,1.0,3.0,1.0,,,2.0,1.0429,,,cuchohernandez,1.0,
14083116,away,Real Betis,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,2.0,,,,,,14.0,7.0,6.4,1.0,0.00861426,,0,,0.02,0.03,-0.08,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,
14083116,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,13.0,7.0,6.4,2.0,0.00567341,,0,,0.03,0.02,-0.09,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14083116,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Germán García,Germán García,,german-garcia,G. García,G,30,,72,M,1415725,EUR,1072915200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Angel Ortiz,,,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Pablo García,,,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,F,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Nelson Deossa,Nelson Deossa,,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083116,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakambu17,,
