match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_totalClearance,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10385544,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,False,19.0,11.0,10.0,2.0,9.0,10.0,2.0,9.0,4.0,90.0,21.0,5.7,8.0,0.0,0.0,0.00018802,0,-1.4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,49.0,42.0,4.0,1.0,13.0,15.0,30.0,37.0,3.0,90.0,74.0,6.6,13.0,0.0158,0.0,0.145876,1,,3.0,1.0,2.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,9.0,6.0,,,4.0,5.0,2.0,4.0,1.0,34.0,12.0,6.6,3.0,0.0,0.0,0.0001924,0,,,,1.0,,1.0,,,,,1.0,,,janbednarek_,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,8.0,3.0,6.5,1.0,0.0,0.0,1.67e-06,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,42.0,39.0,4.0,2.0,13.0,14.0,26.0,30.0,7.0,90.0,61.0,6.2,7.0,0.0169,0.2093,0.0986429,1,,2.0,,,,5.0,2.0,2.0,1.0,,,1.0,,,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,False,36.0,35.0,1.0,1.0,12.0,12.0,23.0,26.0,2.0,70.0,49.0,6.2,7.0,0.1624,0.0,0.0302084,1,,2.0,,,,5.0,2.0,4.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385544,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,76.0,67.0,6.0,2.0,18.0,19.0,53.0,64.0,4.0,90.0,95.0,8.2,13.0,0.9731,1.0071,0.149391,5,,7.0,4.0,2.0,,4.0,2.0,,,3.0,2.0,,,prowsey16,,1.0,2.0,2.0,1.0,6.0,1.0,,True,1.0,1.0,1.0,,,,,,,,,,,,
10385544,home,Southampton,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,False,69.0,61.0,3.0,2.0,21.0,23.0,41.0,47.0,7.0,90.0,77.0,7.1,10.0,0.0,0.0,0.0680141,0,,1.0,1.0,,1.0,4.0,4.0,1.0,1.0,,1.0,2.0,1.0,romeolavia,,2.0,,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,
10385544,home,Southampton,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,M,24,24,False,27.0,21.0,2.0,1.0,7.0,8.0,14.0,20.0,4.0,70.0,46.0,6.9,12.0,0.0204,0.0,0.0540926,1,,1.0,,,2.0,6.0,9.0,5.0,4.0,,1.0,1.0,,,,1.0,,3.0,2.0,1.0,2.0,1.0,,,,3.0,,,,,,,,,,,,
10385544,home,Southampton,Theo Walcott,,,theo-walcott,T. Walcott,M,,176,709,,10501,EUR,606009600,F,32,32,False,18.0,13.0,1.0,,4.0,4.0,9.0,16.0,4.0,90.0,30.0,7.7,12.0,0.2185,0.4768,0.543964,1,,2.0,,,1.0,6.0,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,,2.0,1.0,3.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,
10385544,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,False,15.0,14.0,1.0,1.0,3.0,3.0,11.0,13.0,1.0,70.0,26.0,7.4,5.0,0.9037,0.9883,0.0183832,3,,1.0,,2.0,,4.0,4.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
10385544,home,Southampton,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,True,40.0,30.0,9.0,1.0,18.0,21.0,12.0,19.0,6.0,82.0,58.0,6.5,12.0,0.0724,0.0,0.00327805,3,,,,,1.0,3.0,2.0,1.0,,2.0,1.0,,,salisu_sarki,6.0,1.0,,1.0,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,
10385544,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,3,3,True,28.0,26.0,1.0,,16.0,17.0,10.0,11.0,2.0,56.0,39.0,7.2,2.0,0.02,0.2168,0.0183433,1,,,,,1.0,,4.0,,,,1.0,,2.0,,5.0,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
10385544,home,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,1017392,EUR,1038614400,M,26,26,True,10.0,6.0,,,2.0,3.0,4.0,7.0,3.0,20.0,17.0,6.3,6.0,0.0397,0.0,0.00444475,1,,,,3.0,2.0,5.0,3.0,,,,,,,_alcaraz22,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10385544,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,M,20,20,True,11.0,10.0,,,,,10.0,11.0,1.0,20.0,21.0,6.9,4.0,0.0,0.0,0.0332611,0,,,,,,3.0,5.0,5.0,4.0,,,1.0,,kamaldeenho10,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,
10385544,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,6.0,6.0,,,2.0,2.0,4.0,5.0,2.0,20.0,16.0,7.2,3.0,0.0694,0.0261,0.0974141,1,,1.0,,4.0,1.0,6.0,2.0,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,
10385544,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Ibrahima Diallo,,,diallo-ibrahima,I. Diallo,M,6,180,255,M,873050,EUR,920851200,M,27,27,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,12,12,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385544,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201,1229,M,19314,EUR,574560000,G,20,20,False,21.0,18.0,5.0,2.0,17.0,17.0,1.0,4.0,8.0,90.0,36.0,6.7,4.0,0.0,0.0,0.00057896,0,-0.0756,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,
10385544,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,57.0,49.0,5.0,3.0,34.0,37.0,15.0,20.0,3.0,90.0,68.0,6.6,8.0,0.0,0.0,0.00598118,0,,,,1.0,1.0,4.0,6.0,1.0,1.0,,2.0,,1.0,cutiromero2,3.0,2.0,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
10385544,away,Tottenham Hotspur,Eric Dier,,,eric-dier,E. Dier,D,3,191,4317,M,146101,EUR,758592000,D,15,15,False,64.0,57.0,9.0,5.0,48.0,48.0,9.0,16.0,7.0,90.0,71.0,6.2,7.0,0.1093,0.0,0.00690601,1,,,,1.0,2.0,3.0,2.0,,,1.0,1.0,,,ericdier,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
