match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_unsuccessfulTouch,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_challengeLost,stat_blockedScoringAttempt,stat_goals
14109699,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,577,M,798375,EUR,857001600,G,1,1,False,True,26.0,13.0,20.0,7.0,0.0,6.0,6.0,7.0,20.0,3.0,9.0,1.0,3.0,1.0,1.0,1.0,90.0,36.0,7.2,14.0,0.0244406,0.2833,0,0.7243,0.18,0.01,0.2,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109699,home,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188,271,M,1101279,EUR,1061510400,D,4,4,False,,37.0,27.0,14.0,8.0,0.0,13.0,14.0,14.0,23.0,4.0,4.0,,,,,,90.0,50.0,7.3,10.0,0.0101701,,3,,0.24,0.13,0.18,,,,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2724,0.1722,-0.35,,,,,,,,,,,,,,,
14109699,home,Göztepe,Héliton,heliton,Héliton,D,5,196,324,M,922725,EUR,816220800,D,5,5,False,,28.0,25.0,4.0,3.0,0.0,16.0,16.0,9.0,12.0,4.0,1.0,,,,,,90.0,40.0,7.2,5.0,0.00493607,,2,,-0.01,0.2,0.31,,,,4.0,3.0,5.0,,2.0,,2.0,,1.0,,,0.0679,,-0.23,3.0,1.0,,,,,,,,,,,,,
14109699,home,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185,3867,M,1103597,EUR,1030924800,D,20,20,False,,40.0,32.0,10.0,6.0,1.0,8.0,10.0,24.0,30.0,3.0,2.0,,,,,,90.0,54.0,8.9,10.0,0.452611,,0,,0.74,0.17,0.32,,,,3.0,1.0,7.0,,,,1.0,,3.0,2.0,1.0,,,,,1.0,novatus_40,3.0,2.0,1.0,1.0,1.0,,,,,,,
14109699,home,Göztepe,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,M,2,2,False,,23.0,17.0,1.0,1.0,0.0,7.0,7.0,10.0,16.0,3.0,2.0,,,,,,90.0,60.0,7.0,23.0,0.0099887,,0,,0.01,0.12,0.27,,Arda Kurtulan,,3.0,5.0,7.0,,,,1.0,2.0,2.0,2.0,2.0,,,,,3.0,,1.0,,,1.0,,1.0,3.0,1.0,,,,
14109699,home,Göztepe,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,6,6,False,,22.0,19.0,2.0,2.0,0.0,6.0,8.0,13.0,14.0,,5.0,,,,,,89.0,40.0,6.7,8.0,0.00934736,,0,,-0.03,0.12,0.15,,,,1.0,8.0,6.0,,,,,2.0,2.0,2.0,2.0,,,,4.0,2.0,,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,,
14109699,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180,461,M,1484438,EUR,1087776000,M,30,30,False,,38.0,32.0,3.0,1.0,0.0,19.0,21.0,13.0,17.0,1.0,9.0,,,,,,90.0,58.0,7.3,13.0,0.0981105,,0,,0.13,0.27,0.27,,,,2.0,6.0,7.0,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,4.0,,,,1.0,3.0,1.0,3.0,1.0,1.0,,1.0,,
14109699,home,Göztepe,Amine Cherni,cherni-amine,A. Cherni,D,15,181,874,M,1094487,EUR,994464000,M,15,15,False,,21.0,13.0,4.0,2.0,0.0,1.0,2.0,12.0,19.0,2.0,2.0,,,,,,90.0,49.0,6.4,21.0,0.0497528,,0,,-0.01,-0.52,-0.01,,Amine Cherni,,3.0,7.0,5.0,,,,,,2.0,1.0,2.0,,,,1.0,5.0,,4.0,1.0,,,1.0,1.0,2.0,,,1.0,,
14109699,home,Göztepe,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,F,11,11,False,,15.0,8.0,,,0.0,3.0,4.0,5.0,11.0,,2.0,,,,,,55.0,23.0,6.5,10.0,0.15532,,0,,0.26,0.02,-0.01,,,,,2.0,,,,,,,,,,,,,1.0,,,6.0,4.0,,,5.0,,1.0,,1.0,,,
14109699,home,Göztepe,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,False,,23.0,16.0,,,0.0,2.0,3.0,14.0,20.0,,3.0,,,,,,89.0,47.0,6.5,19.0,0.294631,,3,,0.25,0.23,-0.09,,Janderson,,7.0,19.0,10.0,1.0,1.0,1.0,,,,,,0.2326,0.2128,-0.55,9.0,4.0,,,,,2.0,2.0,3.0,6.0,1.0,,2.0,1.0,
