match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_accurateKeeperSweeper,stat_totalOffside,player_sofascoreId,stat_goalAssist
11388450,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,True,41.0,26.0,24.0,9.0,21.0,23.0,5.0,18.0,2.0,2.0,2.0,11.0,2.0,3.0,4.0,2.0,1.0,90.0,54.0,7.4,15.0,0.00418083,0,0.1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388450,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,,28.0,20.0,2.0,1.0,11.0,16.0,10.0,15.0,1.0,8.0,3.0,3.0,,,,,,90.0,55.0,7.4,11.0,0.122103,0,,,,3.0,1.0,3.0,2.0,1.0,1.0,3.0,6.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11388450,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,,56.0,51.0,6.0,5.0,42.0,44.0,9.0,12.0,1.0,5.0,1.0,14.0,,,,,,90.0,65.0,7.4,6.0,0.00350818,0,,,,,,5.0,,,,1.0,4.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11388450,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,3,3,False,,45.0,31.0,9.0,3.0,17.0,19.0,14.0,26.0,5.0,6.0,7.0,3.0,,,,,,90.0,63.0,7.1,15.0,0.0143373,0,,,,,,4.0,,,,4.0,1.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11388450,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,False,,35.0,25.0,6.0,2.0,13.0,15.0,12.0,25.0,2.0,3.0,3.0,4.0,,,,,,90.0,61.0,6.5,19.0,0.0231039,0,,Aaron,Meijers,5.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
11388450,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,False,,32.0,28.0,,,22.0,23.0,6.0,9.0,1.0,8.0,2.0,8.0,,,,,,90.0,47.0,7.8,6.0,0.0082944,1,,,,,,3.0,,1.0,1.0,1.0,3.0,3.0,1.0,,,,1.0,,2.0,1.0,1.0,3.0,0.0315,0.0583,,,,,,,,
11388450,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,,18.0,16.0,2.0,2.0,6.0,7.0,10.0,11.0,1.0,4.0,2.0,6.0,,,,,,90.0,30.0,7.6,3.0,0.0416356,2,,,,,,3.0,,1.0,,2.0,3.0,3.0,2.0,,,,,,,,,,0.1179,,2.0,,,,,,,
11388450,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,M,19,19,False,,11.0,7.0,,,2.0,3.0,5.0,8.0,,4.0,,2.0,,,,,,57.0,25.0,6.7,11.0,0.0120431,0,,,,,,2.0,,4.0,3.0,2.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,,
11388450,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,10,178,46,M,846202,EUR,796262400,M,27,27,False,,14.0,11.0,1.0,,6.0,7.0,5.0,7.0,,1.0,,3.0,,,,,,57.0,24.0,7.1,7.0,0.192765,2,,,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,2.0,,,,,0.1232,,,1.0,2.0,,,,,
11388450,home,RKC Waalwijk,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,20,20,False,,24.0,14.0,2.0,1.0,8.0,10.0,6.0,18.0,,4.0,1.0,5.0,,,,,,79.0,43.0,6.7,21.0,0.0302292,1,,,,4.0,,5.0,1.0,5.0,2.0,,1.0,1.0,1.0,,,,,2.0,,,,1.0,0.0198,,,,1.0,,,,,
11388450,home,RKC Waalwijk,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,,13.0,9.0,,,4.0,4.0,5.0,9.0,1.0,3.0,,1.0,,,,,,90.0,30.0,6.2,12.0,0.0479334,3,,,,,,11.0,,2.0,1.0,,,,4.0,,4.0,,,4.0,3.0,2.0,,1.0,0.3703,0.4971,1.0,,,1.0,,,,
11388450,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,True,,13.0,11.0,,,1.0,1.0,10.0,13.0,,1.0,,3.0,,,,,,33.0,19.0,6.7,6.0,0.0154808,0,,,,1.0,,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
