match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_lastManTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_interceptionWon,player_sofascoreId,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12764527,home,BSC Young Boys,David von Ballmoos,david-von-ballmoos,D. V. Ballmoos,G,16,192,118,M,242883,EUR,788745600,G,26,26,False,True,42.0,26.0,24.0,8.0,0.0,18.0,19.0,8.0,23.0,1.0,5.0,1.0,1.0,3.0,4.0,1.0,90.0,51.0,5.4,17.0,0.00800048,0,-2.6869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Lewin Blum,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,False,,26.0,22.0,,,0.0,11.0,12.0,11.0,19.0,2.0,,,,,,,90.0,54.0,5.9,12.0,0.0289706,0,,,,5.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Mohamed Camara,mohamed-camara,M. Camara,D,5,191,2359,M,881038,EUR,872726400,D,13,13,False,,43.0,35.0,11.0,5.0,0.0,24.0,27.0,11.0,16.0,3.0,6.0,,,,,,90.0,58.0,6.5,9.0,0.00681493,0,,Mohamed,Camara,,3.0,3.0,6.0,,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Sandro Lauper,sandro-lauper,S. Lauper,D,30,185,108,M,801072,EUR,846201600,D,30,30,False,,47.0,44.0,8.0,6.0,0.0,33.0,34.0,11.0,14.0,4.0,4.0,,,,,,90.0,58.0,6.0,4.0,0.00358469,0,,,,1.0,1.0,6.0,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Jaouen Hadjam,jaouen-hadjam,J. Hadjam,D,3,184,9146,M,1049534,EUR,1048636800,D,3,3,False,,34.0,24.0,6.0,2.0,0.0,13.0,16.0,11.0,20.0,,2.0,,,,,,78.0,53.0,5.4,16.0,0.00663722,0,,Jaouen Hadjam,,2.0,,7.0,1.0,2.0,,,,,1.0,,,,4.0,1.0,4.0,jaouen.h3,1.0,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Filip Ugrinić,filip-ugrinic,F. Ugrinić,M,23,185,689,M,857482,EUR,915494400,M,7,7,False,,31.0,26.0,4.0,2.0,1.0,10.0,11.0,18.0,24.0,1.0,3.0,,,,,,90.0,42.0,6.8,9.0,0.439119,2,,,,4.0,1.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,1.0,2.0,1.0,2.0,0.0817,2.0,,,,,,,,,
12764527,home,BSC Young Boys,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1388,M,972523,EUR,948240000,M,20,20,False,,39.0,34.0,1.0,,0.0,20.0,20.0,14.0,19.0,,5.0,,,,,,90.0,50.0,6.2,6.0,0.0154961,0,,,,,,5.0,3.0,1.0,1.0,3.0,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Łukasz Łakomy,lukasz-lakomy,Ł. Łakomy,M,24,181,794,M,1001201,EUR,979776000,M,8,8,False,,19.0,17.0,,,0.0,6.0,6.0,12.0,17.0,,2.0,,,,,,45.0,24.0,6.3,5.0,0.0666707,0,,,,4.0,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Ebrima Colley,colley-ebrima,E. Colley,F,11,179,640,M,928106,EUR,949363200,F,11,11,False,,10.0,7.0,,,0.0,3.0,4.0,4.0,7.0,,2.0,,,,,,45.0,23.0,6.6,8.0,0.00936621,0,,,,1.0,,6.0,2.0,,,2.0,2.0,1.0,3.0,1.0,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,
12764527,home,BSC Young Boys,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,746,M,787448,EUR,836006400,F,35,35,False,,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,1.0,,,,,,60.0,14.0,6.8,6.0,0.00706389,2,,,,,2.0,3.0,2.0,1.0,,,,2.0,2.0,,,,1.0,,1.0,,,,,,0.2131,,1.0,1.0,1.0,0.4243,,,,,
12764527,home,BSC Young Boys,Joël Monteiro,joel-monteiro,J. Monteiro,M,77,192,365,M,1065154,EUR,933811200,F,77,77,False,,14.0,8.0,1.0,,0.0,2.0,3.0,6.0,12.0,2.0,2.0,1.0,,,,,67.0,33.0,6.1,13.0,0.0129604,1,,,,1.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,3.0,2.0,,,1.0,,,,0.0345,,,1.0,,,,,,,
12764527,home,BSC Young Boys,Darian Maleš,darian-males,D. Maleš,M,39,188,208,M,988277,EUR,988848000,M,39,39,True,,17.0,16.0,2.0,2.0,0.0,8.0,8.0,8.0,11.0,,,,,,,,45.0,25.0,6.4,6.0,0.0611761,1,,,,2.0,,4.0,2.0,,,,,,,1.0,,2.0,2.0,,,,1.0,,,,0.0671,1.0,,1.0,,,,,,,
12764527,home,BSC Young Boys,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,21,21,True,,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,2.0,,,,,,45.0,16.0,6.7,5.0,0.0631689,0,,,,,,2.0,3.0,,,1.0,,2.0,1.0,,,,3.0,2.0,,,,,,,,1.0,,,,,,,,,
12764527,home,BSC Young Boys,Cédric Itten,cedric-itten,C. Itten,F,13,189,674,M,352290,EUR,851644800,F,9,9,True,,10.0,6.0,,,0.0,3.0,3.0,3.0,7.0,,,,,,,,30.0,11.0,6.7,4.0,0.0167986,1,,,,,3.0,2.0,3.0,,,,,,,2.0,,,,,,,,,,,0.0537,2.0,,1.0,,,1.0,,,,
12764527,home,BSC Young Boys,Meschack Elia,meschack-elia,M. Elia,F,12,173,23605,M,862078,EUR,870825600,F,15,15,True,,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,3.0,,,,,,23.0,14.0,6.4,2.0,0.00713179,2,,,,,,1.0,2.0,,,,,1.0,1.0,,,,2.0,2.0,,meschackelialina,,,,1.0,0.3637,,,1.0,,,,1.0,,,
12764527,home,BSC Young Boys,Zachary Athekame,zachary-athekame,Z. Athekame,D,24,180,1742,M,1409700,EUR,1102896000,D,24,24,True,,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,1.0,1.0,,,,,,12.0,10.0,6.4,3.0,0.0157105,0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Marvin Keller,marvin-keller,M. Keller,G,1,187,238,M,1005744,EUR,1017792000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Dario Marzino,dario-marzino,D. Marzino,G,40,184,26,M,797687,EUR,843091200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Loris Benito,loris-benito,L. Benito,D,23,184,189,M,67308,EUR,694742400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Rhodri Smith,rhodri-smith,R. Smith,D,3,185,66,M,1405666,EUR,1157760000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764527,home,BSC Young Boys,Kastriot Imeri,kastriot-imeri,K. Imeri,M,7,173,286,M,865520,EUR,962064000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764527,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,29,29,False,,24.0,20.0,8.0,4.0,0.0,18.0,18.0,2.0,6.0,3.0,12.0,,1.0,,,,90.0,35.0,6.5,4.0,0.00049415,0,-0.5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
12764527,away,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9895,M,973437,EUR,978566400,D,3,3,False,,40.0,31.0,8.0,5.0,2.0,14.0,19.0,17.0,22.0,3.0,3.0,,,,,,90.0,57.0,7.9,13.0,0.40534,1,,,,1.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,odilonkossounou,,,,,0.0642,2.0,,1.0,,,,,,,
