match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_keyPass,stat_fouls,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork,stat_totalOffside
11406789,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,30.0,29.0,2.0,1.0,28.0,28.0,1.0,2.0,2.0,90.0,32.0,5.9,1.0,0.00013757,0,-1.4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,False,16.0,14.0,2.0,2.0,7.0,7.0,7.0,9.0,2.0,52.0,27.0,6.2,4.0,0.00130555,0,,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,False,72.0,68.0,4.0,3.0,41.0,41.0,27.0,32.0,2.0,90.0,85.0,6.8,6.0,0.0138436,0,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,89.0,80.0,5.0,2.0,51.0,52.0,29.0,37.0,6.0,90.0,93.0,6.5,9.0,0.0144226,0,,,,2.0,3.0,1.0,,,,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,69,69,False,20.0,17.0,1.0,,13.0,15.0,4.0,5.0,2.0,52.0,30.0,6.4,3.0,0.00206668,0,,,,2.0,4.0,1.0,,2.0,4.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,37.0,32.0,2.0,1.0,16.0,17.0,17.0,24.0,4.0,85.0,53.0,6.9,9.0,0.0645109,1,,,,4.0,9.0,1.0,2.0,,3.0,1.0,4.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.4194,,,,,,,,,,,,,,,,
11406789,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,97.0,88.0,12.0,5.0,38.0,41.0,51.0,57.0,8.0,90.0,108.0,7.4,9.0,0.100857,2,,,,,4.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,0.143,LeoParedes,1.0,0.0662,,,,,,,,,,,,,
11406789,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,34.0,26.0,2.0,,15.0,18.0,12.0,18.0,3.0,90.0,49.0,6.5,14.0,0.115673,1,,,,7.0,2.0,3.0,,2.0,2.0,2.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,0.1607,lorepelle7,,,True,3.0,1.0,,,,,,,,,,
11406789,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,False,36.0,26.0,3.0,1.0,12.0,12.0,15.0,32.0,3.0,90.0,65.0,7.2,26.0,0.284095,2,,,,5.0,6.0,,2.0,,1.0,6.0,8.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,0.1822,LaJoya,,,,2.0,1.0,1.0,,,,,,,,,
11406789,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,False,5.0,2.0,,,,,2.0,6.0,,52.0,17.0,6.4,9.0,0.00258253,0,,,,2.0,3.0,,2.0,,,3.0,1.0,,1.0,2.0,,,,,,,,,2.0,,tammy_abraham,,,,,,,,,,,,,,,
11406789,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,False,20.0,18.0,,,10.0,10.0,8.0,10.0,3.0,72.0,35.0,6.3,8.0,0.00682581,3,,,,8.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,0.2205,stewel92,1.0,,,4.0,,1.0,,,,,,,,,
11406789,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,True,22.0,19.0,1.0,1.0,7.0,7.0,14.0,23.0,2.0,38.0,36.0,6.7,12.0,0.0467752,0,,,,3.0,1.0,,1.0,,,1.0,8.0,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
11406789,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,D,2,2,True,15.0,14.0,,,6.0,6.0,8.0,9.0,,38.0,26.0,6.7,2.0,0.00437265,1,,,,,2.0,,,1.0,2.0,,,,,,,,,1.0,,,,1.0,,0.01,,,,,,,,,,,,,,,,
11406789,home,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7717,M,150998,EUR,788918400,F,17,17,True,8.0,5.0,,,2.0,2.0,3.0,7.0,1.0,38.0,16.0,7.2,5.0,0.00313129,3,,,,4.0,3.0,,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,1.0,,,0.8654,sardarazmoun,3.0,2.0857,,1.0,,,1.0,,,,,,,,
11406789,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,10.0,9.0,,,1.0,1.0,8.0,10.0,2.0,18.0,14.0,6.8,2.0,0.0212824,1,,,,,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0731,,,,,,,1.0,,,,,,,,,
11406789,home,Roma,João Costa,joao-costa,J. Costa,F,18,178,618,M,1397478,EUR,1111968000,F,67,67,True,3.0,3.0,,,,,3.0,4.0,,12.0,6.0,6.5,2.0,0.046173,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11406789,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,,
11406789,home,Roma,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,1176744,EUR,1113436800,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,deanhuijsen,,,,,,,,,,,,,,,
11406789,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,43,43,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1660,M,47741,EUR,627696000,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,nico_zale,,,,,,,,,,,,,,,
11406789,home,Roma,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,renatosanches,,,,,,,,,,,,,,,
11406789,home,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,houssem_aouar,,,,,,,,,,,,,,,
11406789,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,False,28.0,13.0,20.0,6.0,10.0,16.0,3.0,12.0,10.0,90.0,40.0,6.9,15.0,0.00065741,0,1.1519,,,,,,,,,,,,,1.0,,,,,,,,,,,lukaszskorupski28,,,,,,,,2.0,3.0,1.0,1.0,,,,
11406789,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,False,39.0,33.0,3.0,1.0,17.0,19.0,16.0,20.0,1.0,80.0,59.0,7.6,8.0,0.00839983,1,,,,2.0,6.0,,1.0,1.0,4.0,,,,,1.0,1.0,,1.0,4.0,,1.0,,1.0,1.0,0.0213,,,,,1.0,,,,,,,,1.0,,,
11406789,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,False,34.0,30.0,3.0,2.0,23.0,23.0,7.0,11.0,2.0,90.0,47.0,6.9,5.0,0.00240653,0,,,,3.0,3.0,,,1.0,1.0,,,1.0,2.0,6.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,56.0,53.0,3.0,2.0,34.0,35.0,19.0,21.0,4.0,90.0,70.0,6.9,4.0,0.00753897,0,,,,4.0,4.0,1.0,,,2.0,,,1.0,1.0,6.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11406789,away,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,58.0,49.0,3.0,1.0,29.0,33.0,21.0,26.0,4.0,80.0,84.0,7.3,11.0,0.144554,0,,,,2.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,2.0,,,1.0,1.0,,,1.0,,richycala,,,,1.0,,,,,,,,,1.0,,
11406789,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,False,54.0,47.0,2.0,1.0,22.0,26.0,25.0,28.0,1.0,90.0,65.0,7.0,7.0,0.0253162,0,,,,4.0,4.0,2.0,,2.0,3.0,,,,1.0,3.0,,1.0,2.0,2.0,,,,,,,,,,True,,,,,,,,,,,,
11406789,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,M,11,11,False,26.0,20.0,1.0,1.0,5.0,7.0,15.0,19.0,6.0,80.0,46.0,6.9,14.0,0.00556215,1,,,,4.0,7.0,,6.0,,1.0,5.0,,1.0,,1.0,,,,1.0,,4.0,,,2.0,0.0267,,,,,1.0,,1.0,,,,,,,,,
11406789,away,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,17,17,False,48.0,44.0,6.0,5.0,27.0,28.0,17.0,20.0,6.0,77.0,57.0,8.4,5.0,0.0586399,1,,Oussama El Azzouzi,,3.0,4.0,1.0,,,2.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,0.0816,o.elazzouzi,1.0,0.5,,,1.0,,1.0,,,,,,1.0,,
11406789,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,False,45.0,43.0,3.0,2.0,24.0,25.0,19.0,20.0,1.0,90.0,57.0,6.2,7.0,0.0340829,1,,,,8.0,,,1.0,,,2.0,,3.0,,3.0,,,2.0,,,,,,,0.0044,,,,,2.0,,1.0,,,,,,,,,
11406789,away,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,M,56,56,False,35.0,32.0,,,10.0,12.0,22.0,27.0,4.0,90.0,62.0,7.4,16.0,0.0823625,4,,,,6.0,3.0,,7.0,2.0,,1.0,4.0,,,1.0,,,,,,2.0,,2.0,1.0,0.7368,AS56,1.0,0.5993,,1.0,,1.0,1.0,,,,,,,1.0,
11406789,away,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,9,9,False,27.0,20.0,2.0,1.0,7.0,9.0,13.0,18.0,4.0,69.0,36.0,8.4,9.0,0.128239,1,,,,2.0,2.0,,1.0,,1.0,,,,,,,2.0,,1.0,,1.0,,,,0.1579,JZirkzee,1.0,0.425,,2.0,1.0,,1.0,,,,,,1.0,,
11406789,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,18,18,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,21.0,11.0,6.7,2.0,0.00061368,2,,Santiago Castro,,2.0,2.0,,,,1.0,,,1.0,1.0,,,,2.0,,,,,2.0,,0.0416,,,,,,,,,,,,,,,,
11406789,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,3.0,3.0,1.0,1.0,,,3.0,3.0,1.0,13.0,5.0,6.9,,0.0102767,0,,,,1.0,1.0,,,,1.0,,,1.0,,,,2.0,,,,,,,,,kacper_urbanski10,,,,,,,,,,,,,,,1.0
11406789,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,10.0,7.0,6.9,,0.00031413,0,,,,1.0,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,15,15,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,10.0,5.0,6.6,1.0,0.0001413,0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,6.0,4.0,,,,,4.0,6.0,,10.0,7.0,6.8,2.0,0.0030566,0,,,,,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Mihajlo Ilić,mihajlo-ilic,M. Ilić,D,15,192,608,M,1193085,EUR,1054684800,D,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406789,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
