match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,captain,stat_totalOffside,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName
10408398,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,39.0,15.0,32.0,8.0,9.0,9.0,6.0,30.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,41.0,6.4,24.0,0.0,0.0,0.00319942,0,-0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408398,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,18.0,12.0,4.0,2.0,5.0,7.0,7.0,13.0,1.0,2.0,,,,,90.0,41.0,7.2,13.0,0.0476,0.1866,0.105362,2,,2.0,1.0,2.0,3.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10408398,home,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,False,34.0,27.0,4.0,2.0,18.0,20.0,11.0,16.0,1.0,8.0,,,,,90.0,63.0,7.3,10.0,0.0,0.0,0.0297171,0,,2.0,2.0,1.0,4.0,8.0,,,,,,4.0,1.0,3.0,2.0,,2.0,1.0,2.0,3.0,,,,,,,,,,,,
10408398,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,31.0,20.0,7.0,2.0,19.0,23.0,1.0,8.0,3.0,11.0,,,,,90.0,43.0,7.1,11.0,0.0854,0.0,0.00179951,2,,,3.0,6.0,3.0,8.0,,,,2.0,,1.0,,1.0,,,,1.0,1.0,,True,1.0,,,,,,,,,,
10408398,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,False,22.0,15.0,7.0,3.0,11.0,11.0,4.0,11.0,5.0,6.0,,,,,90.0,30.0,6.7,7.0,0.0,0.0,0.187437,0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10408398,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,18,18,False,11.0,7.0,1.0,1.0,3.0,6.0,5.0,7.0,1.0,1.0,,,,,45.0,18.0,6.5,7.0,0.0,0.0,0.0122532,0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408398,home,Mallorca,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,4,4,False,30.0,22.0,4.0,2.0,11.0,14.0,11.0,19.0,,3.0,,,,,82.0,45.0,6.8,12.0,0.0,0.0,0.00551523,0,,3.0,3.0,,8.0,9.0,1.0,2.0,2.0,,,4.0,,3.0,3.0,,,,,1.0,,,1.0,,,,,,,,,
10408398,home,Mallorca,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,12,12,False,39.0,31.0,4.0,1.0,20.0,24.0,11.0,15.0,,10.0,,,,,90.0,50.0,6.3,10.0,0.0,0.0,0.0175826,0,,,5.0,2.0,9.0,6.0,2.0,1.0,1.0,,,,,4.0,,1.0,,,,,,,2.0,,,,,,,,,
10408398,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,10.0,5.0,,,1.0,3.0,5.0,10.0,,2.0,,,,,68.0,20.0,6.6,8.0,0.0357,0.0,0.0588274,1,,3.0,2.0,2.0,5.0,4.0,,1.0,1.0,,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,
10408398,home,Mallorca,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,F,19,19,False,18.0,14.0,3.0,1.0,5.0,5.0,12.0,17.0,,2.0,,,,,82.0,41.0,7.1,13.0,0.9406,0.9727,0.114946,1,,4.0,5.0,,18.0,7.0,1.0,10.0,5.0,,1.0,,1.0,2.0,4.0,1.0,3.0,,,,,,3.0,,kanginlee,1.0,,,,,,
