match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot,stat_totalOffside
12421116,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,195,M,110777,EUR,736128000,G,1,1,False,44.0,35.0,16.0,7.0,0.0,32.0,34.0,3.0,10.0,1.0,6.0,90.0,49.0,6.9,9.0,0.00175418,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421116,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,39.0,36.0,1.0,,0.0,22.0,23.0,15.0,17.0,1.0,4.0,90.0,67.0,7.3,10.0,0.063975,1,z.elouahdi,1.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0821,1.0,,,,,,,,,,,,,,
12421116,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,80.0,74.0,11.0,6.0,0.0,62.0,65.0,12.0,15.0,2.0,4.0,90.0,85.0,6.9,7.0,0.00774181,0,,,,,4.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
12421116,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,61.0,54.0,9.0,5.0,0.0,44.0,49.0,10.0,12.0,4.0,3.0,90.0,67.0,7.0,7.0,0.00474528,0,,,,3.0,4.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12421116,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,354046,EUR,776304000,D,18,18,False,63.0,53.0,3.0,1.0,1.0,28.0,34.0,25.0,31.0,1.0,7.0,90.0,85.0,7.6,13.0,0.0539095,2,joriskayembe23,2.0,,1.0,2.0,3.0,1.0,,,,,,1.0,3.0,3.0,1.0,,,0.0554,1.0,,2.0,,,,,,,,,,,,
12421116,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,False,44.0,42.0,1.0,1.0,0.0,23.0,25.0,19.0,19.0,,10.0,90.0,62.0,7.5,6.0,0.0201507,0,,,,1.0,4.0,10.0,,1.0,2.0,2.0,,,1.0,5.0,4.0,3.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
12421116,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,58.0,56.0,1.0,1.0,0.0,28.0,28.0,28.0,31.0,3.0,3.0,90.0,72.0,7.2,5.0,0.0186125,0,,1.0,,,2.0,6.0,2.0,,1.0,1.0,,,1.0,,,1.0,4.0,,,,1.0,,True,,,,,,,,,,,
12421116,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,M,23,23,False,71.0,57.0,8.0,4.0,0.0,22.0,23.0,38.0,55.0,,5.0,89.0,95.0,8.1,26.0,0.81244,2,,7.0,3.0,1.0,6.0,2.0,,3.0,3.0,1.0,2.0,,3.0,1.0,1.0,3.0,,,0.1299,5.0,,,,1.0,,,,,,,,,,
12421116,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,42.0,37.0,3.0,2.0,0.0,18.0,18.0,19.0,24.0,1.0,4.0,89.0,54.0,8.8,7.0,0.112035,2,,,,,1.0,5.0,,,2.0,1.0,,,,2.0,,,2.0,1.0,0.4122,2.0,,,,,2.0,2.0,1.2053,,,,,,,
12421116,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172.0,2650,M,1477662,EUR,1102982400,M,7,7,False,36.0,31.0,,,0.0,7.0,9.0,24.0,30.0,,2.0,89.0,58.0,7.6,15.0,0.117146,3,,3.0,,,5.0,8.0,2.0,,5.0,4.0,,,1.0,,,5.0,3.0,2.0,0.0956,2.0,1.0,1.0,,,2.0,,0.1584,,,,,,,
12421116,home,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196.0,5773,M,987734,EUR,974937600,F,99,99,False,21.0,15.0,2.0,2.0,1.0,5.0,8.0,10.0,14.0,,2.0,73.0,33.0,7.0,11.0,0.0863437,2,,1.0,,3.0,6.0,4.0,,1.0,2.0,1.0,1.0,,,,,2.0,1.0,1.0,0.575,1.0,2.0,,,1.0,1.0,,0.2742,1.0,,,,,,
12421116,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185.0,4405,M,1010634,EUR,987033600,F,9,9,True,,,,,0.0,,,,,,,17.0,7.0,6.4,3.0,,3,,,,1.0,3.0,2.0,,,1.0,,,,,,,2.0,1.0,1.0,0.2773,,1.0,2.0,,,1.0,,0.1216,1.0,,,,,,
12421116,home,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179.0,4440,M,839095,EUR,920937600,D,46,46,True,,,,,0.0,,,,,,,1.0,,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
