match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated
12504426,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,34.0,26.0,15.0,7.0,0.0,22.0,24.0,4.0,10.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,42.0,6.3,9.0,0.00112532,0,-1.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504426,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,61.0,51.0,4.0,1.0,0.0,32.0,33.0,19.0,29.0,3.0,1.0,4.0,,,,,90.0,75.0,6.3,11.0,0.0161267,0,,1.0,3.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12504426,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,47.0,45.0,,,0.0,31.0,32.0,14.0,15.0,6.0,3.0,5.0,,,,,90.0,62.0,6.6,4.0,0.00633585,0,,,6.0,,,4.0,3.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12504426,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,57.0,48.0,5.0,3.0,0.0,25.0,28.0,23.0,29.0,2.0,,6.0,,,,,83.0,61.0,6.3,10.0,0.0152099,1,,,4.0,,1.0,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,0.0328,,,,,,,,,,,,,,
12504426,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,49.0,38.0,3.0,1.0,0.0,14.0,18.0,28.0,42.0,8.0,1.0,6.0,2.0,,,,90.0,81.0,7.2,21.0,0.363512,1,,11.0,3.0,1.0,,4.0,2.0,,1.0,2.0,,2.0,,,1.0,,,0.0177,4.0,1.0,0.0169,2.0,,,,,,,,,,
12504426,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,69.0,65.0,3.0,2.0,0.0,38.0,39.0,28.0,32.0,6.0,2.0,7.0,1.0,,,,90.0,91.0,6.5,10.0,0.243852,2,,2.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,3.0,,,3.0,1.0,2.0,0.038,1.0,,,1.0,ederson99,1.0,,,,,,,,
12504426,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,65.0,59.0,2.0,,0.0,25.0,27.0,34.0,39.0,8.0,2.0,2.0,,,,,90.0,79.0,6.9,9.0,0.0584159,0,,1.0,6.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,True,,,,,,,
12504426,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,37.0,33.0,4.0,1.0,0.0,18.0,19.0,17.0,20.0,1.0,,2.0,,,,,68.0,50.0,6.6,6.0,0.0751812,0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,
12504426,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,F,24,24,False,48.0,43.0,5.0,5.0,0.0,13.0,15.0,30.0,35.0,1.0,1.0,4.0,,,,,77.0,64.0,6.9,14.0,0.0969711,2,,2.0,6.0,,,1.0,,1.0,2.0,,,3.0,,,3.0,,,0.0975,,1.0,0.3154,1.0,lakisamar10,,,1.0,,,,,,
12504426,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,20.0,18.0,2.0,2.0,0.0,5.0,5.0,13.0,15.0,6.0,,5.0,3.0,,,,68.0,33.0,7.8,7.0,0.0257015,3,,,2.0,,,,,,,3.0,,3.0,,,,,1.0,0.1522,,1.0,0.6349,3.0,mateoretegui,,,1.0,2.0,1.0,,,,
12504426,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,33.0,26.0,,,0.0,6.0,6.0,20.0,28.0,1.0,,3.0,,,,,77.0,49.0,7.1,17.0,0.0429435,2,,1.0,10.0,,,,,1.0,1.0,,,1.0,,,3.0,1.0,1.0,0.122,,1.0,0.7725,1.0,molalookman,,,,6.0,1.0,1.0,,,
12504426,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,True,12.0,11.0,1.0,,0.0,7.0,7.0,5.0,7.0,2.0,1.0,2.0,,,,,22.0,21.0,6.7,4.0,0.0108124,0,,2.0,1.0,,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,
12504426,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,,,22.0,9.0,6.8,3.0,0.00468702,2,,,2.0,,,,,2.0,,1.0,,2.0,,,,,1.0,0.1478,,1.0,0.205,,cdk,,,,,,,,,
12504426,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,1.0,,,,,13.0,6.0,6.7,,0.00394779,1,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,0.0809,,,,1.0,pasalicmario,,,,,,,,,
