match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
10382170,home,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,dusantadic,38560,EUR,595987200,F,10,10,False,32.0,23.0,1.0,1.0,11.0,11.0,15.0,30.0,1.0,1.0,,3.0,,,,,90.0,52.0,7.0,20.0,0,,,5.0,3.0,,2.0,2.0,,,2.0,,1.0,1.0,,9.0,3.0,2.0,,,,,True,,,,
10382170,home,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89569,M,Kudus,905163,EUR,965174400,M,20,20,True,11.0,8.0,1.0,1.0,4.0,7.0,4.0,4.0,,1.0,,3.0,,,,,45.0,25.0,6.0,10.0,0,,,8.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,5.0,,,,,,,1.0,,,,,
10382170,home,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,StevenBergwijn,361798,EUR,876268800,F,7,7,True,9.0,5.0,3.0,1.0,2.0,5.0,3.0,4.0,1.0,3.0,,2.0,,,,,19.0,13.0,6.8,4.0,0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Olivier Aertssen,olivier-aertssen,O. Aertssen,D,3,185,170,M,,1049446,EUR,1091836800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,,1153079,EUR,1141689600,D,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,,996940,EUR,1061164800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5041,M,,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,,100386,EUR,693100800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,,996989,EUR,1042934400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,,94835,EUR,648432000,G,1,1,False,20.0,16.0,8.0,4.0,14.0,14.0,2.0,6.0,,,,9.0,,4.0,5.0,,90.0,32.0,8.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,,842536,EUR,891820800,D,12,12,False,33.0,29.0,1.0,,15.0,18.0,14.0,16.0,,3.0,,3.0,,,,,67.0,47.0,6.6,7.0,0,,,2.0,,,,,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,
10382170,away,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,meeshilgerss,1014288,EUR,989712000,D,2,2,False,72.0,63.0,10.0,4.0,24.0,27.0,39.0,46.0,,2.0,2.0,5.0,,,,,90.0,82.0,6.8,11.0,2,,,4.0,,,1.0,,2.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,2.0,,,
10382170,away,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,,196082,EUR,748742400,D,3,3,False,76.0,72.0,2.0,2.0,31.0,33.0,41.0,43.0,1.0,3.0,,4.0,,,,,90.0,89.0,7.1,6.0,3,,,5.0,1.0,,4.0,,2.0,2.0,,,1.0,2.0,1.0,,,,,,1.0,,True,2.0,,,
10382170,away,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,,860160,EUR,872985600,D,5,5,False,59.0,55.0,4.0,3.0,12.0,13.0,45.0,50.0,1.0,4.0,1.0,2.0,,,,,90.0,80.0,7.4,11.0,3,,,9.0,3.0,1.0,,,2.0,1.0,,,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,,,,1.0,,,
10382170,away,FC Twente,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,rramizz_,989882,EUR,896140800,M,8,8,False,85.0,75.0,7.0,6.0,11.0,17.0,65.0,73.0,2.0,5.0,,9.0,,,,,90.0,98.0,7.5,15.0,2,,,4.0,,,,,3.0,,,,2.0,,1.0,5.0,1.0,5.0,1.0,,,,,2.0,,,
10382170,away,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,,825731,EUR,928108800,M,23,23,False,52.0,47.0,3.0,3.0,12.0,13.0,35.0,39.0,1.0,5.0,1.0,5.0,,,,,77.0,60.0,7.3,5.0,1,,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,
10382170,away,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,,280631,EUR,877046400,M,7,7,False,45.0,37.0,2.0,1.0,9.0,9.0,29.0,39.0,,1.0,1.0,6.0,,,,,67.0,55.0,7.3,12.0,1,,,1.0,,,,,,,1.0,1.0,,,1.0,3.0,1.0,2.0,,,1.0,,,,1.0,1.0,
10382170,away,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,,798181,EUR,865209600,M,18,18,False,20.0,15.0,,,2.0,4.0,13.0,16.0,1.0,4.0,,3.0,,,,,85.0,32.0,6.6,6.0,5,,,3.0,,,,,3.0,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,3.0,,,1.0,,1.0,2.0
10382170,away,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,,148623,EUR,743472000,M,10,10,False,31.0,27.0,,,2.0,2.0,25.0,31.0,,2.0,2.0,5.0,,,,,66.0,51.0,6.4,15.0,2,,,8.0,5.0,2.0,,,,,1.0,,2.0,,4.0,2.0,,2.0,,,1.0,1.0,,1.0,,,
10382170,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,,35193,EUR,601862400,F,9,9,False,26.0,21.0,,,3.0,5.0,18.0,23.0,2.0,7.0,,3.0,,,,,90.0,45.0,7.8,10.0,3,,,1.0,,,2.0,,2.0,1.0,2.0,3.0,1.0,,,2.0,,2.0,,2.0,1.0,1.0,,,1.0,,
10382170,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,,1048430,EUR,996019200,F,11,11,True,14.0,14.0,,,1.0,1.0,14.0,15.0,1.0,1.0,1.0,1.0,,,,,24.0,18.0,6.6,1.0,0,,,5.0,,,,,,,,,,4.0,,2.0,1.0,,1.0,,,,,,,,
10382170,away,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,,296438,EUR,764121600,D,20,20,True,22.0,20.0,1.0,,3.0,3.0,17.0,20.0,,1.0,,2.0,,,,,23.0,31.0,6.9,5.0,1,,,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,
10382170,away,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,absolute_christostzolis,1031259,EUR,1012348800,F,19,19,True,8.0,6.0,,,,,7.0,11.0,,2.0,,1.0,,,,,23.0,20.0,6.5,8.0,0,,,7.0,1.0,1.0,,,,,3.0,1.0,2.0,1.0,1.0,3.0,1.0,,3.0,,,,,,,,
10382170,away,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,,966546,EUR,993600000,M,21,21,True,5.0,3.0,,,,,3.0,6.0,1.0,2.0,,,,,,,13.0,8.0,6.6,3.0,0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10382170,away,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,,993560,EUR,1022284800,F,27,27,True,,,,,,,,,,,,,,,,,9.0,2.0,6.4,1.0,1,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
10382170,away,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180,108,M,,788238,EUR,854236800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,Max Bruns,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,,961684,EUR,1011312000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,,944467,EUR,1005523200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382170,away,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,,971006,EUR,1007769600,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
