match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_challengeLost,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_dispossessed,stat_wasFouled,stat_penaltyConceded,stat_bigChanceCreated,stat_penaltyWon,captain,stat_totalOffside,player_sofascoreId
14035966,home,Royal Antwerp FC,Taishi Brandon Nozawa,,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,34.0,16.0,24.0,6.0,0.0,14.0,16.0,2.0,18.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,39.0,6.8,19.0,0.00050839,3.1967685246198,1.0,-1.785,-1.785,0.4988,0,-0.4129,0.07,-0.05,-0.17,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035966,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,41.0,23.0,11.0,2.0,0.0,15.0,21.0,8.0,20.0,2.0,,,,,,90.0,55.0,6.2,18.0,0.0189037,40.802451033313,9.0,26.775,7.455,,1,,0.14,0.06,-0.32,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0325,1.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,
14035966,home,Royal Antwerp FC,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,False,29.0,20.0,3.0,,0.0,16.0,20.0,4.0,9.0,7.0,,,,,,90.0,52.0,6.6,12.0,0.00104133,56.175674828713,7.0,23.415,15.12,,3,,0.02,0.08,-0.17,,,,4.0,5.0,,,1.0,12.0,1.0,1.0,1.0,0.1451,,-0.55,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.192,,,,,,,,,,,,,,,
14035966,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,False,53.0,42.0,11.0,4.0,0.0,31.0,33.0,11.0,20.0,7.0,,,,,,90.0,68.0,6.8,12.0,0.00975435,139.03656607502,12.0,45.99,30.765,,0,,0.16,0.23,-0.23,,,,5.0,6.0,,,,6.0,3.0,1.0,1.0,,,,2.0,5.0,,,3.0,1.0,1.0,,1.0,2.0,30.781904180866,1.0,,,,,,,,,,,
14035966,home,Royal Antwerp FC,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,17.0,11.0,,,0.0,1.0,2.0,10.0,15.0,2.0,,,,,,89.0,43.0,8.2,8.0,0.351145,44.519457141966,6.0,10.08,13.23,,5,,0.62,0.17,-0.25,,2.0,2.0,1.0,4.0,,,1.0,3.0,2.0,3.0,1.0,0.7068,5.0,0.51,4.0,8.0,3.0,1.0,,,,1.6108,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,
14035966,home,Royal Antwerp FC,Xander Dierckx,,,xander-dierckx,X. Dierckx,M,78,,206,M,2405369,EUR,1235692800,M,78,78,False,20.0,13.0,1.0,1.0,0.0,2.0,4.0,11.0,16.0,1.0,,,,,,68.0,33.0,6.7,10.0,0.0323867,53.468635357823,8.0,0.0,9.66,,1,,0.09,0.06,-0.05,,1.0,1.0,,3.0,1.0,1.0,,,,1.0,,0.0361,2.0,0.01,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,
14035966,home,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,56.0,47.0,7.0,3.0,0.0,17.0,18.0,30.0,38.0,10.0,,,,,,90.0,72.0,6.3,14.0,0.033241,128.47789237115,18.0,42.0,17.85,,3,,0.36,0.09,-0.34,,1.0,,,2.0,1.0,,2.0,1.0,1.0,1.0,,0.2808,,-0.53,3.0,5.0,,1.0,1.0,,3.0,,,1.0,21.453030089011,1.0,1.0,,,,1.0,1.0,,,,,
14035966,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,False,47.0,44.0,4.0,3.0,1.0,21.0,22.0,23.0,25.0,6.0,,,,,,89.0,76.0,7.7,10.0,0.229336,163.23072225792,15.0,95.865,33.915,,3,,0.44,0.44,-0.1,,2.0,1.0,,5.0,4.0,1.0,,3.0,,3.0,3.0,0.2046,3.0,-0.13,,6.0,2.0,1.0,,,1.0,0.9394,2.0,1.0,89.577294047685,5.0,1.0,,,,1.0,,1.0,,,,
14035966,home,Royal Antwerp FC,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,False,24.0,20.0,3.0,1.0,0.0,8.0,8.0,12.0,16.0,4.0,,,,,,73.0,39.0,6.2,13.0,0.00895214,152.64699897166,16.0,48.405,19.845,,0,,-0.2,0.14,0.14,,,,,2.0,4.0,2.0,,,1.0,,,,,,2.0,6.0,,,,,4.0,,,,53.055413811676,3.0,,,,2.0,,,,,,,
14035966,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,21.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,15.0,6.0,,,,,,90.0,50.0,8.4,14.0,0.529387,97.392564743339,13.0,16.38,13.02,,2,,0.61,0.38,0.27,,7.0,3.0,,9.0,3.0,2.0,1.0,,1.0,3.0,3.0,0.181,6.0,-0.59,1.0,5.0,1.0,,,,4.0,0.146,,2.0,15.814197830969,2.0,,,,1.0,4.0,,2.0,1.0,,,
