match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_fouls,captain,player_firstName,player_lastName,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId
10980650,home,Ipswich Town,Kane Vincent-Young,kane-vincent-young,K. Vincent-Young,D,30,180.0,16,M,785452,EUR,826848000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Kane,Vincent-Young,,,,,
10980650,home,Ipswich Town,Cameron Burgess,cameron-burgess,C. Burgess,D,15,194.0,331,M,358084,EUR,814233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10980650,home,Ipswich Town,Cameron Humphreys,cameron-humphreys,C. Humphreys,M,8,178.0,146,M,1130909,EUR,1067472000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10980650,away,Burnley,Bailey Peacock-Farrell,bailey-peacock-farrell,B. Peacock-Farrell,G,1,194.0,181,M,826259,EUR,846547200,G,15,15,False,41.0,34.0,12.0,6.0,30.0,33.0,4.0,8.0,1.0,,,3.0,7.0,,,1.0,90.0,52.0,7.4,8.0,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,
10980650,away,Burnley,Vitinho,vitinho,Vitinho,D,2,175.0,3615,M,914477,EUR,932688000,D,22,22,False,49.0,35.0,7.0,4.0,24.0,31.0,11.0,18.0,5.0,3.0,1.0,2.0,12.0,2.0,,,90.0,76.0,6.6,22.0,0,3.0,,8.0,1.0,,2.0,2.0,3.0,,,,,,,2.0,,,,,,,,,,
10980650,away,Burnley,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185.0,567,M,1979970,EUR,1015372800,D,28,28,False,62.0,48.0,12.0,5.0,37.0,43.0,11.0,19.0,3.0,1.0,,3.0,5.0,1.0,,,90.0,76.0,7.0,16.0,0,1.0,1.0,3.0,,,1.0,1.0,,,,2.0,,,,1.0,,,,Ameen,Al-Dakhil,,,,,
10980650,away,Burnley,Jordan Beyer,jordan-beyer,J. Beyer,D,36,187.0,321,M,927175,EUR,958694400,D,36,36,False,69.0,60.0,10.0,7.0,54.0,56.0,6.0,13.0,6.0,,,6.0,8.0,2.0,,,90.0,82.0,7.3,10.0,0,1.0,2.0,3.0,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,
10980650,away,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183.0,244,M,166381,EUR,748224000,D,3,3,False,62.0,51.0,11.0,6.0,33.0,37.0,18.0,26.0,10.0,1.0,1.0,3.0,3.0,1.0,,,90.0,91.0,7.5,15.0,0,4.0,5.0,7.0,,2.0,3.0,2.0,1.0,,,1.0,,1.0,,2.0,,2.0,,,,,,,,
10980650,away,Burnley,Jack Cork,jack-cork,J. Cork,M,,185.0,86,M,20993,EUR,614736000,M,4,4,False,39.0,32.0,3.0,2.0,18.0,19.0,14.0,20.0,5.0,2.0,1.0,1.0,2.0,3.0,,,90.0,51.0,6.5,9.0,0,2.0,1.0,6.0,2.0,,,,1.0,,,,,,,,,2.0,True,,,,,,,
10980650,away,Burnley,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174.0,275,M,352964,EUR,843696000,M,26,26,False,20.0,18.0,2.0,2.0,8.0,8.0,10.0,12.0,,,,1.0,3.0,,,,59.0,23.0,6.6,3.0,0,1.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,
10980650,away,Burnley,Nathan Tella,nathan-tella,N. Tella,M,23,173.0,3092,M,920379,EUR,931132800,M,23,23,False,12.0,4.0,2.0,2.0,,1.0,4.0,12.0,3.0,4.0,1.0,,,,,,89.0,25.0,6.3,14.0,2,1.0,,8.0,1.0,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,
10980650,away,Burnley,Scott Twine,scott-twine,S. Twine,F,10,174.0,650,M,839416,EUR,931910400,M,11,11,False,25.0,24.0,2.0,2.0,9.0,9.0,16.0,20.0,3.0,1.0,,,2.0,2.0,,,59.0,40.0,6.8,8.0,2,,,5.0,,,1.0,,1.0,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,,,,,,,,
10980650,away,Burnley,Darko Churlinov,darko-churlinov,D. Churlinov,M,17,180.0,491,M,876345,EUR,963273600,M,27,27,False,18.0,16.0,2.0,1.0,8.0,8.0,8.0,11.0,2.0,2.0,2.0,1.0,2.0,,,,60.0,29.0,6.8,7.0,0,1.0,,3.0,,,,,1.0,,,,,1.0,,2.0,3.0,,,,,,,,,
10980650,away,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185.0,307,M,26989,EUR,617673600,F,9,9,False,20.0,13.0,1.0,,4.0,7.0,9.0,13.0,8.0,1.0,1.0,1.0,4.0,2.0,,,67.0,32.0,7.3,7.0,4,3.0,4.0,4.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,
10980650,away,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,822,M,358394,EUR,819331200,M,8,8,True,15.0,13.0,3.0,1.0,7.0,7.0,7.0,11.0,1.0,,,1.0,4.0,1.0,,,31.0,21.0,6.6,4.0,0,2.0,,4.0,1.0,,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,
10980650,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175.0,872,M,792122,EUR,828835200,M,24,24,True,21.0,19.0,4.0,4.0,9.0,9.0,10.0,12.0,1.0,1.0,,,,,,,31.0,27.0,6.6,3.0,0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10980650,away,Burnley,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4225,M,877036,EUR,973555200,F,19,19,True,15.0,9.0,3.0,1.0,5.0,6.0,4.0,13.0,1.0,1.0,1.0,,1.0,,,,30.0,24.0,6.6,10.0,1,,,1.0,,1.0,,,,,,,1.0,4.0,,,,1.0,,,,,,,,zaroury
10980650,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180.0,7075,M,901907,EUR,967939200,F,12,12,True,8.0,7.0,2.0,1.0,5.0,5.0,2.0,3.0,,,,,1.0,,,,23.0,12.0,6.6,2.0,1,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10980650,away,Burnley,Connor Roberts,connor-roberts,C. Roberts,D,14,175.0,390,M,804613,EUR,811814400,D,14,14,True,3.0,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,5.0,,3.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10980650,away,Burnley,Charlie Casper,casper-charlie,C. Casper,G,33,,17,M,1466784,EUR,1112572800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Charlie Casper,,,,,,
10980650,away,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187.0,545,M,875360,EUR,908928000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10980650,away,Burnley,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,976263,EUR,1015718400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,maatsen_
10980650,away,Burnley,Ashley Barnes,ashley-barnes,A. Barnes,M,35,186.0,298,M,27028,EUR,625708800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
