match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,length,from,confirmed,description
10385683,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10385683,,,,,90,2.0,,1,,,substitution,121773949.0,False,True,regular,,,,,,,,,
10385683,,,,,90,2.0,,1,,,card,120759599.0,,True,yellow,Patrick Bamford,Time wasting,False,204336.0,Patrick Bamford,,,,
10385683,,,,,90,1.0,,1,,,card,120759584.0,,True,yellowRed,Junior Firpo,Foul,False,914835.0,Junior Firpo,,,,
10385683,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,6.0,,,
10385683,,,,,87,,,4,,,substitution,121773904.0,False,True,regular,,,,,,,,,
10385683,,,,,86,,,5,,,substitution,121773905.0,False,False,regular,,,,,,,,,
10385683,,2.0,2.0,,79,,,12,,,goal,168831355.0,,True,regular,,,,921789.0,Rasmus Kristensen,,,,
10385683,,,,,73,,,18,,,substitution,121773851.0,False,False,regular,,,,,,,,,
10385683,,,,,73,,,18,,,substitution,121773850.0,False,False,regular,,,,,,,,,
10385683,,,,,72,,,19,,,card,120759519.0,,False,yellow,Callum Wilson,Time wasting,False,113956.0,Callum Wilson,,,,
10385683,,1.0,2.0,,69,,,22,,,goal,168831249.0,,False,penalty,,,,113956.0,Callum Wilson,,penalty,,
10385683,,,,,69,,,22,,,card,120759513.0,,True,yellow,Joel Robles,Argument,False,93796.0,Joel Robles,,,,
10385683,,,,,68,,,23,,,card,120759518.0,,True,yellow,Wilfried Gnonto,Argument,False,998951.0,Wilfried Gnonto,,,,
10385683,,,,,67,,,24,,,varDecision,17377.0,,False,penaltyNotAwarded,,,,888550.0,Joe Willock,,,False,
10385683,,,,,64,,,27,,,substitution,121773814.0,False,True,regular,,,,,,,,,
10385683,,,,,59,,,32,,,card,120759497.0,,True,yellow,Junior Firpo,Foul,False,914835.0,Junior Firpo,,,,
10385683,,,,,57,,,34,,,card,120759485.0,,False,yellow,Bruno Guimarães,Simulation,False,866469.0,Bruno Guimarães,,,,
10385683,,,,,46,,,45,,,substitution,121773725.0,False,True,regular,,,,,,,,,
10385683,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10385683,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,,,
10385683,,1.0,1.0,,31,,,15,,,goal,168830749.0,,False,penalty,,,,113956.0,Callum Wilson,,penalty,,
10385683,,,,,28,,,18,,,inGamePenalty,118422790.0,,True,missed,,goalkeeperSave,,204336.0,Patrick Bamford,,,,Goalkeeper save
10385683,,1.0,0.0,,7,,,39,,,goal,168830600.0,,True,regular,,,,102624.0,Luke Ayling,,,,
